"mkm5d_ptv_original_shape_Flatness_250","mkm5d_ptv_original_shape_Sphericity_250","mkm5d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm5d_ptv_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm5d_ptv_wavelet.LLH_firstorder_Skewness_250","mkm5d_ptv_wavelet.LHL_glcm_Correlation_250","mkm5d_ptv_wavelet.LHH_firstorder_Mean_250","mkm5d_ptv_wavelet.LHH_firstorder_Median_250","mkm5d_ptv_wavelet.LHH_firstorder_Skewness_250","mkm5d_ptv_wavelet.LHH_glcm_Correlation_250","mkm5d_ptv_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm5d_ptv_wavelet.LHH_glszm_SmallAreaEmphasis_250","mkm5d_ptv_wavelet.HLL_firstorder_Skewness_250","mkm5d_ptv_wavelet.HLL_glcm_MaximumProbability_250","mkm5d_ptv_wavelet.HLL_glszm_LargeAreaEmphasis_250","mkm5d_ptv_wavelet.HLL_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm5d_ptv_wavelet.HLH_firstorder_Mean_250","mkm5d_ptv_wavelet.HLH_firstorder_Median_250","mkm5d_ptv_wavelet.HLH_firstorder_Skewness_250","sub"
1.35119706091473,1.07962102283098,-0.0797597087924046,-0.207381785898182,0.135039516551961,0.13137419231966,-0.0461776426233055,0.509637908631841,-0.954766932360038,-0.0948310391673302,-0.042437548079621,0.978730755502243,0.772287198993726,-0.483228184426151,-0.20437634371294,-0.408540039717667,-0.6975286127421,0.374954519839615,-0.717554973399983,1085983
0.110236965876068,0.510187462944375,0.83206540013911,-0.053600788915789,-0.364199765253482,0.25059967200117,0.478482833655118,0.882045456706092,-0.411281541351408,0.42910366646877,1.70013681595361,-0.482414945836451,0.768327325196476,-1.0658234757556,-0.216192845765074,-0.360487372869162,-0.843002052757599,-0.6065286340621,-0.878018734788977,1125173
-1.53027357938603,0.0441565856017556,0.00988287034766425,-0.119104516173265,1.01856772457063,0.129369408838217,0.652635683642732,-1.27578607425983,0.213656625445255,-0.647558468165426,-0.308938655125481,0.260946738288584,1.21840808826598,-0.579601125088968,-0.222740822865339,-0.428343768946268,-0.426158833600171,-1.55258072939895,-0.515098024148516,1154608
0.884728474582034,0.769919787907309,-0.295132508903615,-0.401173187451829,1.21450793904562,0.206389881156676,-0.421353344477502,0.290469101929562,-1.00668369084725,0.577611907095907,-0.188461835597718,-0.569433288309916,-2.48658120579385,-0.278137471339604,-0.181111135755047,0.147127828742115,0.741262127861195,0.00562159906970919,3.03647603150635,1181124
0.245789447239916,0.072740298126473,-3.03512833554609,1.03422686904846,0.703396587415055,0.0187520085054727,-1.03399292752787,-1.81362956230269,-0.449542638992747,0.992063312011911,-0.265021112082346,-0.901584311009881,-1.10691696749581,-0.48105825594741,-0.220644263082767,-0.308625622697341,-0.0679391216443342,-0.203205814752837,-0.470947300328004,1183075
0.0380830206982791,0.761206300343238,-1.37734854255461,-0.178189715850438,0.744740932143772,-1.71397413098297,-1.66196302033031,-1.1977931951443,-0.934575828355397,-0.291574711049616,-0.185918703095166,1.72365105087782,0.905416635030027,0.288586315207585,-0.204298594626604,-0.425039510707134,0.0417054207017744,-2.72123987482547,0.183351131945864,1232870
0.194384973611451,0.587059051524983,-0.858077670481734,-0.226304472411519,-0.911186759046236,0.910440162391998,0.090832285350266,0.885620641554717,-0.409766875890111,0.263578862711437,0.0927285152852827,-0.492686464923164,1.6937457615405,-0.374741251055298,-0.157136309884277,-0.42583169602551,0.0230199333828048,0.308531986029191,-0.566354858776108,1279943
-1.02730961234489,-1.52655546141733,1.17428294381147,-0.0302856987469057,0.679639761920733,0.560334164897056,-0.319136350518672,-0.372271616545702,-0.472014440272311,-0.0305401226631492,-0.307506042912143,1.08239089036016,0.225189992575282,-0.519018774357254,-0.209999184330158,-0.411020815566906,-0.188449900396095,0.722678130804252,-0.479815837973021,1329352
-1.32400921503537,-1.35326708521692,1.21629360566225,-0.448114120185873,-1.53409508798689,-0.966518316846704,1.05526763145216,1.28605376257442,-0.101221439304951,-0.152545395519352,-0.292308060259004,-0.343401862843675,-0.449488303872317,-0.318155239157668,-0.181472512006994,-0.260628416430001,2.63425493642063,0.37096662584839,2.93470040743209,1330263
-1.15899980052833,0.718312666393672,-0.103357958458353,3.50716353895467,0.0123524657171533,-0.183536210751028,0.0593499664568025,-1.06708387144006,0.366522180942895,1.18292209981343,-0.314730123794588,1.62275867972839,0.474256709221882,-0.355470143036629,-0.231990604636001,-0.430165041553672,-0.0570658759654084,-3.69132222965777,0.871662160849471,1364384
