"lemm_ptv_min_250","lemm_ptv_v16_250","lemm_ptv_v34_250","lemm_ptv_v37_250","lemm_ptv_skewness_249","lemm_ptv_v41_249","lemm_ptv_m101_249","lemm_ptv_m012_243","lemm_ptv_v31_241","lemm_ptv_gradz_240","lemm_ptv_gradx_236","lemm_ptv_m002_231","lemm_ptv_grady_230","sub"
0.891063708499438,0.346736111936511,0.46987284484064,0.605040312230411,0.623840839457409,0.751262608619743,-0.596204979672422,-0.182581729559009,0.307975991528748,-0.76006329640812,-1.64513850728204,-0.585041179268853,0.0618278245553477,1085983
0.14582741409369,0.346736111936511,0.449987948923711,0.589895531903658,-0.079011828308438,0.212326633304235,-0.973035708976361,0.0220642972271836,0.306220797609465,0.0141676092529785,0.623275980964165,-0.28801353183658,-0.0173006381779886,1125173
-0.557795392677177,0.346736111936511,0.278027539148407,0.406149633883594,0.339510627656444,0.65430585782354,1.41797069355904,-0.152515645667602,0.0984209237988178,2.71444120261702,-0.655784984328086,-1.10938317991899,-1.08378710485297,1154608
-1.61963188704731,-0.038375142097665,0.422819833132358,0.593798514319287,-1.22852030053192,0.790325816320594,0.182927812561228,-0.234302463411702,0.254922190298217,-0.472117759677343,1.47287858981092,-0.592538015918159,-0.956630802993146,1181124
0.26058091706524,0.346736111936511,-2.58272451926226,-1.78703870265359,1.4852711718272,-1.27774264746994,-0.81705429405696,0.731492417262494,-4.27260144854774,-0.243249765765211,0.201059371528399,-0.14363066953927,-0.0939562928638394,1183075
0.616200809785951,0.346736111936511,0.347706300766743,-1.78703870265359,1.01579434220175,-1.27774264746994,-1.49902718508167,-0.154554894659151,0.307975991528748,-0.854715463244534,-0.737591793737278,0.1437525122333,0.0401629634051224,1232870
1.45729876898633,0.346736111936511,0.46987284484064,0.648086777216327,0.774256468418551,1.00568333038647,-0.531858352856426,-0.404884813403511,0.307975991528748,-0.620287231945656,-0.123027310236341,-0.174492871266613,-0.354613989358017,1279943
0.282187600291844,0.346736111936511,0.457173759550296,0.576126391496458,0.401771950245996,-0.08771444813665,-2.53041582838642,-0.0419684070129692,0.302719268028444,-0.925887779462459,0.444726581331255,0.133838590152931,0.837513838466425,1329352
0.075395552279238,0.346736111936511,0.424787843177004,0.522523647877725,0.142997387197229,-0.12814081425824,1.70655246395119,-0.259637220794158,0.284238329894219,1.0710100308072,-0.69369697815782,-1.20457682486345,-0.28709803825704,1330263
0.432864979726284,0.346736111936511,0.336838566310831,-0.28982374329894,1.07042321459665,-1.27774264746994,2.19705123294377,0.0495842119587871,0.297185467523858,1.07465815458071,-0.975016224904038,-0.585469477944685,1.11791677785,1364384
-1.17567853694739,-0.707588437030828,0.136911844911668,0.338933609454569,0.42378968571584,0.556551712032955,-0.51505821644896,-0.139928528603546,-0.124076686100282,6.41687645954059,-2.04136068917005,-0.802281014490276,1.27384090413807,1386095
-1.05718555754201,0.331933164456856,0.459756786092356,0.637204764376981,-2.97434563777149,0.961312680987476,2.59450193892932,0.0127458147995254,0.29785621811223,-0.264588729276709,-0.576586860141062,-0.505723318758715,-0.0841928161264368,1458656
-0.514359604602928,0.346736111936511,-2.58272451926226,-1.78703870265359,-1.59717824889364,-1.27774264746994,-0.484570843273693,0.284814034587208,0.12059494963849,0.297880087845554,0.107147196233885,0.0868083907584592,-0.0554916519730085,1485662
