"mkm7d_ptv_original_shape_Flatness_250","mkm7d_ptv_original_shape_Sphericity_250","mkm7d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm7d_ptv_wavelet.LLH_firstorder_Skewness_250","mkm7d_ptv_wavelet.LLH_glcm_Correlation_250","mkm7d_ptv_wavelet.LHH_glcm_Correlation_250","mkm7d_ptv_wavelet.HLL_glcm_MaximumProbability_250","mkm7d_ptv_wavelet.HHL_firstorder_Median_250","mkm7d_ptv_wavelet.HHL_glcm_ClusterShade_250","mkm7d_ptv_wavelet.HHL_glcm_JointEnergy_250","mkm7d_ptv_wavelet.HHH_firstorder_Mean_250","mkm7d_ptv_wavelet.HHH_firstorder_Median_250","mkm7d_ptv_wavelet.HHH_firstorder_Skewness_250","mkm7d_ptv_wavelet.HHH_glcm_ClusterShade_250","mkm7d_ptv_wavelet.HHH_glcm_Correlation_250","mkm7d_ptv_wavelet.HHH_glcm_JointEnergy_250","mkm7d_ptv_lbp.3D.m2_firstorder_90Percentile_250","mkm7d_ptv_lbp.3D.m2_gldm_LargeDependenceEmphasis_250","mkm7d_ptv_lbp.3D.m2_gldm_LargeDependenceLowGrayLevelEmphasis_250","sub"
1.35119706091473,1.07962102283098,-0.0379880618175791,0.147975630757669,0.804626948968476,-0.0964765980605677,-0.433528571119592,-0.145413202976722,-0.324349328164898,-0.522645026501655,-0.147448168225734,-0.106504043549045,0.409477272724696,0.165548920007749,-0.581271467074553,-0.627014769830992,-1.07030614790788,1.03318326737359,0.571795621707088,1085983
0.110236965876068,0.510187462944375,0.849460351244034,-0.373425204450732,1.17387810371997,0.449798353851494,-1.04030063708122,0.190024558254962,-0.511879510994186,-0.726572917520284,-0.127772707556586,-0.57868466214609,0.548787296440744,0.154889392565559,0.11859004331824,0.252377801608034,0.250475811483193,-0.264175073781043,-0.131033109186745,1125173
-1.53027357938603,0.0441565856017556,0.035184982031026,1.02099516202123,-1.13314667346562,-0.611845416464244,-0.741043380730893,0.701434155171065,-0.348398865994817,-0.506638830919081,-0.838869238795316,-0.276938033605725,-0.241232066813554,-0.152318095266117,0.845542427023597,-0.843743049988516,1.68328829164286,-0.159126031178179,-1.02699509336511,1154608
0.884728474582034,0.769919787907309,-0.379393530713797,1.16772578366064,0.38170103695125,0.592284568531898,-0.227238607183833,-0.2784820866436,0.521056732381961,0.394523911926162,-0.649500975591196,-0.0544744671206878,-4.51520062842595,-0.440608683849586,0.464060160653855,0.630240979177038,-0.486742844671772,0.592905386274198,-1.02164477680585,1181124
0.245789447239916,0.072740298126473,-3.06441852906953,0.733815123763355,0.411203824209421,1.07592450141629,-0.486570307212341,-1.01653428702773,-0.330891263752398,-0.546122367268605,2.2917056016686,1.37246699875061,-0.248737879350427,-0.147439238508013,-0.547631840308177,-0.672774722289348,-0.256505564310032,-0.917855885518297,-0.148944952704694,1183075
0.0380830206982791,0.761206300343238,-1.48581612654441,0.739431155994265,0.451934715171235,-0.266393925120672,0.316179266053221,-1.17310225509799,-0.422874655211375,0.0549907334370727,-1.03845199510904,-1.47870071560901,0.245238426894121,0.18270719508568,-0.595786363382131,-0.429017947823076,-0.22452555844809,-0.181187551066402,-0.0765099280094979,1232870
0.194384973611451,0.587059051524983,-0.781745925633453,-0.908424608220336,1.13475285164071,0.288382771577063,-0.291727155146121,0.691589375975249,-0.436331804424013,-0.520250360321478,-0.334595377707452,-0.0981768154462268,0.24395757541809,0.138903188565564,-0.435251372975165,-0.269177996864815,-1.09923272341421,0.32738994351891,0.17089084504077,1279943
-1.02730961234489,-1.52655546141733,1.14174319525918,0.636678484438542,-0.18409307106623,-0.073973994742994,-0.60187943179138,0.180094980885059,-0.161144495255604,-0.63940692464918,0.372526857202622,0.131828286641174,0.495651446921847,0.598783820258191,-0.757734580702614,-1.12185571068188,0.732907334504841,-0.0944441095101127,1.14152151643514,1329352
-1.32400921503537,-1.35326708521692,1.14809796436741,-1.41793815056898,0.120800235147875,-0.134778616243892,-0.351917982588664,0.625013032196491,-0.218838855762025,-0.193658415102345,-1.22658409668393,0.28520026815359,-0.498489369682718,0.084297719284741,0.705900365510563,1.11398644032023,1.08090769859303,0.285046773136563,-0.982342303540696,1330263
-1.15899980052833,0.718312666393672,-0.0851858292586126,0.030284489019125,-2.19891301303595,1.2047789142771,-0.550699172510435,-0.940005094911701,0.130979678253903,-0.715474486886735,-5.37280003032804,-0.540305090454463,-0.818273291986521,-0.395970358831712,-1.86660958612947,-1.00523568163949,-0.1185495742714,0.277727670807219,-0.776848051398689,1364384
