"mkm6d_ptv2_lbp.3D.m2_firstorder_Maximum_243","sub"
-0.464395795219354,1085983
-0.200888631896455,1125173
-0.464395795219354,1154608
-0.464395795219354,1181124
-0.464395795219354,1183075
-0.464395795219354,1232870
-0.200888631896455,1279943
-0.464395795219354,1329352
-0.464395795219354,1330263
-0.464395795219354,1364384
-0.464395795219354,1386095
-0.200888631896455,1458656
-0.200888631896455,1485662
1.39669767841564,1497807
-0.16794113704482,1501387
-0.464395795219354,1518948
-0.464395795219354,1526417
3.36195065506706,1565177
-0.0063660743755759,1606693
-0.354556526069095,1612262
-0.464395795219354,1614566
-0.464395795219354,1644034
-0.354556526069095,1668599
-0.354556526069095,1671370
-0.464395795219354,1684230
-0.464395795219354,1692385
3.15513548343238,1720713
-0.464395795219354,1738800
0.826457524740974,1740845
-0.464395795219354,1742294
-0.200888631896455,1767700
3.72798816747617,1768972
2.87597318028216,1889409
-0.464395795219354,1915938
-0.354556526069095,1916742
-0.464395795219354,1919296
-0.464395795219354,1926770
0.604412848579535,1938156
-0.464395795219354,1938561
-0.464395795219354,1966316
-0.464395795219354,1967281
-0.464395795219354,1973544
-0.354556526069095,1975401
-0.354556526069095,1976407
-0.464395795219354,1978972
-0.464395795219354,1979045
0.318014337408655,1979422
-0.464395795219354,1980052
-0.354556526069095,2001182
-0.354556526069095,2002465
1.39777210697318,2004451
-0.464395795219354,2006164
-0.464395795219354,2007309
-0.464395795219354,2009915
-0.258794249778624,2010259
0.671027976176305,2010554
-0.464395795219354,2026671
-0.464395795219354,2033049
-0.464395795219354,2034136
-0.464395795219354,2040495
-2.03954683866823,2047354
-0.200888631896455,2051378
-0.464395795219354,2055667
3.14213665619177,2057358
1.42588852295148,2059713
-0.464395795219354,2069079
0.305816452683786,2070958
-0.354556526069095,2072215
-0.294510324328065,2075832
-0.272305071543838,2075846
-0.464395795219354,2076301
3.23821817672495,2078198
-0.200888631896455,2078899
-0.464395795219354,2085349
-0.464395795219354,2086044
1.91663252464829,2091555
0.356800897193827,2092954
-0.464395795219354,2096627
-0.464395795219354,2100050
-0.464395795219354,2108003
-0.464395795219354,2109902
-0.464395795219354,2110540
-0.354556526069095,2116787
-0.464395795219354,2119177
-0.464395795219354,2131601
-0.200888631896455,2132424
-0.200888631896455,2132982
-0.385091176825682,2133204
-0.354556526069095,2133380
2.35037231645981,2134220
1.68859430202094,2135748
-0.464395795219354,2137799
-0.354556526069095,2138375
-0.354556526069095,2138678
-0.464395795219354,2139733
-0.464395795219354,2141116
-0.464395795219354,2144796
-0.464395795219354,2145166
-0.354556526069095,2145694
-0.200888631896455,2146138
-0.354556526069095,2151024
-0.354556526069095,215131
-0.464395795219354,2152442
-0.464395795219354,2157529
-0.464395795219354,2158101
-0.464395795219354,2158329
-0.464395795219354,2168082
-0.464395795219354,2172217
-0.464395795219354,2176530
0.238335833044912,2176784
-0.464395795219354,2181724
-0.464395795219354,2183291
-0.464395795219354,2183356
0.0576908011911889,2185290
-0.464395795219354,2186951
1.69267656150822,2196212
-0.354556526069095,2199403
-0.464395795219354,2200416
-0.464395795219354,2200813
-0.464395795219354,2205389
-0.354556526069095,2212664
-0.464395795219354,2217034
-0.464395795219354,2218615
0.747995029473906,2219842
0.898388505210393,2224150
-0.464395795219354,2228399
-0.464395795219354,2228400
-0.354556526069095,2234271
-0.464395795219354,2234422
-0.200888631896455,2237571
-0.464395795219354,2244172
-0.464395795219354,2247869
-0.464395795219354,2250648
-0.354556526069095,2250836
-0.354556526069095,2267382
-0.354556526069095,2269346
-0.354556526069095,2271329
1.23335939111806,2274521
0.856300228395535,2276121
-0.464395795219354,2278618
0.428652628603112,2285214
2.97962388505658,2286108
-0.464395795219354,2293123
0.364307392751626,2294852
-0.200888631896455,2294873
-0.354556526069095,2296332
-0.464395795219354,2305114
-0.354556526069095,2305115
-0.464395795219354,2306459
0.897057653418359,2306893
-0.294376868084651,2317120
5.55690693633704,2319068
-0.354556526069095,2321962
0.0617937697492128,2331869
2.60821924069534,2336735
-0.354556526069095,2339674
1.44346632413154,2340155
-0.464395795219354,2340322
-0.464395795219354,2350037
-0.354556526069095,2352038
1.9350569849179,2359944
-0.200888631896455,2381907
-0.464395795219354,2393207
-0.464395795219354,2395415
-0.354556526069095,2395943
-0.354556526069095,2401405
-0.354556526069095,2405144
-0.025770008937784,2414406
-0.140459438222625,2419459
-0.171584165224502,2425694
-0.243260723494578,2426863
-0.148173802792978,2430773
-0.464395795219354,2439458
0.675145447456318,2443354
-0.464395795219354,2445526
-0.464395795219354,2448298
-0.158087782485364,2453577
-0.200888631896455,2474709
-0.354556526069095,2480056
-0.354556526069095,2480330
-0.464395795219354,2487135
3.46306377348302,2488660
-0.464395795219354,2490180
2.94789483897077,2493534
-0.464395795219354,2498991
-0.464395795219354,2500377
-0.464395795219354,2504802
-0.464395795219354,2510402
0.697694311479712,2520618
-0.464395795219354,2559453
-0.464395795219354,277752
-0.464395795219354,308862
-0.464395795219354,58325
-0.354556526069095,92173
0.663585687749878,923666
0.384125908376465,965005
-0.464395795219354,983079
