"mkm5d_ptv4_wavelet.HHL_glcm_Imc1_250","mkm5d_ptv4_wavelet.LLL_glszm_SmallAreaLowGrayLevelEmphasis_237","sub"
-0.33760929947793,-0.393074972522961,1085983
0.151927936724209,-0.3563662604595,1125173
0.623450510769737,0.682855026306685,1154608
-1.03020525823253,-0.721156652964925,1181124
-0.670873846846403,0.948960825884412,1183075
0.0123558271883234,1.55489231426411,1232870
0.332392837801145,-0.371892820307136,1279943
-0.708640244410324,-0.363296928888451,1329352
0.241617119913606,0.325260368501154,1330263
-2.37134992061641,1.35682780844024,1364384
0.0228193286018268,1.23643805731605,1386095
0.0961185235220146,-0.171893690421768,1458656
0.695745281399173,-0.582985731393251,1485662
0.316956204142253,-0.224795823096889,1497807
-0.208473019821152,-0.378602080836419,1501387
-0.0275363630646976,0.790247989901301,1518948
-0.143787873414032,-0.267452926301296,1526417
-0.70027170730453,-0.652428783137693,1565177
0.113076510731737,-0.608134246946405,1606693
0.195602748112095,0.018687786855828,1612262
-0.111784136253014,0.506212522241405,1614566
0.455562391685404,-0.250375532903168,1644034
-0.426574377586301,0.066848707117361,1668599
-0.497176303486275,-0.0256421478641909,1671370
-0.0881733370135931,0.0208188212055656,1684230
0.135965910966962,0.636563833566121,1692385
0.524914318818021,-0.664017062060391,1720713
0.244519702783015,-0.401269538075075,1738800
1.16838533282467,-0.617547466672935,1740845
0.36137405138644,1.62937062199112,1742294
-2.98704851118991,-0.295800188492597,1767700
-1.05709480193458,-0.649938743406576,1768972
0.639258554271641,-0.647922685328258,1889409
0.637236941850754,0.686230044043906,1915938
0.958904194729461,-0.602366986810101,1916742
-0.296530555556195,0.59947755219953,1919296
-0.0438362121817394,5.87137182560032,1926770
-0.104507831197212,-0.868453077624622,1938156
0.679619763933931,0.680393643682612,1938561
1.13029387456814,-0.0226106664369172,1966316
-0.184660837226606,-0.15378387956901,1967281
-0.754169271610168,0.799107209425966,1973544
-0.970018172926209,0.192383966855043,1975401
0.540170050127828,0.0310986799355173,1976407
-0.790351702850554,0.328080596361236,1978972
1.11444369291599,0.592612326146279,1979045
0.690177689523108,-0.47813250292136,1979422
-0.893734304252189,4.87096356702338,1980052
-0.249227545613003,-0.789666854121962,2001182
-5.2400822386739,1.82847978370207,2002465
0.414349050074601,0.230240248465995,2004451
0.12363827127735,0.342576547526852,2006164
0.728849597504461,-0.843055596221583,2007309
0.0759790155628685,2.11997580981172,2009915
0.705703281551916,-0.629141646457163,2010259
-0.565184993696336,-0.267048758504599,2010554
0.329460038168726,0.600567088868069,2026671
-1.05937936630969,-0.100327739847552,2033049
1.28381993765109,-0.716944270253973,2034136
0.273315804888385,-0.401495386472482,2040495
-1.09937458064222,1.01541914248853,2047354
1.03782872830603,0.352259709365246,2051378
1.50354107120946,-0.770137038626074,2055667
0.708411894242163,-0.55587207967044,2057358
0.686556150324426,-0.369092765569571,2059713
-0.950334434621359,0.194855529606832,2069079
0.134360562219084,-0.492082043559929,2070958
