"mkm6d_gtvper_original_shape_Elongation_245","mkm6d_gtvper_lbp.3D.m1_firstorder_RootMeanSquared_243","mkm6d_gtvper_lbp.3D.k_glcm_ClusterProminence_240","mkm6d_gtvper_wavelet.HHL_glcm_ClusterShade_236","mkm6d_gtvper_wavelet.HHH_glcm_ClusterShade_232","sub"
1.02769013153375,0.241216256392699,-0.106566701693847,-0.0674469503859086,0.0711490415411509,1085983
0.903315011727641,0.11291687950214,0.567178404951211,-0.572243695635309,0.149926373973535,1125173
-1.09125817683295,-1.62433157134443,0.230824679020349,-0.089397863583437,0.328749028251002,1154608
0.128547106063381,-1.3198409021091,-0.605437094841922,-0.492746998467943,-0.13717654650744,1181124
1.3884677017123,0.732621839805576,-0.0761309016915906,-0.310970865671397,0.347526864301692,1183075
-0.515882743954256,0.501768718657278,2.96503349216613,-0.207060164851341,-0.0678309202597763,1232870
0.0607759317154871,0.00397751957504328,0.284840906685144,-0.16315017245069,0.0920456835065376,1279943
-0.201139121923733,-0.0864464798712809,0.411386915813485,-0.293530969850103,0.443483847258274,1329352
0.300674203552877,-1.02899803277512,1.0651117770702,-0.162944298991458,0.107238677047466,1330263
-0.778798785706111,-1.37194691751239,-1.49410912693951,-0.0500905431541918,0.192020097520145,1364384
0.550834506291019,0.823915800501015,3.81641288008423,-0.281119141005985,-0.675183717024563,1386095
-0.929661778444626,1.15141852206104,0.367176736311527,-0.599187776082937,0.149471966823535,1458656
0.705670136509656,0.57816668504922,-0.561723943387549,-0.241342970180336,0.118397851694697,1485662
0.275885909030906,-0.46902118165981,-0.824997022121624,-0.24654079009263,0.0341726368352295,1497807
0.100023363668544,0.235116656962045,-0.80441440322059,-0.352695096223548,0.0736630440378542,1501387
-1.34544525662363,-2.5380520443861,-0.0722497614216004,-0.26633468377082,0.254715567532635,1518948
1.51096136027969,-0.282953702103976,-0.773546825156495,-0.378528359232915,0.99864709677149,1526417
-0.131026322266124,-0.538630678685734,0.0903916786765443,0.727906623590642,0.477052174650436,1565177
-0.149223694264323,-2.55747054778405,-0.32131387772905,-0.198037416492793,0.106503168754378,1606693
-0.293846978593448,0.692734177311207,-0.00671322591525383,-0.177123513386785,0.105873120238504,1612262
0.92214904460807,-0.390740979666301,-0.793723204575903,-0.114262768137757,-0.850256193184361,1614566
-0.581795491472504,1.43518636630186,-0.930288975947824,-0.195225510367893,0.10132428221582,1644034
-1.66776710866579,-0.672478672596644,-0.721017886050396,-0.417329050741128,-0.245864000383635,1668599
-0.80111345931503,0.181498871218457,0.412816109740533,-0.879038398049841,0.799605061430604,1671370
0.754346377918268,2.65348002364051,-0.781030218641215,-0.0944576989711299,-0.251475648215924,1684230
1.24984030338684,0.648448380118174,-0.281558735779189,-0.104295508933818,0.102114680527484,1692385
-1.0246976716634,-0.489977833983045,-0.419312462042745,-0.134095847774605,0.138940173148253,1720713
1.5400243260392,0.0787716421163425,-0.492761067808519,-0.15335708727647,0.0335622794193468,1738800
-1.25279275877206,0.150235321624879,1.14756535218857,-0.189832124070374,0.745905356397794,1740845
-0.453459444402201,0.796151767739528,0.16997424828339,-0.0573115209085343,0.292243950717403,1742294
-0.535854702963544,-0.353542541098395,-0.603598795111338,-0.498689207811512,0.967067461886365,1767700
