"mkm9d_gtvper_original_shape_Elongation_250","mkm9d_gtvper_original_shape_Flatness_250","mkm9d_gtvper_log.sigma.2.0.mm.3D_firstorder_90Percentile_250","mkm9d_gtvper_log.sigma.4.0.mm.3D_glcm_ClusterShade_250","mkm9d_gtvper_wavelet.LLH_firstorder_Skewness_250","mkm9d_gtvper_wavelet.LHH_firstorder_Skewness_250","mkm9d_gtvper_wavelet.LHH_glcm_ClusterShade_250","mkm9d_gtvper_wavelet.HLL_glcm_MaximumProbability_250","mkm9d_gtvper_wavelet.HLH_firstorder_Median_250","mkm9d_gtvper_wavelet.HLH_firstorder_Skewness_250","mkm9d_gtvper_wavelet.HLH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_gtvper_wavelet.HHL_firstorder_Median_250","mkm9d_gtvper_wavelet.HHL_firstorder_Skewness_250","mkm9d_gtvper_wavelet.HHL_glcm_ClusterShade_250","mkm9d_gtvper_wavelet.HHL_glcm_JointEnergy_250","mkm9d_gtvper_wavelet.HHL_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm9d_gtvper_wavelet.HHH_firstorder_Mean_250","mkm9d_gtvper_wavelet.HHH_firstorder_Median_250","mkm9d_gtvper_wavelet.HHH_firstorder_Skewness_250","sub"
1.02769013153375,1.31168292717136,0.294496914407624,0.776150468149381,-0.380937186603333,-0.336080584980908,-0.134519937472829,-0.825489788426299,0.561649530863387,-0.0764801447324626,-0.206735485572353,0.169148286729518,-0.109064143530317,-0.0883348781524121,-0.726798202376367,-0.188897227233279,-0.357268252728055,0.367147007160718,-0.154620966485487,1085983
0.903315011727641,-0.684619025977092,0.507163472237773,0.631920717480592,-0.331866058257147,0.601874192759937,-0.0703577137708496,-1.12112055668267,0.189865447567463,-0.376673060647134,-0.22663286361007,0.644036030884288,-1.03371171179653,-0.608726115419662,-1.0339042675415,-0.243008053235992,-0.643360174323342,-1.16115281068612,0.308704721835918,1125173
-1.09125817683295,-1.6945783928603,-2.14289977898129,0.257697120032733,0.375380521043635,1.49890521334055,0.389577204222271,0.899012556779493,-5.10055532818007,0.233753535171945,-0.241062363936918,-0.879346357661889,-0.0960184951594468,-0.106946267104164,-0.0652507533811674,-0.250925766536025,2.12252780553756,2.40412339730947,0.830948010190242,1154608
0.128547106063381,0.978025873237056,0.762450806733858,-0.550465297170818,0.743486025523648,-0.23550180929702,-0.180606898312422,-0.552924946142999,0.108520698354727,3.17001104637688,-0.224862876362243,0.197747807445237,0.277029145340718,-0.494660335511356,0.5395751429646,-0.0763936623590494,-0.472623856189993,0.149331901440667,-2.11382505705329,1181124
1.3884677017123,0.612247159021528,1.37567371905435,0.53674706536928,0.431644500939043,-0.382984782231166,-0.170050205058659,-0.627393538041134,-0.263595775143739,0.112163090000579,-0.239552059303164,-1.22899678002282,0.495614519275909,-0.252519013477444,-0.75419310095263,-0.242097145507598,2.27249547531156,2.79488596710144,0.498575594449455,1183075
-0.515882743954256,0.174462190666563,-0.656560182775803,0.821352251001634,0.482941849312979,-0.678368344776049,-0.152358063194913,1.29260568668278,-1.87764882097311,0.259682014454395,-0.240871774399262,1.11949188118599,-0.887827918965257,-0.211716044049564,0.100386812516961,-0.249400043669242,1.56574846153726,3.43835589747263,0.286330544075438,1232870
0.0607759317154871,-0.314533799260688,-0.242542972223776,-0.32972387340224,-2.09521689549538,1.31482195145519,-0.0607378119576278,-0.792382708438292,1.15704337197228,-0.0367563176820563,-0.0642374813597398,1.23758289583355,-0.262310764265926,-0.179929671195702,-0.471665497603289,-0.214962724203368,-0.54748779427245,-0.732659335867299,0.167061270119325,1279943
-0.201139121923733,-0.906227840114156,-0.307534399079289,-1.78164527042508,0.435034636726205,0.444548067214998,-0.0106232212795607,-0.627816849231186,1.10787451850263,-0.127908527524328,-0.236660175938158,-0.317396419038503,-0.794260780574866,-0.316656558531315,-0.663709420332616,-0.236189489394993,-0.232685820951192,0.413942590371335,0.279989183012823,1329352
0.300674203552877,-1.04583905399901,-0.057845882628197,-1.03849825354769,0.5489445907057,0.252785807166362,-0.0342322399516746,-0.369410658927228,-0.793277179721405,-1.14732350039379,-0.177998135034333,0.0959892157649851,-0.359977095293799,-0.167942284179954,-0.0549013014663087,-0.205236713235588,-0.202058904085503,-0.285113449666364,-0.176211690923886,1330263
-0.778798785706111,-1.81078084550867,-2.91045525027895,1.35751166262407,1.81222307990559,-0.710272741349547,-0.145966229200754,0.535349809101429,-3.77256751132985,-1.38464500596756,-0.241074009972068,-2.13090596402151,0.436421953181313,-0.0505551426923502,-0.593188573570971,-0.250251214932374,1.8590443860364,2.78511018547371,-0.353444574793299,1364384
