"mkm10d_ptv4_lbp.3D.m2_firstorder_Maximum_237","sub"
-0.547534466111203,1085983
-0.324126729253372,1125173
1.66184528165491,1154608
-0.547534466111203,1181124
-0.547534466111203,1183075
-0.454410081067796,1232870
0.434647929196577,1279943
-0.547534466111203,1329352
-0.547534466111203,1330263
0.991564175535327,1364384
-0.547534466111203,1386095
-0.454410081067796,1458656
-0.547534466111203,1485662
1.34728221047269,1497807
-0.324126729253372,1501387
-0.547534466111203,1518948
-0.547534466111203,1526417
2.96216801676875,1565177
0.297357315334802,1606693
-0.242131638290303,1612262
0.786784542411767,1614566
-0.454410081067796,1644034
-0.454410081067796,1668599
-0.454410081067796,1671370
-0.547534466111203,1684230
-0.547534466111203,1692385
4.37640514916276,1720713
-0.547534466111203,1738800
1.12377398326596,1740845
-0.547534466111203,1742294
-0.324126729253372,1767700
3.00686990504116,1768972
2.28451102243,1889409
-0.547534466111203,1915938
0.0256338055133646,1916742
-0.547534466111203,1919296
-0.547534466111203,1926770
1.0451162355927,1938156
-0.547534466111203,1938561
-0.547534466111203,1966316
-0.547534466111203,1967281
-0.547534466111203,1973544
-0.454410081067796,1975401
-0.454410081067796,1976407
-0.547534466111203,1978972
-0.547534466111203,1979045
0.87436052703127,1979422
-0.0456055285031923,1980052
-0.324126729253372,2001182
-0.454410081067796,2002465
0.711148077659837,2004451
-0.547534466111203,2006164
-0.0491482666701484,2007309
-0.454410081067796,2009915
-0.324126729253372,2010259
2.40559666467642,2010554
-0.547534466111203,2026671
-0.0204100783355298,2033049
-0.454410081067796,2034136
-0.547534466111203,2040495
-3.38473314533856,2047354
-0.324126729253372,2051378
-0.547534466111203,2055667
0.586106422528297,2057358
1.05509422987953,2059713
-0.547534466111203,2069079
-0.547534466111203,2070958
-0.324126729253372,2072215
-0.547534466111203,2075832
-0.547534466111203,2075846
-0.324126729253372,2076301
1.74417053657005,2078198
-0.324126729253372,2078899
-0.547534466111203,2085349
-0.454410081067796,2086044
1.20544566491521,2091555
3.78259670860307,2092954
-0.547534466111203,2096627
-0.454410081067796,2100050
-0.454410081067796,2108003
-0.547534466111203,2109902
-0.547534466111203,2110540
-0.547534466111203,2116787
-0.547534466111203,2119177
-0.547534466111203,2131601
-0.547534466111203,2132424
-0.306797733953781,2132982
-0.547534466111203,2133204
-0.324126729253372,2133380
-0.324126729253372,2134220
0.297357315334835,2135748
-0.547534466111203,2137799
-0.454410081067796,2138375
-0.547534466111203,2138678
-0.454410081067796,2139733
-0.547534466111203,2141116
-0.547534466111203,2144796
-0.547534466111203,2145166
-0.547534466111203,2145694
-0.324126729253372,2146138
-0.547534466111203,2151024
-0.547534466111203,215131
-0.547534466111203,2152442
-0.547534466111203,2157529
-0.454410081067796,2158101
-0.479049644532439,2158329
-0.547534466111203,2168082
-0.547534466111203,2172217
-0.547534466111203,2176530
1.29973247396849,2176784
-0.547534466111203,2181724
-0.378219408499309,2183291
0.0224190184740344,2183356
-0.547534466111203,2185290
-0.547534466111203,2186951
-0.547534466111203,2196212
-0.547534466111203,2199403
-0.547534466111203,2200416
-0.547534466111203,2200813
-0.547534466111203,2205389
-0.547534466111203,2212664
-0.547534466111203,2217034
-0.547534466111203,2218615
0.480359754737794,2219842
-0.0211278729002785,2224150
-0.454410081067796,2228399
-0.454410081067796,2228400
-0.454410081067796,2234271
-0.454410081067796,2234422
-0.547534466111203,2237571
-0.547534466111203,2244172
-0.454410081067796,2247869
-0.454410081067796,2250648
0.171862726301397,2250836
2.12012898234499,2267382
-0.0340289503648102,2269346
-0.454410081067796,2271329
1.10142017287207,2274521
2.41919254621923,2276121
-0.547534466111203,2278618
0.55784136277946,2285214
1.70336472761173,2286108
-0.547534466111203,2293123
0.380349823136635,2294852
0.345511052679286,2294873
-0.454410081067796,2296332
-0.547534466111203,2305114
-0.454410081067796,2305115
-0.547534466111203,2306459
-0.324126729253372,2306893
-0.324126729253372,2317120
4.55405970808171,2319068
-0.454410081067796,2321962
0.552623355734313,2331869
1.59361868805421,2336735
-0.273195288231755,2339674
1.64260018641321,2340155
-0.0484745235022508,2340322
-0.454410081067796,2350037
-0.171577177915211,2352038
0.773783210878279,2359944
-0.454410081067796,2381907
1.54780178736966,2393207
1.8326169720202,2395415
-0.454410081067796,2395943
-0.547534466111203,2401405
-0.547534466111203,2405144
-0.454410081067796,2414406
-0.501699002846944,2419459
-0.547534466111203,2425694
1.50635544484967,2426863
-0.27943382405738,2430773
-0.547534466111203,2439458
0.968701553582284,2443354
-0.13706688584327,2445526
-0.547534466111203,2448298
-0.287839135466756,2453577
-0.547534466111203,2474709
1.59471508040199,2480056
0.505734819174983,2480330
-0.547534466111203,2487135
2.78226060579446,2488660
-0.547534466111203,2490180
1.864119447629,2493534
-0.547534466111203,2498991
-0.454410081067796,2500377
-0.547534466111203,2504802
1.18009951363188,2510402
1.40440174337776,2520618
1.13559822547897,2559453
-0.547534466111203,277752
0.176806812590311,308862
-0.454410081067796,58325
-0.454410081067796,92173
0.881204109886781,923666
0.439017119388225,965005
-0.547534466111203,983079
