"mkm5d_ctv_wavelet.HHH_firstorder_Skewness_250","mkm5d_ctv_wavelet.HHH_glcm_JointEnergy_248","mkm5d_ctv_lbp.3D.k_glszm_SmallAreaEmphasis_246","mkm5d_ctv_lbp.3D.k_glcm_ClusterShade_242","mkm5d_ctv_original_shape_Flatness_237","mkm5d_ctv_lbp.3D.m2_firstorder_Range_237","mkm5d_ctv_logarithm_glszm_LargeAreaHighGrayLevelEmphasis_230","mkm5d_ctv_original_shape_Sphericity_227","mkm5d_ctv_lbp.3D.m2_glcm_ClusterShade_227","sub"
-0.11872375979025,-0.754829020727476,-0.657221931684853,-0.492696653274258,1.30881026026862,-0.0109977068998522,-0.245490894497107,0.800584781239504,0.392739265928911,1085983
0.407083798532551,0.0812522093530455,0.124739611298826,-0.169661251731619,0.207712242144571,0.0402903619059123,-0.241922019389439,0.603637414643192,-0.319112254250881,1125173
-0.379949910043866,-0.944563421717656,-1.37562685272835,1.38178016984173,-1.77978312813069,-0.325894116988746,-0.324311326135754,-0.472203251817337,-2.55572633971578,1154608
0.058888371023318,0.52643562526684,1.45619903835439,-0.193057028666791,0.947046439148062,-0.0109977068998522,-0.312248716328917,0.512255643198397,0.499976431794096,1181124
-0.0814733393695279,-0.662167797562721,-0.388787607232761,-0.481040424568981,0.498026448452127,-0.0109977068998522,-0.332402329253552,0.506177227649935,-0.59481848812442,1183075
0.272005234704385,-0.505431991005181,1.16698576627585,3.65230928831513,-0.040555282256636,-0.0109977068998522,-0.31309218811694,0.885648114442777,0.231107983155841,1232870
-0.0436816386949276,-0.513904193119833,-0.117940195323394,-0.218159826326461,0.326442447809471,0.11204365733964,-0.246524758257108,0.714335481417378,0.660769568361915,1279943
-0.317170163353552,-1.06241444820523,0.0552326461439818,0.664825365572223,-1.12719639939352,-0.0109977068998522,-0.314308807397982,-1.48133400742435,-0.868086004669458,1329352
-0.0531202475038318,1.39521711134988,2.44775112734335,0.213869626977093,-1.34905215456648,-0.0109977068998522,-0.317022619840473,-1.06866605295259,-0.649947992412232,1330263
-0.227544365247014,-0.87033334977029,-0.116209239704994,-1.26715006568503,-2.0016901349136,-6.48871056469169,-0.334996692438601,-0.180199441281054,-0.965439552875707,1364384
-0.751614575289642,-0.810873477568644,1.20274737485922,3.59721357419548,0.619699225547716,-0.0109977068998522,-0.245434398031968,0.475938388643323,-1.45736649276615,1386095
0.19816587208421,-0.722667511950579,-0.280888876584355,-0.539615515389778,-1.23162889338185,0.11204365733964,-0.209214825884099,-1.32559025059151,-0.72678690800415,1458656
-0.251152432321822,0.686921028647173,1.2482782437924,-0.589423783083562,1.6065714486148,-0.0109977068998522,-0.093707793043225,0.388489437145123,-0.549420306202114,1485662
-0.953989444562227,-0.101967001895625,0.872843068144267,-0.904787774303367,0.282152634392141,0.858016543360442,-0.330980153118412,0.473403687051222,-0.00205381079794117,1497807
-0.0969986132874653,0.788013453783707,-0.326002026869667,-0.415365793811702,0.642043114724185,0.127428076737193,-0.308884172627752,-0.925144582582686,-0.0305778894186619,1501387
0.0733669948656969,-0.518082409940365,0.483960542335713,-0.371104231543487,-0.559060039216753,0.0402903619059123,-0.329074207457714,0.634975165692865,1.02986652897562,1518948
0.415314507582261,-0.966732422450238,0.168315519201211,-0.694684533892974,0.497182512383408,-0.0109977068998522,-0.331885529663633,0.977405226754402,-0.171774154394806,1526417
-0.686172771996251,-0.961654715076928,-0.161926946567723,0.229895419947023,0.533346297044829,0.11204365733964,1.38228253974664,-0.546957377097786,0.571056487480614,1565177
0.345319720911303,1.47474493758406,0.523984528460791,-0.48483392385679,-0.474379824368576,0.0402903619059123,-0.224294537309356,-0.116222276945842,0.252924555669463,1606693
0.0980107718825905,1.83949048206507,-0.762982050980361,-0.280708631391854,-0.0118805872187325,0.0402903619059123,-0.303647431347817,1.02028395814209,1.05516875526921,1612262
-0.848294495209424,-0.190980731645943,0.519900381077692,-0.723028408640808,0.560164658066285,-0.0109977068998522,-0.32441487331106,-0.393299153522492,0.440967999512788,1614566
0.528414427828695,1.81415031915744,-0.775951293478348,-0.911671130775411,-0.697454558639788,-0.0109977068998522,-0.28505504808114,-0.282340675286234,0.429927894260242,1644034
0.0237582417271514,-0.611565075515318,-0.105314693282148,-0.956790499216175,-0.925870237246028,0.0402903619059123,-0.271000425284497,-0.0195010082018193,0.0884369108307244,1668599
0.0841150099715206,-0.947894691503102,-0.377740340703972,1.01218915546814,-0.330403089081099,0.0402903619059123,-0.333426364157847,0.142675247894299,0.987826307719102,1671370
-0.49799176725368,-1.18962192564622,-0.320401703512951,-0.964299461501336,1.71468162878226,-0.0109977068998522,-0.333636331886217,0.786238958578971,-0.93744826793255,1684230
-0.0571416450657107,1.46494489524332,1.0248504503716,-0.91455313938161,2.42442289358085,-0.0109977068998522,-0.33179482476584,1.25092321043765,-0.166236762215351,1692385
9.09066095859145,0.465089054440887,-0.455876438976518,0.149054968843377,-0.849335205294719,-0.0109977068998522,-0.26337366250641,0.128706404202277,0.285065002621882,1720713
0.109908209341844,-0.127324409121215,0.0313686971859875,-0.513795568470069,1.47093682366307,-0.0109977068998522,-0.22714836652727,-0.323814196669891,-0.318723512650894,1738800
0.0488961779511258,-1.08219178164469,-0.162001668702828,1.52938418991195,-0.984289282577566,-0.0109977068998522,0.043742560271547,-1.37883503606345,-0.882650754710099,1740845
0.270202616644635,-1.19144752621179,-0.149911802152735,-0.0109762537448481,-0.0162214967025699,-0.0109977068998522,-0.333042934692833,0.178409506132095,-0.566519905190747,1742294
0.944884873804066,-1.13866325968033,0.00968020336971786,-1.30467469100886,0.301188642516276,0.0402903619059123,-0.309402216109494,0.945749026133428,-0.330157505570125,1767700
