"mkm5d_ptv2_lbp.3D.m2_firstorder_Maximum_236","sub"
-0.46184094899599,1085983
-0.349689724282936,1125173
-1.15042250161714,1154608
-0.46184094899599,1181124
-0.46184094899599,1183075
-0.46184094899599,1232870
-0.192787346254896,1279943
-0.46184094899599,1329352
-0.46184094899599,1330263
-0.46184094899599,1364384
-0.46184094899599,1386095
-0.192787346254896,1458656
-0.46184094899599,1485662
1.43842581341395,1497807
-0.159146354946195,1501387
-0.349689724282936,1518948
-0.46184094899599,1526417
3.445044483654,1565177
-0.349689724282936,1606693
-0.349689724282936,1612262
-0.46184094899599,1614566
-0.46184094899599,1644034
-0.0139827330522811,1668599
-0.349689724282936,1671370
-0.46184094899599,1684230
-0.46184094899599,1692385
3.23387615590101,1720713
-0.46184094899599,1738800
0.856182940624193,1740845
-0.46184094899599,1742294
-0.349689724282936,1767700
3.53798207229799,1768972
2.06804183631278,1889409
-0.46184094899599,1915938
-0.349689724282936,1916742
-0.46184094899599,1919296
-0.46184094899599,1926770
0.629464549604563,1938156
-0.46184094899599,1938561
-0.46184094899599,1966316
-0.46184094899599,1967281
-0.46184094899599,1973544
-0.349689724282936,1975401
-0.349689724282936,1976407
-0.46184094899599,1978972
-0.46184094899599,1979045
-0.46184094899599,1979422
-0.46184094899599,1980052
-0.349689724282936,2001182
-0.349689724282936,2002465
0.257255648803448,2004451
-0.46184094899599,2006164
-0.46184094899599,2007309
-0.46184094899599,2009915
-0.46184094899599,2010259
1.72467767164355,2010554
-0.46184094899599,2026671
-0.349689724282936,2033049
-0.46184094899599,2034136
-0.46184094899599,2040495
-2.07014661233005,2047354
-0.192787346254896,2051378
-0.46184094899599,2055667
3.46598758618891,2057358
1.46823108242593,2059713
-0.46184094899599,2069079
0.324583137394864,2070958
-0.349689724282936,2072215
-0.288379638038542,2075832
-0.265706997241858,2075846
-0.46184094899599,2076301
2.89641753506455,2078198
-0.192787346254896,2078899
-0.349689724282936,2085349
-0.46184094899599,2086044
0.78284577486603,2091555
0.309362535311813,2092954
-0.46184094899599,2096627
-0.349689724282936,2100050
-0.349689724282936,2108003
-0.349689724282936,2109902
-0.46184094899599,2110540
-0.349689724282936,2116787
-0.46184094899599,2119177
-0.46184094899599,2131601
-0.349689724282936,2132424
-0.192787346254896,2132982
-0.349689724282936,2133204
-0.349689724282936,2133380
2.41217390425492,2134220
1.56518336508057,2135748
-0.46184094899599,2137799
-0.46184094899599,2138375
-0.349689724282936,2138678
-0.46184094899599,2139733
-0.46184094899599,2141116
-0.46184094899599,2144796
-0.349689724282936,2145166
-0.349689724282936,2145694
-0.192787346254896,2146138
-0.349689724282936,2151024
-0.192787346254896,215131
-0.46184094899599,2152442
-0.46184094899599,2157529
-0.46184094899599,2158101
-0.210876612571673,2158329
-0.46184094899599,2168082
-0.46184094899599,2172217
-0.46184094899599,2176530
0.175303000849011,2176784
-0.46184094899599,2181724
-0.46184094899599,2183291
-0.46184094899599,2183356
0.0712348047548197,2185290
-0.46184094899599,2186951
1.74063461801392,2196212
-0.349689724282936,2199403
-0.46184094899599,2200416
-0.46184094899599,2200813
-0.46184094899599,2205389
-0.349689724282936,2212664
-0.349689724282936,2217034
-0.46184094899599,2218615
1.37559788741352,2219842
0.878742351505386,2224150
-0.46184094899599,2228399
-0.46184094899599,2228400
-0.192787346254896,2234271
-0.46184094899599,2234422
-0.192787346254896,2237571
-0.46184094899599,2244172
-0.46184094899599,2247869
-0.46184094899599,2250648
-0.349689724282936,2250836
-0.349689724282936,2267382
-0.349689724282936,2269346
-0.349689724282936,2271329
1.27164949466499,2274521
0.600493035417093,2276121
-0.0546439597572989,2278618
-0.349689724282936,2285214
3.05467029572487,2286108
-0.46184094899599,2293123
0.794270390864551,2294852
-0.192787346254896,2294873
-0.349689724282936,2296332
-0.46184094899599,2305114
-0.349689724282936,2305115
-0.46184094899599,2306459
0.911799183437067,2306893
-0.169791842756463,2317120
5.68620137627029,2319068
-0.349689724282936,2321962
0.638046029457897,2331869
2.65299618907643,2336735
-0.46184094899599,2339674
0.908973373581367,2340155
-0.46184094899599,2340322
-0.46184094899599,2350037
-0.46184094899599,2352038
1.9881167939439,2359944
-0.192787346254896,2381907
0.65400797530371,2393207
-0.349689724282936,2395415
-0.46184094899599,2395943
-0.349689724282936,2401405
-0.46184094899599,2405144
-0.0139827330522034,2414406
-0.131086206659081,2419459
-0.162866063527436,2425694
-0.349689724282936,2426863
-0.138962947292384,2430773
-0.46184094899599,2439458
0.701685965975392,2443354
-0.349689724282936,2445526
-0.46184094899599,2448298
0.310901565843495,2453577
-0.349689724282936,2474709
-0.349689724282936,2480056
-0.349689724282936,2480330
-0.46184094899599,2487135
4.02996514213389,2488660
-0.46184094899599,2490180
2.66533194359504,2493534
-0.46184094899599,2498991
-0.46184094899599,2500377
-0.46184094899599,2504802
-0.46184094899599,2510402
0.724709450524003,2520618
-0.46184094899599,2559453
-0.46184094899599,277752
-0.349689724282936,308862
-0.380857412795158,58325
-0.349689724282936,92173
0.592105726324606,923666
0.404540892307929,965005
-0.46184094899599,983079
