"mkm7d_ptv6_wavelet.HLH_firstorder_Mean_247","mkm7d_ptv6_wavelet.HLL_firstorder_Skewness_245","mkm7d_ptv6_logarithm_gldm_LargeDependenceLowGrayLevelEmphasis_231","sub"
1.99014543575612,-0.217782127788377,-0.121545921593889,1085983
-0.0767679788967881,-0.15600983289224,-0.102134779631697,1125173
-0.893897734670636,1.34037272915119,-0.245455424631869,1154608
-0.140868672519993,-0.473835790402729,-0.244536131006707,1181124
-1.09891481981862,0.053211486702324,1.05768257329644,1183075
1.54655144535636,0.112226860090337,0.746523255206432,1232870
1.4349431052117,-3.96013917630838,-0.157622618096537,1279943
-0.381629395332936,0.653097918889489,-0.228145494453878,1329352
-0.326007868050328,0.683534927764611,-0.233602199137768,1330263
0.539368180958934,1.29765262211729,-0.246520561230225,1364384
-0.540598271831588,1.16347739101547,-0.166295647156375,1386095
-1.05914683616583,0.658700961925249,0.0696789967943352,1458656
-0.371327598549521,0.503391036455654,-0.173641649223088,1485662
0.96344081397159,-0.542443313162836,-0.24392573652856,1497807
-1.64227526733492,1.01062351721503,-0.14596134117177,1501387
-0.293993830631319,0.389291005404135,0.186820677454112,1518948
-0.522280222942083,-1.6146768827335,-0.238433819582078,1526417
-0.354748470853179,-0.0852210727201759,-0.214277865538646,1565177
-0.12663967945548,-0.8181261189748,-0.233276141731816,1606693
-1.4042251959608,-0.187732523698306,-0.0850654765588044,1612262
0.456413555129569,-1.15928854257896,-0.18370296093724,1614566
-0.230713348231711,1.17849230828928,-0.219975922279485,1644034
1.3656543553378,-2.81203648886449,0.380962974818573,1668599
-0.892010246257768,0.352591667795982,-0.133508285846564,1671370
-3.0209936960112,-0.18531492438055,-0.0984491741652844,1684230
-0.510010823596005,0.896478383430851,-0.175187145348786,1692385
-0.888356155206338,0.682755299840253,-0.240213862503174,1720713
0.0665567331462554,0.748042924776851,-0.238273733328682,1738800
-0.713571038146752,0.444845823059948,-0.219723278491792,1740845
-0.176489368549098,0.603266731324884,0.670114063462309,1742294
-0.257057099151161,0.653589956830229,11.3859630826368,1767700
-0.365331556045062,0.592980392964162,-0.246084588106261,1768972
0.0730391455168763,-0.438099262262237,-0.249327706366485,1889409
-0.054796381185809,-0.969767333371775,-0.0511514155476403,1915938
-0.701436662079043,0.298269475017688,-0.251534988027693,1916742
0.122433039203807,-0.588907193220277,-0.134184294074881,1919296
1.46221101061384,-1.79870865979428,-0.188712529057941,1926770
0.369067025523965,-0.226537038214872,-0.234810970454891,1938156
-0.538484650600277,1.00480510933369,-0.128923877471151,1938561
0.191447127657256,-0.358469407505809,-0.196543586153858,1966316
-0.974629460459213,1.22516092472418,-0.204786748021304,1967281
0.422487972354218,0.777400189306814,-0.240493761158658,1973544
0.976969625796949,-2.51631399458509,0.0931973605830234,1975401
1.16633342825667,0.192346418383343,-0.247330748225239,1976407
-0.484607906032363,0.574505584893936,-0.214283961272478,1978972
0.974157587902672,-1.22949919691761,-0.230372413187028,1979045
0.336622307675424,0.223330813632383,0.68089549833156,1979422
0.714166266468519,-0.301585697563853,-0.199997923508204,1980052
-0.850432061340265,0.766428676500523,-0.251460907391897,2001182
-2.41718596705666,0.906998516974619,-0.0362370084839539,2002465
-0.0387100939900098,0.593960145852483,-0.183817022467281,2004451
0.584729889566341,0.391841154444937,-0.243456388770736,2006164
-1.10485252224835,0.608029521034632,-0.247028504904995,2007309
1.57021433029978,-2.51901942703474,0.0131837252511546,2009915
-1.35688756733158,0.642337733162403,0.0318026592620984,2010259
-0.716141620406681,0.244586758880463,-0.22460865641709,2010554
-0.174367599729403,0.0375785157670716,0.809184212050119,2026671
0.512468464991018,-2.12568563062734,3.85941910802949,2033049
0.987733894621487,-0.422145915712738,-0.24672761137191,2034136
-0.768612066516693,0.555791200972422,1.43405398579136,2040495
0.781063188308624,-0.998657842275942,-0.245666137334717,2047354
0.309295940866158,-1.52786229160602,-0.221331036457162,2051378
-0.226995685880382,0.577370016597799,-0.210512431486951,2055667
-0.501453359285426,0.160910647626841,0.206180895223698,2057358
-0.258381578668344,0.398434684810714,-0.173009607057625,2059713
-0.861480543419251,0.93232591391995,-0.192537560059907,2069079
-0.26019332658875,0.803259243561517,-0.229938866900203,2070958
0.656749621536534,-2.63550418650766,0.971588612032938,2072215
-0.558922994215571,0.586377169455409,-0.237435537660092,2075832
