"lemd_ctv_wavelet.LLL_glszm_LargeAreaHighGrayLevelEmphasis_250","lemd_ctv_logarithm_firstorder_Minimum_249","lemd_ctv_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_248","lemd_ctv_wavelet.LLH_gldm_DependenceVariance_244","lemd_ctv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_241","lemd_ctv_lbp.3D.m1_firstorder_Median_239","lemd_ctv_logarithm_firstorder_Maximum_230","lemd_ctv_gradient_glcm_Idmn_227","sub"
-0.441498255392445,1.10053960672582,-0.33463329081343,-0.468503913665066,1.62109984737632,0.571592001491179,1.10546133045822,0.879013556314997,1916742
-0.443225463626494,-0.895713334143818,0.979812203471039,-1.65161069977241,-1.50826668584181,-0.376649045193146,-1.67564311739896,-1.33979567431666,1980052
-0.464133207736917,0.977242306224013,-0.540087668250538,0.349987350953877,-0.383934810030088,-1.79901061521943,0.586304088772356,-0.386981256341864,1926770
-0.462174909327235,1.43658520791378,-0.592665034513366,-1.25118087312833,0.877702860425308,-0.850769568535162,1.30121921991056,-0.152413915177138,1979045
-0.151080028969515,0.210388370082068,-0.467033641616136,-0.835446414796717,0.618675212838638,1.04571252483319,0.82458900203022,0.930993906322224,2196212
1.65381479297982,-0.919586242195222,0.249277343853056,0.85785185473824,-0.769823913712848,1.5198330481753,0.613352949616198,0.778602875074917,2393207
-0.45557697241764,0.958833280350564,-0.629826854010261,-0.954624598247091,-0.800938832871078,-0.376649045193146,0.605893897141519,0.0921569518682566,2146138
-0.271572869401536,0.461481547305446,-0.345763735027903,2.32555383490469,0.43652358583252,-0.850769568535162,-0.146784746213947,0.266050409950229,2228399
-0.46498502876617,1.44565680237166,2.33689118313741,-1.3941404737327,-0.47527490488198,-0.850769568535162,1.26655991896886,-1.02256983175203,2144796
-0.443801443802409,1.00005196761004,0.347516141947473,-0.663105709473345,0.37864245586178,0.0974714781489899,0.785510037566251,-0.236656252076162,2234271
0.271255038107866,-0.732077289760893,-0.397555901635165,1.30910576626599,1.44116651954184,0.0974714781489899,-1.26325837963514,0.304092500288423,2296332
