"mkm10d_gtvper_original_shape_Elongation_232","mkm10d_gtvper_wavelet.HHH_glcm_ClusterShade_231","mkm10d_gtvper_wavelet.HLH_firstorder_Skewness_230","mkm10d_gtvper_wavelet.LHH_glcm_ClusterShade_229","mkm10d_gtvper_wavelet.HLH_glszm_LargeAreaLowGrayLevelEmphasis_227","mkm10d_gtvper_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_227","sub"
1.02769013153375,-0.0544608245479886,-0.0806857206339365,-0.129255374193315,-0.222258427084105,-0.313797612461027,1085983
0.903315011727641,0.0463990092906661,-0.376766967248993,-0.0656841515877851,-0.233712963228177,-0.356731319898353,1125173
-1.09125817683295,0.52686486252905,0.224657197699682,0.367087107934227,-0.261606513576414,-0.338371286080306,1154608
0.128547106063381,-0.208696465375646,3.17180262726425,-0.156951803067883,-0.24300566184494,-0.237672270318431,1181124
1.3884677017123,-0.069405847424755,0.121499554783336,-0.157452655072206,-0.258894722731757,-0.351477420359611,1183075
-0.515882743954256,0.0774469262418686,0.252345449036028,-0.14820073277546,-0.261528573563958,-0.320760758860797,1232870
0.0607759317154871,0.0162144567346438,-0.0408023705150299,-0.0549981043677483,-0.0796961217211248,-0.329714968457107,1279943
-0.201139121923733,0.330498247688355,-0.129733495225626,-0.0249670148862755,-0.256707847917573,-0.345867003957426,1329352
0.300674203552877,0.0679438948951071,-1.14693560803867,-0.0438628210855202,-0.171447806993672,-0.154363759982285,1330263
-0.778798785706111,0.219749134376169,-1.38108318962372,-0.16451484955271,-0.261676434691259,-0.349899311322019,1364384
0.550834506291019,-0.53776389417825,0.656663455353629,0.0354416222052408,-0.261992362342411,-0.344046908395337,1386095
-0.929661778444626,-0.0302781918869705,-0.175777681703398,-0.129327524695338,-0.115713004796373,-0.357549387131074,1458656
0.705670136509656,0.0844580507016599,-0.0528135759110989,-0.194384802594895,5.53582062138777,0.492672877951385,1485662
0.275885909030906,-0.0290773666349941,-0.656863328045896,-0.0717749260367314,-0.224903220013789,-0.234031546275072,1497807
0.100023363668544,0.0486193332750382,-0.613567396745181,-0.133189104232514,0.527336962556442,-0.338346581536049,1501387
-1.34544525662363,0.221093794620096,-0.370857596913518,-0.675441383130508,-0.186457096661179,-0.352640252152409,1518948
1.51096136027969,1.24264119989607,0.358786058726413,-0.0626742431172178,-0.261788728862267,-0.344675519704617,1526417
-0.131026322266124,0.320661424219073,0.950105539849104,0.676432428932201,-0.21612298994743,-0.355743426092119,1565177
-0.149223694264323,0.0949681720268946,-0.0566360977135459,0.0420961606721555,1.16254756697131,-0.167683516458236,1606693
-0.293846978593448,0.0577539576538996,-0.388597543926848,-0.143341382257993,0.751711329588651,0.66752057273402,1612262
0.92214904460807,-1.0123411960124,-1.00903786495304,-0.409936726248422,-0.214440871323894,-0.351999353383931,1614566
-0.581795491472504,0.0766470191451189,0.00273408135866967,-0.140079747554492,0.401969537833027,2.99626596545952,1644034
-1.66776710866579,-0.295589250337912,-0.345356386908051,-0.152633561812111,-0.23357977470634,-0.355573395030649,1668599
-0.80111345931503,0.606083455804023,-0.60101274561796,-0.111879650328298,-0.261572005962748,-0.357538589191567,1671370
0.754346377918268,-0.193868569763384,-0.678137487475589,-0.17180136480329,-0.261998989521365,-0.352815564974229,1684230
1.24984030338684,0.050177425812714,-0.56664396042865,0.285666186896287,-0.22561684370714,-0.316440160153535,1692385
-1.0246976716634,0.0687267305729381,2.13796827104003,-0.100589494249543,-0.230446883511945,-0.311047085653716,1720713
1.5400243260392,0.0100460731960924,-0.294421801103108,-0.165651887101229,-0.254382428142854,0.645887244470878,1738800
-1.25279275877206,0.758678693619428,-0.278297389507219,-0.141384786797238,-0.261652358011304,-0.318194166915599,1740845
-0.453459444402201,0.625388946525219,-0.704792316915704,-0.335411728901272,-0.262156267162888,-0.342539943225829,1742294
-0.535854702963544,1.07789463612417,-0.706162069372324,0.0159761800250292,-0.261080645055076,-0.358787751716154,1767700
0.559456451328435,0.178065493370438,-0.00133304905145646,-0.144624264918315,0.279554321764962,0.140720998039645,1768972
0.221649289100178,0.411735344478552,0.637552396357345,0.644112427855033,-0.192301724084998,-0.344639881760947,1889409
-0.311505158853065,0.0565606369122907,-0.486093741164315,-0.183985905265609,-0.211503062695033,8.10324069811016,1915938
