"mkm9d_gtv_wavelet.HHL_firstorder_Median_250","mkm9d_gtv_wavelet.HHH_glcm_ClusterShade_249","mkm9d_gtv_wavelet.HHH_glszm_SmallAreaEmphasis_246","mkm9d_gtv_original_shape_Elongation_245","mkm9d_gtv_lbp.3D.k_glcm_ClusterShade_243","mkm9d_gtv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_242","mkm9d_gtv_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_241","mkm9d_gtv_wavelet.HHH_glcm_JointEnergy_236","mkm9d_gtv_lbp.3D.m1_glcm_ClusterShade_235","mkm9d_gtv_original_shape_Flatness_234","mkm9d_gtv_lbp.3D.k_firstorder_10Percentile_234","mkm9d_gtv_lbp.3D.m2_firstorder_RootMeanSquared_229","mkm9d_gtv_wavelet.HLH_glcm_ClusterShade_226","sub"
-1.16168328326674,0.372141450737772,0.505677506635007,0.69847015605371,-0.459124174219456,0.516830484335808,-1.05885063114435,-0.846950748422047,-0.601447676092366,1.10620067850787,0.0301988813079098,-1.20755534420006,-0.120280129018107,1085983
0.00665233673714893,0.106888869655601,-0.464356452133818,0.962137579248856,-0.256983571751492,-0.813763492347277,-0.528346650303184,0.205015374172081,-0.307233743323593,0.796438141055738,0.218330736320424,-0.908323834708504,-0.0978599100483472,1125173
-2.55667591976676,-4.21954935944637,-0.204658518507434,-0.8858295034978,2.80557396106743,-0.505778013582273,-0.778850413034303,-1.25924453155009,-0.142774591439985,-1.6700560069843,-1.11424014132039,3.08760175650172,1.62448690161081,1154608
0.361354334157924,0.128059231595283,0.554609372237872,0.623014364482949,-0.236453740755065,0.607073574007763,0.460239039349198,0.341198848927112,-0.785026631904324,0.822227092376877,-0.382261566317904,1.06403716175753,-0.150446279999268,1181124
-0.3718546886996,-0.125585918252214,-0.458576120455244,1.17941388477205,-1.10997724430859,-0.814165372595727,0.211279020775376,-0.703249103122712,0.685370771229339,-0.241603380840388,0.331371589145378,-0.783394545366235,-0.248588231557537,1183075
-0.693015256198497,-0.208196304883478,-0.912042362679373,-0.643321885140262,1.09435230126777,-1.36932979939255,0.0421744012744919,-0.319728590945024,-0.787554345168506,-0.347241854915511,2.57841653745638,-1.49003825381301,1.77569540391702,1232870
0.386567709431364,0.0783258897174098,0.195577398051808,0.753640874637782,-0.372982104671929,0.0499311357988434,-0.834022109670118,-0.759285353570753,-0.187889906677062,0.738301545200129,-0.252054491509107,-1.46902098331272,-0.11485344506316,1279943
-0.372771349469337,-0.00406399089506438,0.0726308034845694,-1.48853422497875,1.82347403903575,-0.129404593578433,0.537832150672219,-1.18551361725297,0.809800838979742,-1.60397004644515,0.569439991672901,0.19631899253858,-0.187254074460058,1329352
0.151287489832522,0.0927278293112141,2.13410669566654,-0.447657071602672,-0.997919082941689,3.38402313925143,0.853233579883694,1.57817115502541,0.00160513422414139,-1.37603671622577,0.101633346224773,1.95974484209385,-0.124541671250788,1330263
0.983640852609501,-0.67462538231886,-0.859035190787656,0.655066831636685,-1.78989841137627,-1.03299951954318,-2.27236766405482,0.14157268798049,1.42978890149712,-0.578075999521888,0.767416298438763,0.945251123840424,-0.0790953063066584,1364384
