"mkm10d_ctv_wavelet.LLH_firstorder_Mean_250","mkm10d_ctv_wavelet.LLH_firstorder_Median_250","mkm10d_ctv_wavelet.LLH_firstorder_Skewness_250","mkm10d_ctv_wavelet.LHL_firstorder_Median_250","mkm10d_ctv_wavelet.HLL_glcm_MaximumProbability_250","mkm10d_ctv_wavelet.HLH_glcm_JointEnergy_250","mkm10d_ctv_wavelet.HHL_glcm_JointEnergy_250","mkm10d_ctv_wavelet.HHL_glszm_SmallAreaEmphasis_250","mkm10d_ctv_wavelet.HHH_glcm_Contrast_250","mkm10d_ctv_wavelet.HHH_glszm_GrayLevelNonUniformityNormalized_250","mkm10d_ctv_lbp.3D.m1_glcm_Autocorrelation_250","mkm10d_ctv_lbp.3D.m1_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm10d_ctv_lbp.3D.m2_firstorder_90Percentile_250","mkm10d_ctv_lbp.3D.m2_firstorder_InterquartileRange_250","mkm10d_ctv_lbp.3D.m2_glcm_ClusterShade_250","mkm10d_ctv_lbp.3D.m2_glrlm_LongRunHighGrayLevelEmphasis_250","mkm10d_ctv_log.sigma.2.0.mm.3D_glcm_Correlation_249","mkm10d_ctv_wavelet.LHH_glcm_InverseVariance_249","mkm10d_ctv_wavelet.HHL_firstorder_Skewness_249","sub"
-0.0438283709229106,-0.338903008369487,0.099154462971822,-1.08929822771267,-0.975143349273924,-0.643882908898911,-0.665620533366987,0.152051694699897,-0.0185578931226205,-0.563412399261567,-0.631021249133988,0.900351498486322,-1.13236585471521,-0.470964662347858,0.578648650250844,-1.25508929073881,0.464136284933226,1.1290714722352,-0.0255811485658581,1085983
0.462973735641199,0.29989516345933,-1.02998587691555,0.423963055532458,-1.02479140375611,-0.342846274986362,-0.692040043629084,0.0679378025408355,-0.506426860941732,0.828895015839184,0.0237310358943703,0.115912560412875,0.251950999948628,0.614644220839696,-0.26847876177651,-0.621159450847774,-0.185211076655205,0.331850771808449,-0.784919862492316,1125173
-4.54072563392055,-4.4854303489581,0.272635244774474,-0.640194682359774,-0.603280216486691,-0.902854023486909,-0.589607962516094,0.938202640661386,0.217045232456568,-0.703765844886627,-1.61884468249055,-0.733074536644274,2.22813244374404,-0.520931852931285,-3.01033396702049,3.85076444058667,-0.420423311509716,-1.02846415967884,-0.652309284413001,1154608
0.194796386348164,0.255733685598007,0.388227484485979,-0.121915476195377,-0.571121618442893,-0.174154613853118,0.222845104273929,-0.0797812501186034,-0.539840008688982,0.509354540772488,-0.387265912363258,-0.567460446341711,-0.744989172146097,-1.17229515293451,0.532142962523978,0.530767518835428,0.487228801931813,-0.324598009140066,-1.21123118927302,1181124
-1.56597171095659,-1.48604547582644,0.482551159660906,0.63977812185549,-0.698537775464336,-0.788022590113303,-0.529581026271792,0.223993302148301,0.217487998776734,-0.972363055256652,0.184461272996742,0.153690546121919,0.208802841264337,-0.0513499881280997,-0.590850188596143,-0.2009427896738,-0.608763166267588,0.410569143084462,0.373250794548701,1183075
-1.07720121306003,-1.36494927361392,0.370536035540793,0.0105298315838285,0.360130939553942,-0.934274715283479,0.0526991294306484,-0.180352615476122,-0.325950874720726,-0.106795215297933,-0.718729529114432,0.512229103082477,-0.806547920414801,-0.0505349698991327,0.461962965955764,-1.29361359688908,1.04223035001211,0.805324811893563,0.369953460180733,1232870
0.0461276419894325,-0.402512042631594,-0.668844364872446,-0.830349856402481,-0.440188949274985,-0.0572813463601646,-0.57641667195129,0.0925472163109636,-0.233107518317377,-0.308703317817996,-0.579925695307015,0.370249643027359,-1.3400477112229,-0.0780704991934627,0.743510578256128,-1.536040936445,-0.439720388614353,0.738883063112232,-0.606366799462613,1279943
-1.19898552624178,-0.299304203851859,0.200151047420641,-0.125083810343332,-0.550276525800381,-0.710995125947529,-0.584396692932623,0.667763066521736,0.612251492372195,-0.928560381122831,-0.842225593310479,1.36187423744997,0.165399480650969,0.736835116679172,-0.905227850950268,-0.107265260278778,1.00436726748743,0.483934796405712,-0.815687658119048,1329352
-0.0319927695531998,0.501581680421663,0.383962881826855,-0.308721436641019,-0.218025594060461,0.110423636298562,-0.131032976900809,-0.271016720167137,-0.64263113084316,1.5978872897117,-0.199296309310701,-0.828696936361875,0.623053323501032,-0.766031690879825,-0.894462949165588,1.62517964902842,0.363184247562012,0.437623436124995,-0.16059452300037,1330263
-4.09956672913117,-8.45641302628161,1.92427446856297,-2.29814426080559,-0.291527187559464,-0.917045875806768,-0.619964699233009,1.50813850309005,0.148715717715443,-0.517744201037269,-2.63801290923175,-0.732233594252036,-0.274026806494103,-0.79839415382943,-1.72273154387464,1.4221859937549,-2.11327211256472,0.839226461236265,0.42319438513415,1364384
-4.86585989107902,-0.0994637243949442,0.329706887971916,-0.573998124610102,-0.86593258829346,-0.896953485652862,-0.52283248621346,0.1553820469167,0.162134079412122,-0.522143833704631,-0.50232586057754,-0.427390067241085,2.55887303626424,1.44982723573625,-1.3526048601239,1.79867673719041,0.0551454000595524,0.136309363432372,-0.502458215161809,1386095
0.859732743926763,0.569289572152638,-0.495974410063765,0.92873390314186,-0.990286117243656,-0.0257276988300943,-0.763220926774591,0.246865787102738,0.0273474124355526,-0.786377568088179,0.3859574657209,-0.333291513957707,0.484908365391816,0.802508406860176,-0.598416823856435,-0.263174736157147,-0.51803107011898,0.903821200038701,-0.586378613566486,1458656
0.910207451709666,0.401855396246649,-1.49424540698663,0.498050318431545,1.30173285096121,2.16125844998636,-0.199052495280444,-0.722970846716939,-0.58324349633178,1.28926595812378,0.494632612174039,-0.388556543161418,0.578953015417853,0.245992989717978,-0.650645143939216,0.462075340101956,-0.0950545863070948,0.266942040491914,-0.363355236134813,1485662
