"mkm8d_ptv2_original_shape_Elongation_250","mkm8d_ptv2_original_shape_Flatness_250","mkm8d_ptv2_original_firstorder_Kurtosis_250","mkm8d_ptv2_log.sigma.4.0.mm.3D_firstorder_Kurtosis_250","mkm8d_ptv2_wavelet.LLH_firstorder_Skewness_250","mkm8d_ptv2_wavelet.HLL_glcm_MaximumProbability_250","mkm8d_ptv2_wavelet.HLH_firstorder_Median_250","mkm8d_ptv2_wavelet.HHL_glcm_Imc1_250","mkm8d_ptv2_wavelet.HHH_firstorder_Skewness_250","mkm8d_ptv2_wavelet.HHH_glcm_Correlation_250","mkm8d_ptv2_wavelet.HHH_glcm_JointEnergy_250","mkm8d_ptv2_lbp.3D.m2_firstorder_90Percentile_250","mkm8d_ptv2_lbp.3D.m2_firstorder_InterquartileRange_250","mkm8d_ptv2_lbp.3D.m2_firstorder_Kurtosis_250","mkm8d_ptv2_lbp.3D.m2_firstorder_Variance_250","mkm8d_ptv2_lbp.3D.m2_glszm_SmallAreaEmphasis_250","mkm8d_ptv2_lbp.3D.k_glszm_GrayLevelVariance_250","mkm8d_ptv2_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_250","mkm8d_ptv2_original_shape_Sphericity_249","sub"
1.01806690669307,1.37792999372443,-1.54666351347959,-0.966680264728844,0.400054072218397,0.0251984034929308,-0.0333633527304954,0.0788311384678505,0.549520283880189,-0.675613923623385,-0.499633189242353,-0.174900458070366,-0.953643764756852,0.285246296981815,-0.0166601019002417,-0.783873806129128,-0.694883884840619,0.140348858573831,1.17661246002629,1085983
1.23435282731084,0.23240611901754,0.893433694617739,0.00502467678618074,0.142141973702034,-0.975245771731041,-0.164007993145199,0.415383489493344,1.12660956386588,0.0579602900360093,0.336302848252204,-0.386075796124679,0.0140966742016362,-0.659673294062211,0.805742627945177,0.175076467550888,0.396039001657988,-1.02127578797749,0.390269998199815,1125173
-0.162581048667446,-0.539354981104675,-0.854805455157417,1.10292954426284,0.530216816068888,-0.787060457004103,1.9106651260936,1.00737860399517,0.630241115289084,0.767564899776997,-0.731556985358354,0.870470838543801,-0.324272949307562,1.76057443515754,-1.46298558155294,-0.479057826531278,-0.422646226087989,2.20116557470798,0.425768918230762,1154608
1.28049653327086,0.952066697046514,-0.829772463555825,0.0542626943511501,0.82503194633602,0.369200842233696,-0.466093520612682,-0.986418107737741,-0.558989805965945,-0.180811935613378,0.585400914171491,-0.247355646896778,-0.85339216654636,0.42342152689842,-1.46105249708486,-0.968252865258767,-0.637682564959824,-0.432929859547685,0.86945292609582,1181124
1.64129793827272,0.730707021701294,-0.680130904957427,-0.135319361663534,1.46557078626258,-0.525500676226492,1.45052627103398,-0.360614110806912,0.701040400159021,-0.50439443547185,-0.579525775502654,0.515532270730367,1.07914557126953,-0.823382843191212,0.826239117677235,1.02536994488496,-0.915651657491116,-0.28656441221102,0.214411087201333,1183075
-0.458228363792898,-0.388228755804,-0.618618753113889,0.105560836518323,0.655516726925213,-0.051936827275625,-1.17362675460688,0.593422548357042,0.127243503328126,-0.463636097616629,-0.265090526459257,0.843427999853993,1.12404206939337,-1.03829873508143,0.747005884484504,-0.112551310513967,1.88304990182268,2.47373368530249,0.848605357827612,1232870
0.1396104376246,0.153430801556624,-0.379682704561014,1.0862538165163,0.432120242603389,0.0397971303937194,-0.549652473976775,0.489305584783282,0.390131154830319,-0.420459994446555,0.0872455028356493,-0.0652269176967142,-0.467350013759785,-0.447815578675988,0.576608264076021,-1.56140608690321,0.619608178841622,0.245280274931946,0.520721967599033,1279943
-0.209564862005007,-0.552993831554433,-1.16525975452504,0.072951492310271,-1.01716731980651,-0.247717658107902,0.617292851105326,-0.56712644597936,-1.52053444218795,-0.692196451239283,-1.13010790899907,0.157570662511457,0.325778492473494,0.872657135861977,0.024999034047515,-0.344941623571542,-0.138310716535255,-0.498512457058695,-1.58504275440021,1329352
-0.0507225658878753,-0.603327620828842,-0.824391943311613,0.386601488543973,0.530045984227991,-0.106635744784391,-1.25694758631166,0.360741229407191,0.422703175678132,1.00895566696003,0.869648293892499,1.00490929824567,-0.333908387717043,1.52104046978961,-1.14696078293101,-1.39445371712835,0.603188310566961,1.48893407300065,-1.37305750018093,1330263
-0.827246529542077,0.167508266395981,-1.43408691911461,-1.09106355062181,0.801097889957541,-0.623816100504881,-3.15143588547138,-2.20592468857671,-1.31394911189451,-0.467779286455768,-1.0096264862866,-1.54002226135508,-2.28117523702144,6.53246255871895,-1.95001814735032,-1.25933844001716,3.31804245391124,1.03728091044199,1.27443261241107,1364384
