"mkm8d_ptv2_lbp.3D.m2_firstorder_InterquartileRange_239","mkm8d_ptv2_lbp.3D.m2_firstorder_Kurtosis_236","mkm8d_ptv2_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_235","sub"
1.59181282137126,-1.26654534785841,0.152911131439775,2033049
-0.691626927408932,0.130578896919998,-0.523239331517539,2034136
-1.30682473682639,1.08635427044543,1.96981009928397,2040495
1.36956821425554,-1.25154506165881,1.42487670032059,2047354
-1.08956027293933,0.88597135225571,-0.474942819875979,2051378
-0.45249375754656,1.1440738218991,-0.449966379075133,2055667
0.82668284166667,-0.65836052172,1.75706993574031,2057358
0.522481512339046,0.18556525625477,-0.200064863650847,2059713
-2.56077415174264,2.43889615512937,-0.246373408171991,2069079
-0.311963623449741,-0.32230068225264,0.0961184237180568,2070958
1.0562366390117,-1.25965369261659,-0.381947863376353,2072215
-1.0075206249581,0.961114981741901,-0.132050544253851,2075832
-0.112301271085776,0.248699869784329,-0.187772324383664,2075846
1.0071703397401,-1.62950642300421,-0.65997940392995,2076301
-0.336526655120706,0.211035061101562,-0.516480877192124,2078198
1.82531357237974,-1.84512202619782,-0.796883104203797,2078899
1.83166273528589,-1.22341552135807,-1.24720770955322,2085349
-1.16603704388545,0.39512444362654,1.96155182064345,2086044
-0.0103582443875969,1.2532211561719,-0.482784521613227,2091555
0.250269522121995,-0.609697593001161,1.95305882243388,2092954
-0.86985290059759,0.284913038874555,0.0381881140373747,2096627
1.79773805330727,-1.67576644128523,-0.25210697359776,2100050
1.75432241049756,-2.11904358688082,-0.766221361678656,2108003
-0.32913711252486,0.247092631876831,-0.213284867353698,2109902
0.584254754749547,-0.114758308780088,0.997746543911148,2110540
1.75331287422302,-1.96378633649362,-0.95617984023117,2116787
-0.344505684360907,0.284631488473787,1.46696829647725,2119177
-0.138902517259662,0.705065264908245,1.22162490485216,2131601
2.14322654857087,-1.83768959266937,-0.912462926260976,2132424
0.786358149703169,-1.35846229363466,-0.388988082284818,2132982
0.525720375649048,-0.561152864182592,-0.0903892459389047,2133204
0.284575097164736,-0.707017348983609,1.65055349559165,2133380
0.787332964758776,-0.668557196948837,-0.528800378144429,2134220
-0.229304016512626,0.276385083977188,-0.438809069071235,2135748
1.27406708499501,-0.152152624826844,0.660808060244106,2137799
-0.876224649561961,0.633099616509785,2.39571610922705,2138375
-1.04670496320788,0.906795943019301,-0.170264515629704,2138678
0.480120145236491,-0.286739088103916,-0.4035207641551,2139733
-0.361621537960273,0.37933107075629,-0.121941676488999,2141116
-0.0229706281821676,-0.521962620014497,0.257932075330337,2144796
0.299947012057389,-0.640820523574442,-0.53029390218314,2145166
0.371166565315688,1.14582645686202,1.97701676727592,2145694
0.138946015465035,-0.787259342681934,-0.907936583573481,2146138
-0.838026496524635,0.958017043378512,-0.258666883751969,2151024
-0.600219748013482,0.391714648978821,-0.266955892493704,215131
0.0969958333619578,-0.089905568935737,2.25996366721083,2152442
1.04449189032855,-0.69910469503358,-0.283552733691265,2157529
0.705514679965925,-0.774977077658831,-0.439950357224024,2158101
-0.445805303400262,0.114977024522702,-0.245871757639506,2158329
-0.107898121272327,1.54743207204185,-0.219330093935881,2168082
-0.656013393170091,-0.527065493985286,-0.364174929744397,2172217
-2.21417396538759,0.660735597956338,-0.376092963852651,2176530
-0.306691601494724,1.08214175159201,5.45879331951747,2176784
-0.551971223678128,1.54470536717985,-0.320102573251537,2181724
-0.320570267432186,0.673815071085285,1.37639467347867,2183291
0.390150035021069,1.18818329847318,1.55235659816123,2183356
0.0153488156273062,0.287159879075145,0.00206567415968926,2185290
0.203019370994586,-0.211484449811387,-0.461634851857839,2186951
-0.809002826487615,0.126343601217694,-0.477190011799666,2196212
-1.74352693861528,1.07560144448926,1.46626384331992,2199403
1.31200184329923,0.565801093460365,-0.0692664136010288,2200416
0.0945840010634852,-0.441212302552575,-0.62361088874132,2200813
0.556053958367988,-0.687441665879409,-0.280853851937081,2205389
-0.942401670117994,0.745824793987401,-1.32031656049042,2212664
1.04740909910399,-0.535688523167837,-1.30691453757389,2217034
0.324621782056553,-1.19708102340786,-0.110708180260271,2218615
0.268613417961586,0.939163913964739,-0.387240966338654,2219842
-1.44322851628932,1.48426715702687,1.26572148468244,2224150
-0.325760860686991,-0.362873781476049,0.833319267098111,2228399
0.149774935171329,-0.692978221819431,-0.468293750597417,2228400
1.91795306084193,-1.99518559952766,-0.715100827808193,2234271
0.603022583983626,-1.14192124802744,-0.167013414707098,2234422
0.281311962923114,0.456562464566081,-0.848129157931276,2237571
-1.31230367938884,0.3115215453031,-0.411784435444939,2244172
0.0164390122306554,0.0937710980045601,-0.349251483460955,2247869
-2.1896283547085,1.55854493909087,0.926366945458048,2250648
1.1536135841326,-0.368870468843316,-0.22558909782381,2250836
0.081535078947129,0.544142931265156,-1.24235193654991,2267382
-0.162068992230784,1.36940471330357,-1.16648188820649,2269346
-0.00866246007792375,-1.17173246140798,0.7223587497685,2271329
0.54621476491776,0.706065093384131,-0.639705083053784,2274521
0.0806577260031907,-0.446176089940652,-0.188675018372489,2276121
0.700407072198102,-1.23168165800452,-0.596201466478294,2278618
0.032441175431135,-0.00573501630305248,-0.335102322439041,2285214
-0.156261614026067,-0.0719838108036183,-0.566805421835995,2286108
0.520552193400502,-0.845486142746408,-0.404400349645019,2293123
-0.386719016799953,-0.355005978695949,-1.10783093566801,2294852
2.0947886823212,-1.94723418034161,-0.665634042602893,2294873
-0.599402666758671,-0.532381452752283,1.31126497545824,2296332
-0.0843472385480757,-0.723613283343668,-0.277558837269416,2305114
-1.19076855415737,0.486767989793688,-1.1024107837688,2305115
-1.30057944010267,0.326691232960953,0.0699846039484126,2306459
-0.329786427218507,-0.500404734401957,0.103873507470739,2306893
-0.383434631328626,-0.502380097729758,-1.22027410079579,2317120
0.48290837720605,-0.587049097788731,-1.19331837547199,2319068
-1.26615123537253,0.0119327757701048,-0.82553348892588,2321962
0.0575526241714293,-0.0782007156904391,-1.0767809238933,2331869
-0.624508063809159,0.253074829437745,0.912815821478683,2336735
-0.767209236615347,0.112374071595987,-0.125314564986726,2339674
0.292845493903566,0.23786147807795,2.13969833317377,2340155
-0.290644002018966,0.29050851488145,-0.421716395725028,2340322
0.306166137871429,-0.345675359614188,0.00126828296602054,2350037
-1.12734139046049,0.520390487015876,-0.358155816989901,2352038
-1.01210758362116,-0.640610236299803,-0.13277426215192,2359944
-1.01811253418602,-0.0482463861615242,-0.957735117215596,2381907
-0.832696856530796,0.81593574540711,-0.202693983312934,2393207
0.0284397352905503,-0.11427037250556,-1.20798901867301,2395415
-0.00850882917301266,0.0349443649423201,0.227023636503745,2395943
-1.02285851570792,0.706688009636977,-0.270625755674389,2401405
-0.517779180966875,0.359434630305038,-1.11161433084527,2405144
0.0874195507349435,0.112372619185098,1.82224494272881,2414406
-2.13238768473855,1.00964801752234,-0.247772334842448,2419459
1.66458920556524,-0.853443051186996,-1.34711712257747,2425694
-0.262984707200611,-0.381981687284963,-1.08551326114869,2426863
-0.96738132973957,0.110648558568656,-0.459281143123712,2430773
-1.91707313333463,0.30326190531773,-1.07174719751168,2439458
-1.07259571328475,0.67189628435521,-1.22667368469684,2443354
-0.0612909598099307,-0.189989299408653,-0.425222614788376,2445526
-1.56875629605286,0.492964224666156,-0.305385311576741,2448298
0.0310863100090204,0.0940038173588277,-0.532304988903027,2453577
-0.288270852158448,-0.0047110155784369,-0.572777928891643,2474709
0.91497291338176,-1.38612741322381,0.0448613976718248,2480056
-0.467554447095294,0.286254709152222,-0.0390435043654411,2480330
-1.34689356275081,0.451997439423507,-0.719269974764273,2487135
-0.245780475313677,0.543161526679623,-0.560728959104421,2488660
-0.444412636295977,0.101974070643256,-0.62985082425429,2490180
0.24390796437408,-0.00942080962225332,-0.207463803568874,2493534
-0.775401686931168,0.24804777614057,1.88608744302118,2498991
-0.711607833897389,0.153269741791755,0.130000717988503,2500377
-0.533141697942352,-0.3603655104631,-0.240164831785138,2504802
0.00562150919317825,0.327941904164877,-0.479305410276721,2510402
-0.00596828107087059,0.803003210878194,-0.484526010765085,2520618
-1.15921602026186,0.898333778370227,-0.383503010250306,2559453
1.25646307898796,-0.552616918494255,0.814784964886054,277752
-0.0528738056283378,0.733873267888794,1.02088264642912,308862
0.28667213469281,1.09470112678989,-0.433976980411564,58325
0.678036558165385,-0.538302345115217,-1.02122898747331,92173
0.364391407148185,0.0652772007681421,-0.662961867922835,923666
1.45930335007528,-2.03106049616686,0.449308537726604,965005
1.44426780187581,0.541160873239661,1.73325128492789,983079
