"mkm6d_ptv4_lbp.3D.m2_firstorder_Maximum_238","sub"
-0.557662248931996,1085983
-0.327614364470739,1125173
1.7173849096567,1154608
-0.557662248931996,1181124
-0.557662248931996,1183075
-0.557662248931996,1232870
-0.327614364470739,1279943
-0.557662248931996,1329352
-0.557662248931996,1330263
1.22390601579092,1364384
-0.557662248931996,1386095
-0.327614364470739,1458656
-0.327614364470739,1485662
1.06711565461875,1497807
-0.298850434893503,1501387
-0.557662248931996,1518948
-0.557662248931996,1526417
2.78282722772633,1565177
-0.157791645902606,1606693
-0.461770011392236,1612262
-0.557662248931996,1614566
-0.557662248931996,1644034
-0.461770011392236,1668599
-0.461770011392236,1671370
-0.557662248931996,1684230
-0.557662248931996,1692385
4.5126272031723,1720713
-0.557662248931996,1738800
1.67220926270894,1740845
-0.557662248931996,1742294
-0.327614364470739,1767700
3.10238649245869,1768972
2.35855758526088,1889409
-0.557662248931996,1915938
-0.182772618986144,1916742
-0.557662248931996,1919296
-0.557662248931996,1926770
1.08232537981281,1938156
-0.557662248931996,1938561
-0.557662248931996,1966316
-0.557662248931996,1967281
-0.557662248931996,1973544
-0.461770011392236,1975401
-0.461770011392236,1976407
-0.557662248931996,1978972
-0.557662248931996,1979045
0.125400000770739,1979422
-0.0408149281067156,1980052
-0.461770011392236,2001182
-0.461770011392236,2002465
1.06805365574764,2004451
-0.557662248931996,2006164
-0.557662248931996,2007309
-0.557662248931996,2009915
-0.378167316140942,2010259
0.433589120794601,2010554
-0.557662248931996,2026671
-0.557662248931996,2033049
-0.557662248931996,2034136
-0.557662248931996,2040495
-0.557662248931996,2047354
-0.327614364470739,2051378
-0.557662248931996,2055667
2.59092449241335,2057358
1.09259994106631,2059713
-0.557662248931996,2069079
0.114750963604262,2070958
-0.461770011392236,2072215
-0.409348280209426,2075832
-0.389962577891044,2075846
-0.557662248931996,2076301
2.67480589531621,2078198
-0.327614364470739,2078899
-0.557662248931996,2085349
-0.557662248931996,2086044
1.5210308724261,2091555
0.159261569889355,2092954
-0.557662248931996,2096627
-0.557662248931996,2100050
-0.557662248931996,2108003
-0.557662248931996,2109902
-0.557662248931996,2110540
-0.461770011392236,2116787
-0.557662248931996,2119177
-0.557662248931996,2131601
-0.327614364470739,2132424
-0.327614364470739,2132982
-0.48842747193614,2133204
-0.461770011392236,2133380
1.89969580226952,2134220
1.32194819842894,2135748
-0.557662248931996,2137799
-0.461770011392236,2138375
-0.461770011392236,2138678
-0.557662248931996,2139733
-0.557662248931996,2141116
-0.557662248931996,2144796
-0.557662248931996,2145166
-0.461770011392236,2145694
-0.327614364470739,2146138
-0.461770011392236,2151024
-0.461770011392236,215131
-0.557662248931996,2152442
-0.557662248931996,2157529
-0.557662248931996,2158101
-0.557662248931996,2158329
-0.557662248931996,2168082
-0.557662248931996,2172217
-0.557662248931996,2176530
0.0558388126240049,2176784
-0.557662248931996,2181724
-0.557662248931996,2183291
0.199177834648651,2183356
-0.101868503155725,2185290
-0.557662248931996,2186951
1.32551210594109,2196212
-0.461770011392236,2199403
-0.557662248931996,2200416
-0.557662248931996,2200813
-0.557662248931996,2205389
-0.461770011392236,2212664
-0.557662248931996,2217034
-0.557662248931996,2218615
0.500783149074708,2219842
0.6320801525173,2224150
-0.557662248931996,2228399
-0.557662248931996,2228400
-0.461770011392236,2234271
-0.557662248931996,2234422
-0.327614364470739,2237571
-0.557662248931996,2244172
-0.557662248931996,2247869
-0.557662248931996,2250648
-0.461770011392236,2250836
2.18928976536865,2267382
-0.0288942697289354,2269346
-0.461770011392236,2271329
0.924517529503304,2274521
0.595336107612482,2276121
-0.557662248931996,2278618
0.221989803145502,2285214
2.44904706211451,2286108
-0.557662248931996,2293123
0.165814915160935,2294852
-0.327614364470739,2294873
-0.461770011392236,2296332
-0.557662248931996,2305114
-0.461770011392236,2305115
-0.557662248931996,2306459
0.630918287938637,2306893
-0.40923176980387,2317120
4.69907513014996,2319068
-0.461770011392236,2321962
-0.0982865161429932,2331869
2.12480216631375,2336735
-0.461770011392236,2339674
1.10794577046982,2340155
-0.0437691956685563,2340322
-0.557662248931996,2350037
-0.461770011392236,2352038
1.53711585491354,2359944
-0.327614364470739,2381907
1.59995180297076,2393207
1.89323229366833,2395415
-0.461770011392236,2395943
-0.461770011392236,2401405
-0.461770011392236,2405144
-0.174731732236391,2414406
-0.274858272419725,2419459
-0.302030883254756,2425694
1.55727358801955,2426863
-0.281593092175642,2430773
-0.557662248931996,2439458
0.437183769021056,2443354
-0.301496663717754,2445526
-0.557662248931996,2448298
-0.290248227110363,2453577
-0.327614364470739,2474709
2.91326480817487,2480056
-0.461770011392236,2480330
-0.557662248931996,2487135
2.87110133264836,2488660
-0.557662248931996,2490180
2.42134686665884,2493534
-0.557662248931996,2498991
-0.557662248931996,2500377
-0.557662248931996,2504802
2.03282556929108,2510402
0.456869451945849,2520618
1.55567092087367,2559453
-0.557662248931996,277752
-0.281593092175642,308862
-0.557662248931996,58325
-0.461770011392236,92173
0.427091829842582,923666
0.183116940408232,965005
-0.0115060186502693,983079
