"mkm8d_ptv4_wavelet.LHH_firstorder_Skewness_250","mkm8d_ptv4_wavelet.HHH_firstorder_Median_250","mkm8d_ptv4_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_250","mkm8d_ptv4_lbp.3D.m2_firstorder_Maximum_249","mkm8d_ptv4_wavelet.HHH_glcm_ClusterShade_243","mkm8d_ptv4_original_shape_Flatness_242","mkm8d_ptv4_wavelet.HHH_firstorder_Mean_240","mkm8d_ptv4_original_glszm_LargeAreaLowGrayLevelEmphasis_232","mkm8d_ptv4_original_shape_Sphericity_229","mkm8d_ptv4_lbp.3D.k_gldm_LargeDependenceHighGrayLevelEmphasis_228","mkm8d_ptv4_wavelet.HHL_firstorder_Skewness_227","sub"
-2.14363065174079,-0.0325733127856413,0.32124224811915,-0.53153265218715,0.404443791703566,1.06854900054944,0.517404184860361,-0.240291127672067,1.30576548099094,0.812326851695347,-0.783307758110405,1085983
1.20482510403623,-1.0545269755802,-1.06352559333139,-0.306333408305377,0.433667975770731,0.354501163226146,-0.65557444310019,-0.0794201519681194,0.429056827880961,0.539693904854573,-1.08118086310442,1125173
-0.495071502781749,0.899238679189949,2.49125564731103,1.69556411555485,0.172549995266724,-0.0765557024615884,-0.371822681560048,-0.241845729650492,0.533469221961684,-0.141451612757719,-1.52315289453562,1154608
-0.630685580595434,-0.283409614209253,-0.413706629123448,-0.53153265218715,-0.601918174887208,0.940097272090689,-1.51534255531424,-0.245237363264639,1.0127534297702,1.13992755510783,1.98120227990446,1181124
-0.81637897665527,0.381427338148948,-0.31737766163595,-0.53153265218715,-0.262636419294859,0.263638859654381,-0.459424626736579,-0.106923684199547,0.187453347958989,-0.254631652232961,2.86614829997338,1183075
2.26484777548395,-0.723855299601148,2.73733132760218,-0.53153265218715,0.134568914627571,-0.783737688736107,-0.325721765636588,-0.14555649385934,0.711392666380653,-1.50026275175322,1.23257722642421,1232870
-1.17967989104168,-0.500119056182097,0.447021949265466,-0.306333408305377,0.302026335724895,0.217784317271122,-0.0162491386342691,-0.115921379374786,0.616908983387075,0.397755381864019,-0.62379761557031,1279943
-0.0710591329863262,-0.44757890969609,-0.535422430367142,-0.53153265218715,-3.70321983572854,0.0872473650047468,-0.139180530047193,-0.236110409278988,-1.61085866311944,0.72184755266905,-0.0909815514398059,1329352
-0.192875349967834,0.43251565194773,1.5366792033774,-0.53153265218715,0.359131308788521,0.336280957137563,0.71970923000095,-0.14261368206568,-1.35760436662229,-0.771724647970804,-0.492554383504393,1330263
-0.235646242408472,0.26593148105373,-0.218565856569704,0.435590312821902,-1.33403116069947,-0.144506452321763,2.2661803104101,-0.240559089074076,1.13075821350784,-0.159928851159158,-0.487991512021767,1364384
-0.580902762414357,0.820177283980831,0.807775093480119,-0.53153265218715,0.630035788866653,0.398415274521501,0.554845395347797,0.686503483558698,0.475021081989143,-1.12465106991376,-1.11985673506317,1386095
-0.908481175066128,0.358831540600698,-0.983903765643694,-0.437661502540816,0.826089456023145,-0.0809947408050252,0.971453387187094,0.236328825194151,-1.54107601782265,1.01136769950255,-1.65053081301748,1458656
0.181474634724357,-0.0884090564416824,-1.30616301143105,-0.53153265218715,0.260350053056768,1.12333587222391,0.288660162585214,0.466071268695469,0.545543247259213,1.13708509662606,0.518022479063335,1485662
0.0976203667969705,0.169967570882524,-0.315553724357595,1.37847856256685,-0.384348245598881,0.254443162346087,0.0357218996020819,-0.233090576301312,0.673326706668721,-0.158832484393,0.787542118033731,1497807
-0.633772185974873,0.874188872477169,0.1891305558462,-0.437661502540816,0.384949092872553,-0.400284443105829,0.565065709874312,-0.166243434338024,-1.03396651887051,-0.429491150565972,-0.0734087907813719,1501387
-0.611853923345176,-0.514752428661014,-0.157166760758209,-0.53153265218715,0.475421133891006,-0.450057641241647,0.641749998842195,-0.240001920378404,0.777397486507739,0.745694694379897,-1.53923124658837,1518948
-1.18821636708015,-0.232913654768189,0.0529828380348222,-0.53153265218715,0.206739409579058,-0.525074134691773,0.137257370885574,-0.24404715190598,0.914748160915053,0.483144121378143,0.691484910511062,1526417
