"mkm7d_gtv_original_shape_Elongation_250","mkm7d_gtv_original_shape_Flatness_250","mkm7d_gtv_log.sigma.2.0.mm.3D_firstorder_Median_250","mkm7d_gtv_wavelet.LHL_firstorder_Mean_250","mkm7d_gtv_wavelet.LHL_firstorder_Median_250","mkm7d_gtv_wavelet.LHH_firstorder_90Percentile_250","mkm7d_gtv_wavelet.LHH_firstorder_Median_250","mkm7d_gtv_wavelet.LHH_firstorder_Skewness_250","mkm7d_gtv_wavelet.LHH_glcm_ClusterShade_250","mkm7d_gtv_wavelet.HLL_firstorder_Mean_250","mkm7d_gtv_wavelet.HLH_firstorder_Skewness_250","mkm7d_gtv_wavelet.HLH_glcm_ClusterShade_250","mkm7d_gtv_wavelet.HHL_firstorder_Mean_250","mkm7d_gtv_wavelet.HHL_firstorder_Median_250","mkm7d_gtv_wavelet.HHL_glcm_ClusterShade_250","mkm7d_gtv_wavelet.HHL_glcm_JointEnergy_250","mkm7d_gtv_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm7d_gtv_wavelet.HHH_firstorder_Skewness_250","mkm7d_gtv_wavelet.HHH_glcm_ClusterShade_250","sub"
0.69847015605371,1.10620067850787,-0.653593244501149,-0.104926434757551,-0.700764991797277,-0.0279312623658511,-0.0419548020726553,0.122345686821816,-0.0682221203541666,-1.57902755720578,-0.0342453783946761,-0.11848496437236,0.443661480099808,-1.14724958975154,0.0597830373308039,-0.818002592083744,-0.221372353042206,0.0790822043886184,0.207493165821138,1085983
0.962137579248856,0.796438141055738,-0.295364195355522,0.0356692153706846,-0.25829467234019,-0.86683033981685,0.21109790302348,-0.148041722047554,-0.111009565992263,-1.15150114018205,0.0898191523576849,-0.0952060348113571,0.414802451160534,0.00788222624760714,-0.131277936118488,-0.746434186428948,-0.201130252464736,0.200643482343241,0.0814043570651641,1125173
-0.8858295034978,-1.6700560069843,-3.96904818855059,0.560900605154419,0.501990031511851,2.70898375982967,-0.59602727240872,0.201768397652277,0.937973243123692,-0.179396208235889,0.523014235635799,1.79856567526114,-3.17372246749319,-2.4156476654152,-0.211883118862131,-0.709339142886133,-0.222688536537008,-0.668863475302565,-3.50732154472751,1154608
0.623014364482949,0.822227092376877,0.278460456320513,0.381874513306034,0.231416278304371,-0.545682804068245,-0.237174087733303,-0.285312068642163,-0.157166064512499,-0.170187830742701,-0.428469135981902,-0.145501608843604,0.258441787296652,0.329369422410657,-0.12592986621636,-0.0522890954199559,-0.0711768302081308,-0.192931164143156,0.110217256766379,1181124
1.17941388477205,-0.241603380840388,-0.774800018049406,0.333755931735775,-0.741931911399125,0.28561730110688,0.189730707723518,-0.144494312781216,-0.263280285568277,0.180326143963211,-0.343039950583161,-0.246888540240234,1.47691602235127,-0.467270583629751,-0.069322091960934,-0.523196968962719,-0.219670640126839,-0.771094397427667,-0.41080881474985,1183075
-0.643321885140262,-0.347241854915511,-0.556877110694297,-0.0253150039325425,-0.41743569458686,-0.396491555281793,-0.203738097897393,-0.570896831747251,-0.272134730663623,-2.67204884453614,1.16809208203079,1.80779747788172,1.17981428863413,-0.537948082483609,-0.107055677830208,0.212922349319518,-0.125688785877899,-0.53198163754024,-0.209112183659601,1232870
0.753640874637782,0.738301545200129,-0.637788016093754,-0.381037720472607,-0.971156496173532,-0.00975498769485441,0.140155379346312,-0.405370899456317,-0.303544619958727,0.187818572131131,0.0398757802450317,-0.112549086385124,0.324142677677797,0.404721342109692,-0.168405233223513,-0.720160677313244,-0.201501677192278,-0.0713932057231834,0.0942998727894825,1279943
-1.48853422497875,-1.60397004644515,0.312108917359038,0.835750616701558,0.514150882893971,0.0458906652737508,0.171227671345602,-0.36724402863527,-0.175845496515682,0.434181391700163,-0.402448938518879,-0.188639504447857,-0.173877004664841,-0.325697430080978,-0.231010391212906,-0.607676545551219,-0.221731330969299,0.0791211809062168,0.0108072554287683,1329352
-0.447657071602672,-1.37603671622577,0.250233432974727,-0.220604268746828,-0.349455747792123,-0.281703859939227,0.308504716881442,-0.422353514226869,-0.216471266130575,0.283215058473505,-0.189042373167768,-0.123499997900238,-0.087109486289681,0.0831142567779258,-0.152554102517478,-0.243090248855047,-0.199367445378227,-0.434331401417937,0.0485759675083397,1330263
0.655066831636685,-0.578075999521888,-4.94477235943995,-0.142861193547613,-0.314967736058594,-1.68014188629676,-5.27444210846109,0.0255742237209645,-0.141696147420749,0.964840660191951,0.0774432358145083,-0.0517009269191412,1.10064571319556,1.12714133867139,-0.255171780639907,2.21319185096524,-0.222114666218393,-2.83242875374968,0.860320905575729,1364384
