"mkm10d_ctvper_original_shape_Flatness_250","mkm10d_ctvper_original_shape_Sphericity_250","mkm10d_ctvper_original_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm10d_ctvper_log.sigma.2.0.mm.3D_glcm_ClusterShade_250","mkm10d_ctvper_log.sigma.3.0.mm.3D_glcm_Correlation_250","mkm10d_ctvper_wavelet.LLH_firstorder_Skewness_250","mkm10d_ctvper_wavelet.LHL_firstorder_Kurtosis_250","mkm10d_ctvper_wavelet.LHL_glcm_Correlation_250","mkm10d_ctvper_wavelet.LHH_firstorder_Kurtosis_250","mkm10d_ctvper_wavelet.LHH_firstorder_Skewness_250","mkm10d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm10d_ctvper_wavelet.LHH_glcm_Correlation_250","mkm10d_ctvper_wavelet.HLH_firstorder_Kurtosis_250","mkm10d_ctvper_wavelet.HLH_firstorder_Skewness_250","mkm10d_ctvper_wavelet.HLH_glcm_ClusterProminence_250","mkm10d_ctvper_wavelet.HLH_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm10d_ctvper_wavelet.HHL_firstorder_Kurtosis_250","mkm10d_ctvper_wavelet.HHL_firstorder_Mean_250","mkm10d_ctvper_wavelet.HHL_firstorder_Skewness_250","sub"
1.40288253780765,0.0158421053703826,2.02809678811374,0.46749916726888,0.688625997275134,-0.101045940382886,-0.964155765493469,0.378778931457816,-0.686816745040481,-0.315110571995841,-0.17529465818694,0.384284143439569,-0.358584594145442,-1.00234182460669,-0.293320111118404,0.10251039952129,-0.47185465045305,-0.974111380289416,-0.893224172396663,1085983
0.200657181245088,-0.858247149825437,-0.401102993512132,-0.251558549962687,0.435431739262201,0.266792542480797,-0.208510192725896,-0.292222329637193,-0.601057515885896,0.367890414590089,-0.133954660035963,0.904598246474904,-0.423280021568939,-0.274704523009465,-0.294883816604228,-0.110931808723736,-0.178843164320241,-1.249595138529,-0.932871849754186,1125173
-1.31277195749427,1.77112991594406,-0.223465842888465,0.167454850765749,0.109325540725273,0.685911514045135,-0.244158152788327,0.665990956491142,-0.622324425436476,0.0523489939184328,-0.101042444652777,-0.592889402901506,-0.730247387024687,-0.94262778123053,-0.25450924878446,-0.265037837914933,-0.802378090983473,0.809150051428798,-0.465088379082406,1154608
0.850921800261826,-0.119052065307708,-0.385127954303546,-1.3234299401062,0.338063120923275,1.74635853931522,0.18802656508518,-0.323907095274494,0.0635217357638296,0.0974217871713728,-0.0286831737325161,0.462606358070917,2.00363113561568,0.380628833677075,1.97677203393404,-0.366197339192648,2.01059564604156,-0.0980922239851632,3.20616750050127,1181124
-0.460845108394831,-0.481428769758493,0.208850555485881,-0.00493820384905558,0.661019767136625,0.411144943231808,-0.0705977120394673,0.721729169420445,-0.578018811539384,0.285581395495321,-0.157137628520436,0.62771956160813,-0.508580630405326,0.0436839886336608,-0.229061031331772,-0.297235753247268,0.408708635502239,5.66443037434901,4.48751325400433,1183075
0.0637789562715629,0.27629413978159,-0.0371688228201994,0.254190374090836,-4.80782902251978,0.747383493175424,-0.68454473598428,-0.0608010948344493,-0.693546845803988,-0.713069918065243,-0.205709809595507,-0.395835142102861,-0.810842967104583,-0.604715914297645,-0.29666664405543,-0.14456151087474,-0.578662869468231,-1.09659098433052,-0.559784642198506,1232870
0.346969164738446,-0.533778645389151,-0.22837321048491,-1.58627580423238,0.556587667659993,-0.476585934021661,0.700330184844403,-0.346605552175482,-0.222155402888682,1.00744583196224,0.0863497982056634,1.30000735961812,-0.528961049865778,-0.342782741079169,-0.308455525918694,1.12749557645445,0.0778632387703156,-1.17444870248481,-1.10533572329866,1279943
-1.00254485212489,0.0412918027578702,-0.346954693968077,-0.484822779781695,0.317724863133677,0.0459088915860808,1.13758873084642,-0.216488041234531,0.727881653946256,0.636953734451595,-0.0275118865892733,-0.720289336653671,-0.618268702708625,-0.219249606245071,-0.212538991676606,-0.262092766931869,0.761232885033326,0.50720072084053,0.435449793548412,1329352
-1.39734278488104,-0.3371789917031,-0.388748171238557,-0.401139119680985,-0.0775093171194052,-1.59375254693261,0.230602220793927,-1.35869249130874,0.992279297824287,-0.282230897671901,-0.0801765272870097,-0.769579487060659,0.0677153722516192,2.1598427999628,-0.126776438590556,-0.211350755019837,-0.246782927904695,0.519290588157769,-0.161202402253069,1330263
-1.21982328972274,2.77727042251111,0.675404486558987,-0.376034685070112,0.771343044710432,-0.6024307626606,-1.04845687895921,-2.06026417401121,0.0515141552230314,-0.970189678648978,-0.394013089164526,1.0703855373605,-0.521742544917411,0.97720388309757,0.2578980400578,-0.311492064882048,-0.595705388510256,1.19874347828668,0.735405810845935,1364384
