"letd_ctv_wavelet.HHH_firstorder_Skewness_229","letd_ctv_lbp.3D.m2_glcm_ClusterShade_226","sub"
-0.0426359365539653,-0.529896912686977,2145694
0.230502873452578,-0.052655193789069,965005
0.168333297112614,0.585106243005277,2096627
1.12867981717652,1.42796257693657,2047354
0.286947932014759,0.722379318257722,1364384
0.332640703071238,0.949796973985355,2244172
0.08822262751803,-0.943313950610669,2132982
0.00685177188285027,0.835967189459694,2134220
0.241545105704967,0.892451561350693,1889409
-0.0454657441573676,0.332627267603274,1938561
0.0129804178251667,1.4637129685386,2055667
2.38243061114947,-1.08735119793183,2176784
1.61647436993774,-1.45921814750998,923666
-2.41485537732684,0.839923233052884,2086044
0.294670967337793,0.843797971011076,2078198
-0.118551619601979,0.249126760528279,1501387
0.355837506222702,-0.793915552626513,1518948
0.157621625087806,0.310405018181406,1606693
0.164235112373754,0.340314876369065,2305115
-2.29481883329279,-0.930035729277293,2237571
0.628751640011124,0.935126518069988,2285214
-0.111567129792646,-0.200672608412769,2426863
0.379959383512972,-0.338566629824171,1979422
-0.465519199579722,-0.0507395001890343,2480056
0.0256264077681306,-0.505344270286394,1668599
0.0567294674853006,0.998136793192332,2339674
-0.0848993778753951,0.480140240585107,2133204
0.238245920986992,-0.0449145057998051,2294852
0.0720115382796677,0.16875625867727,2445526
-0.0257708857481263,-0.0389029114383638,2200416
-0.121756753908092,-3.33254789353558,2168082
-0.0741756969907273,-0.256905501332815,2075846
-0.0323730136304835,0.407919747602963,215131
-0.391121494750645,-1.97054408924318,2274521
-1.07402776420484,-0.419694166634571,277752
-0.0445037864895152,-1.52600765409413,2078899
0.33548348463141,0.703688280603795,2172217
-1.66080532572342,1.38492256423386,1614566
0.0610121017750184,-0.147842887962763,2100050
-0.231889286915892,1.06024041693079,2183291
-0.480996566527502,-0.770560483489761,2336735
-0.210618925972263,1.40754020803385,2352038
0.178024275768819,0.266371596754796,2305114
0.367713347853202,2.08255130273341,2448298
0.0426485932931586,-0.557577017770134,1329352
0.255624489405868,-1.04528626509552,1183075
-0.345576348691812,-0.32285489887176,2110540
0.796681417998415,0.910098040848273,2070958
-0.137285506027207,1.0529858161501,2340155
0.349944966686694,1.38565816729712,2075832
0.04231975377349,1.1126239086279,2498991
0.489925929396291,0.818668559315037,1919296
0.121549390325205,0.554654988189363,2401405
-0.0350345196210052,-0.135816075753061,1644034
-0.241373672519865,0.0265015328686583,2405144
0.463965333247084,0.906911667663666,2158329
-0.0782477878748598,-0.341952291952068,2319068
-0.0157774722772212,0.298538262745869,2504802
0.10805577691659,-0.62603045758017,2331869
-0.24186304677144,-0.323956210301026,2317120
-0.198136783184752,-0.374333664290576,2072215
0.0109384102276928,0.753579203754837,2228400
-0.359162597192705,-0.290612513372321,2145166
-0.0769527138088086,0.0738050089377379,1692385
0.205502633099552,1.33131810775743,2109902
-0.288595436351617,-0.0510215257863642,2219842
0.538674766312857,-1.37092894852501,2520618
0.175843169270939,0.6518755875646,2419459
0.511593520708444,0.267360559970774,2276121
0.0722961214497792,-0.542093592977379,2350037
0.260405795432198,0.31270822110664,2001182
0.0335887722983577,2.44768888417757,2278618
0.153446677206921,-0.234182281014518,1740845
0.0177355891848704,-0.194544119272211,2321962
0.123513861433521,0.202445150252891,2212664
0.0931334740276532,-0.966029547662204,2453577
1.99669445046708,1.08913022682353,2224150
-0.117270693936289,0.951876932826512,1967281
-0.0418798297722904,0.130526213049912,1742294
0.0681625465298218,-0.911066091653403,2488660
0.157503453943211,-0.0288009868005636,2085349
-0.288754122559884,-0.956901020117614,2247869
0.0300226023771705,0.752934427393458,2157529
0.198231837487788,1.29165080909097,2119177
1.30897261642397,-0.674710577946365,2010554
0.0183156467748507,-0.250725270335001,2493534
0.124248210272218,0.755249893677495,2200813
0.249656217268168,-0.952989288734596,2116787
-0.47903946654996,-3.42042176681083,1154608
-0.0562992365056836,0.215314964196467,2267382
0.123438410816138,0.48326707238924,1181124
-0.860673120325781,-0.22881500230272,2137799
0.0724067513438429,-0.888394707960011,1458656
0.677208127156759,-0.925597966278837,2269346
0.206540476485916,0.662621723136128,2092954
-0.00718891765028031,1.08998949810399,2007309
0.153330346618312,0.118905443512326,1671370
