"mkm9d_ctv_original_shape_Sphericity_250","mkm9d_ctv_wavelet.LLH_firstorder_Mean_250","mkm9d_ctv_wavelet.LLH_firstorder_Median_250","mkm9d_ctv_wavelet.LLH_firstorder_Skewness_250","mkm9d_ctv_wavelet.LHL_firstorder_Median_250","mkm9d_ctv_wavelet.HLL_glcm_MaximumProbability_250","mkm9d_ctv_wavelet.HLH_glcm_JointEnergy_250","mkm9d_ctv_wavelet.HHL_glcm_JointEnergy_250","mkm9d_ctv_wavelet.HHL_glszm_SmallAreaEmphasis_250","mkm9d_ctv_wavelet.HHH_firstorder_Median_250","mkm9d_ctv_wavelet.HHH_glcm_ClusterTendency_250","mkm9d_ctv_wavelet.HHH_glcm_JointEnergy_250","mkm9d_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm9d_ctv_lbp.3D.m1_glcm_Autocorrelation_250","mkm9d_ctv_lbp.3D.m1_glcm_ClusterShade_250","mkm9d_ctv_lbp.3D.m1_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm9d_ctv_lbp.3D.m2_firstorder_90Percentile_250","mkm9d_ctv_lbp.3D.m2_firstorder_InterquartileRange_250","mkm9d_ctv_lbp.3D.m2_firstorder_Median_250","sub"
0.800584781239504,-0.0547036461916989,-0.349175208387722,0.101471278401353,-1.12663543692598,-0.993303836276455,-0.634265910617827,-0.662904921144286,0.31593041071991,0.187541692747804,-0.00618437112358314,-0.785833917456192,0.838423225731283,-0.639109341967176,0.526979979714588,0.901205794882666,-1.15882212065851,-0.511066186804417,-1.31897493164932,1085983
0.603637414643192,0.464521588639744,0.292038835097068,-1.00747253830377,0.411933231723398,-1.03499951509598,-0.348377905685811,-0.688165695690335,0.0374636109180625,-0.496239950641411,-0.504048313854731,0.258906525721155,-1.68056708079284,0.0137473386322721,-0.126918453795727,0.0247206344036172,0.218742829229355,0.64202274565762,-0.643859770545025,1125173
-0.472203251817337,-4.56956651478437,-4.47638157143945,0.261250293514379,-0.601700804593657,-0.565096905262779,-0.8794395177925,-0.580196876448258,0.260626762573746,2.72374024275472,0.246517665792893,-1.01978962058814,-1.44600994352875,-1.61430624341163,-0.37227704134209,-0.889184166685695,2.22676855955241,-0.573985102971483,3.88000264935538,1154608
0.512255643198397,0.20316376297031,0.257274997015082,0.397645180361829,-0.15071951893295,-0.574159350514835,-0.173231698232101,0.214735680736513,-0.0633267975086922,-0.15381647663396,-0.541134238195265,0.661760654487295,-0.0960191749064484,-0.375976401735007,-0.346561094688253,-0.540951606060006,-0.649776990007436,-1.13188972600321,0.502186264152009,1181124
0.506177227649935,-1.56312523377903,-1.48547660384591,0.466443042400479,0.618356997379854,-0.695067847240188,-0.77293106822371,-0.531060322764106,0.107642107080715,1.11357414428943,0.223906561521071,-0.696928179325167,-1.05813338105607,0.184963871703883,-0.0602840701900315,0.101229781227392,0.136815603081266,-0.0191287667225712,-0.0574574162375013,1183075
0.885648114442777,-1.08137961293966,-1.37640291918712,0.369742621491184,0.0563823059353002,0.250673912236852,-0.91335713334032,0.0699132300407257,0.410647087796926,0.8685042031337,-0.31095367525963,-0.474887334462028,-3.15933114950612,-0.668322489387365,-0.217459249992803,0.414242972578229,-1.1404148714441,-0.0238879282292808,-1.12292425344768,1232870
0.714335481417378,0.0218839174713403,-0.435983697625564,-0.655255253734911,-0.870855346351646,-0.451447314808054,-0.0687442368593484,-0.575755422505282,0.0732095500457086,-0.259101686378385,-0.232149465131206,-0.48700050110014,-0.300350637899012,-0.590339473439149,-0.119174240354894,0.404518869234713,-1.37172687608181,-0.110043225767321,-1.51844999548044,1279943
-1.48133400742435,-1.22236753115113,-0.310007688763814,0.192804096226983,-0.125567670053477,-0.490245344014673,-0.70148702557941,-0.58409161338041,0.904474966808518,-0.598594836804428,0.606434568415771,-1.16422359624596,0.920037645684913,-0.805255144320248,0.638613492072514,1.05853977497092,0.202883116228203,0.705078728897945,0.0295576172305367,1329352
-1.06866605295259,-0.00597921280583767,0.532582290526489,0.390690004778023,-0.314448403703539,-0.225794951423423,0.0995999789144157,-0.133040226507371,-0.218218665636776,0.565088446346214,-0.643915045011771,1.43193896999613,-0.37055371983876,-0.196154448129527,-0.108523919562501,-0.833965874859197,0.63596838568201,-0.798984263990449,1.76204262121915,1330263
-0.180199441281054,-4.11673554164742,-8.40621530870248,1.91956572568277,-2.35148148820392,-0.153784176801047,-0.888400099967139,-0.588809546345866,1.11495597317138,3.96527936928122,0.0621571751636329,-0.96706670780499,-0.491265728824587,-3.51445461143025,0.0655006217737621,-0.704958506580201,-0.197407879813602,-0.945929764465728,2.1742948782328,1364384
0.475938388643323,-4.8501400158783,-0.0135025870755439,0.316893049535266,-0.579822124743705,-0.857109712723607,-0.875245013426503,-0.513241791350616,0.431864526631694,-0.0184803108528341,0.157117684093533,-0.851179748420306,0.302975302070606,-0.475921715620281,1.10124482467924,-0.396236222519758,2.53828731668546,1.47130267555781,1.57638891352025,1386095
-1.32559025059151,0.862658793118941,0.564513945826059,-0.475054973294431,0.924217820249473,-0.993426713158445,-0.036825876798861,-0.758574148281483,0.299448834182185,-0.38034508522471,0.0332876247120555,-0.714021605243149,-0.231670655190306,0.36647027683265,-0.273025567557499,-0.328731897103852,0.531399328413598,0.78828029145753,-0.329169545677266,1458656
0.388489437145123,0.9065806731875,0.386724674614972,-1.47329252110022,0.472367019545104,1.26953154549608,2.15373215078446,-0.199804858978218,-0.679759664787999,0.446332695387829,-0.584495925586715,0.871930821531969,-0.256687452504411,0.486168632269004,-0.272638061499663,-0.357790837641509,0.63164503329047,0.272795716913598,0.460055587214301,1485662
0.473403687051222,0.333976273445467,0.653618087583915,0.551356372652647,0.90577254883938,0.102786027528365,-0.358588171411272,-0.0805952682606881,0.0316365046731031,-0.575355063477145,-0.400616631548866,0.0491330172487729,0.307502724223599,0.49321206291142,-1.05101280966444,-0.504053580687745,0.112474266294816,-0.918070515771247,1.33638598153067,1497807
