"mkm7d_ptvper_wavelet.HHH_glcm_ClusterShade_250","mkm7d_ptvper_logarithm_firstorder_RootMeanSquared_250","mkm7d_ptvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_249","mkm7d_ptvper_wavelet.LHL_glcm_ClusterProminence_249","mkm7d_ptvper_wavelet.HHL_firstorder_Mean_249","mkm7d_ptvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_248","mkm7d_ptvper_wavelet.HHL_firstorder_Median_248","mkm7d_ptvper_lbp.3D.m2_gldm_LargeDependenceHighGrayLevelEmphasis_248","mkm7d_ptvper_wavelet.HLH_firstorder_Median_247","mkm7d_ptvper_lbp.3D.m1_glcm_ClusterShade_247","mkm7d_ptvper_lbp.3D.m2_firstorder_90Percentile_247","mkm7d_ptvper_wavelet.HHH_glszm_LargeAreaLowGrayLevelEmphasis_246","mkm7d_ptvper_original_firstorder_10Percentile_245","mkm7d_ptvper_original_shape_SurfaceVolumeRatio_243","mkm7d_ptvper_wavelet.HHL_glcm_ClusterShade_243","mkm7d_ptvper_wavelet.HLH_firstorder_Mean_241","mkm7d_ptvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_241","mkm7d_ptvper_lbp.3D.m2_firstorder_RootMeanSquared_241","mkm7d_ptvper_wavelet.HLH_gldm_LargeDependenceLowGrayLevelEmphasis_240","sub"
0.250121134622262,0.465861179736479,-0.164499714029035,-0.33085650281203,-0.893068493101887,-1.5496689360505,-0.570424360488684,-0.243095999775981,-0.50703363662245,-0.344846804513261,0.337818841136453,-0.10631194099721,0.13447997440213,-0.188127279008228,-0.250970851285816,-0.780267365361468,-0.283806061651547,0.218071538374583,0.874006163552096,1085983
0.307036666751865,0.00873974241434333,-0.196430433228334,-0.180289461888109,-0.315421340984774,0.143501227976039,-0.470711967043847,0.788212792910489,0.589392789415114,0.54342787344196,-0.268628996499435,0.358113306053243,-0.0626485139495252,-0.117840883505965,0.4525210351348,0.870524959469402,-0.419207648752492,-0.00810990047982456,0.525582538801278,1125173
0.286859945866659,0.489415337675834,0.0593058886875053,-0.132547481872268,0.240285882968356,0.560715668015682,0.964626155262525,-1.08775666546517,1.26461220460337,0.840081416061448,-0.217969642289564,-0.277875324068429,0.399115436973,-0.0576298016652,-0.318154091406156,0.430774928450953,-0.0495338091404525,0.247906837644744,-0.27396392614561,1154608
-0.0213446385786758,0.890313455222929,0.0104018830863221,0.286273372706191,0.193169490026949,0.479819662106756,-0.507637506294964,0.200854663831506,-0.430378843035749,0.0907764301211432,0.829057786613788,-0.320684447573288,-0.427577779841055,-0.184230533658342,0.652533565214044,-0.628670368811895,-0.0407905847909104,0.498209556128534,-0.459426671918443,1181124
0.402144554724758,-1.42787585347789,0.0648293127885086,-0.257054821968281,0.365166925217358,-0.66370519712769,1.24463302884825,-0.578375189098564,1.70748177994555,-2.33410987909417,0.169714728997346,-0.424403969413991,-0.537412252111097,-0.0514746362123101,-0.689641854657794,0.911543131791241,0.0549877727155498,0.114927206454549,-0.264719664722146,1183075
0.313294283978803,-0.266234235070507,-0.0937957513483401,-0.300690237845697,-2.44822088385228,1.38395834800246,-1.53548064863764,-0.89273093117435,0.634541930823191,-2.76253952550331,-0.0271893351264924,-0.440946970073452,0.387328951750107,8.1776297538072,-0.447224230678792,-1.89028893737259,1.55103642899586,-1.37763163127843,-0.0655009926807858,1232870
0.0262834822048074,1.41933505259374,-0.153930547183989,0.293550198144822,-0.663584066912807,-0.101313685572777,-0.606555281717385,1.89867069748186,-0.730798986786353,0.195730093994175,0.606411973611014,0.341310847583787,0.877818732488509,-0.346588467025009,0.878473902197385,-0.52113988846929,-0.363986902459314,-0.00577138427493497,0.452569953021271,1279943
-2.05138205499564,-0.0529473816654924,-0.172377066681679,0.200771001888809,-0.0421286418770457,0.460518348187216,-0.0288054593739284,-0.110606884483681,0.475905753481301,0.0226918085979536,0.0758202826276746,-0.450985327285706,-0.249545798886346,-0.238408969571237,0.176130815116477,0.428328792271562,-0.275040105807632,0.657957797476797,-0.429942518581881,1329352
0.107962004129699,-0.390563589848873,-0.173801281001259,-0.184905075102223,-0.285926667278786,0.523420049599447,0.211598554879029,1.68698209325973,-1.07128731003489,0.901282529945308,1.0942139175373,-0.189106558390622,-0.627694702307873,-0.132961324197739,-0.396811101355902,0.364312477276028,-0.349178441997239,2.2440422643162,-0.383074269310739,1330263
-1.6887749302838,-0.333666181329673,-0.145896371935453,-0.309847430428646,-0.492164708724166,0.258137828459896,-0.212719892336707,-1.55078889749421,-0.625736854815817,0.805053445655884,-1.1562134141475,-0.453296338354053,-0.355802847970125,0.0713237880780497,-0.32855265132361,4.6121318561485,0.277399415149286,1.43013296354814,-0.480480452395217,1364384
0.492921417855594,0.235481303156652,-0.0385784523038122,-0.092146883384322,1.46424258956795,-0.183204415714335,2.35170309404825,-0.66417886541173,-0.222207143057351,0.795797789917648,0.912199950082607,-0.408716692150565,-2.70377148914105,-0.100821180574597,-0.483069413546469,-0.568624386579255,0.251663053158331,1.00631430518231,-0.475832136639006,1386095
0.127865759793454,0.659455771048591,-0.188496701910553,-0.0402879977241773,0.135493462323457,0.36753069363703,-0.574881856815082,1.76607365898415,1.54385483726768,-0.441614036191038,1.24994372813069,-0.442391804060655,0.38013482798002,-0.25166285720822,-0.311012486599721,1.38835154107941,-0.420728366608773,1.09314658998017,-0.450481272199142,1458656
