"mkm8d_gtv_wavelet.HHL_firstorder_Skewness_250","mkm8d_gtv_wavelet.HHH_glcm_ClusterShade_250","mkm8d_gtv_original_shape_Sphericity_249","mkm8d_gtv_wavelet.HHL_firstorder_Median_248","mkm8d_gtv_wavelet.HHH_firstorder_Skewness_248","mkm8d_gtv_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_248","mkm8d_gtv_wavelet.LLH_firstorder_Skewness_247","mkm8d_gtv_lbp.3D.k_firstorder_10Percentile_246","mkm8d_gtv_original_shape_Elongation_245","mkm8d_gtv_wavelet.LHH_glcm_ClusterShade_243","mkm8d_gtv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_243","mkm8d_gtv_wavelet.LHH_firstorder_Skewness_242","mkm8d_gtv_original_shape_Flatness_239","mkm8d_gtv_lbp.3D.m1_glcm_ClusterShade_239","mkm8d_gtv_log.sigma.2.0.mm.3D_firstorder_Kurtosis_238","mkm8d_gtv_wavelet.HHL_glcm_ClusterShade_238","mkm8d_gtv_wavelet.LLH_glszm_LargeAreaLowGrayLevelEmphasis_237","mkm8d_gtv_wavelet.HHH_firstorder_Median_236","mkm8d_gtv_wavelet.HHL_firstorder_Mean_235","sub"
0.246587695358407,0.209909100187312,1.31084973967496,-1.14849349762264,0.07760324231294,-0.767547772880731,0.757844149830723,0.00517344766676063,0.69847015605371,-0.101474400840885,0.274212048143207,0.127988172751125,1.10620067850787,-0.598579376183397,-0.237006729738132,0.0812045524598019,-0.128466272373752,-0.466656924044796,0.44545330323928,1085983
-0.236028022065645,0.0740896270790667,0.949164688345049,0.00396361051846582,0.195006431981462,-0.340339784015365,0.511460956457103,0.248433194927765,0.962137579248856,-0.100574512475727,-0.861291887887181,-0.151794189843911,0.796438141055738,-0.302755531586833,-0.240960916144786,-0.127732300621018,0.330469047922901,0.0484247097122142,0.416148706475976,1125173
-0.607405739361758,-3.59017960345146,-0.286985049457991,-2.53796357056174,-0.655180995668467,-0.872631474142326,-0.649470173425648,-1.23885908913723,-0.8858295034978,0.935032010019482,-1.24353239231808,0.199023470903818,-1.6700560069843,-0.175691525432438,-0.499857707059762,-0.250254695197637,-0.29080584425186,2.26406058782347,-3.18505094393228,1154608
-0.00746258709833965,0.048225969573289,0.413981154496069,0.35420244804472,-0.192186856420235,-0.137670214525584,0.237991635617385,-0.396879857292716,0.623014364482949,-0.153886540749619,-0.0372827685952761,-0.30041089357316,0.822227092376877,-0.784490427204673,-0.314083108267338,-0.12243567446258,-0.283147939973103,-0.0136727929330812,0.263441364858552,1181124
0.520024533070689,0.633763858777057,-0.056234073392352,-0.405519696145851,-0.747501598813957,-0.984559199777383,0.643230705472054,0.407748513213331,1.17941388477205,-0.288172342722509,-0.622745960172927,-0.148398372485296,-0.241603380840388,0.681690407089302,-0.500401487653115,-0.0401289942854126,-0.289293202266337,0.842600198061998,1.45832780069482,1183075
0.815101193553584,-0.240117653778677,1.08094109189478,-0.604046776625504,-0.523896077276236,0.517759766552644,-0.0854581704810363,2.51215005413342,-0.643321885140262,-0.240008254963259,-0.946482097961019,-0.577956875510403,-0.347241854915511,-0.895626713254779,0.000518509145096607,-0.103437275473655,-0.280576465499454,0.860765122386346,1.17401304999182,1232870
-0.304468552198153,-0.00965933129208888,1.17260163622685,0.405611081130318,-0.0662909666652204,-0.812533008425931,-1.65559271027295,-0.263367225609038,0.753640874637782,-0.293335199519109,-0.0565316077820013,-0.402115508741337,0.738301545200129,-0.181985706843562,-0.117487735481586,-0.161236549177099,-0.174903333140257,0.0773586133605177,0.327078475816093,1279943
-0.518603238114,0.0730699670212398,-0.811634171343278,-0.354768493264833,0.0837603855449008,0.393469198641304,-0.125303743843676,0.572743856764978,-1.48853422497875,-0.137649270115802,0.164641481306333,-0.363996935279678,-1.60397004644515,0.677514632522637,-0.567809340938984,-0.241980303268424,-0.282696370525381,0.350124953512689,-0.178498046080334,1329352
-0.462660317975309,0.0308033322613676,-1.37957625610034,0.112197530183444,-0.427862465752373,0.742082378399512,0.663207159154684,0.109990509638589,-0.447657071602672,-0.199453203879221,3.13950404320663,-0.421934549773093,-1.37603671622577,0.0147575497178447,-0.312991187090544,-0.144348773663958,-0.261862567813892,0.219223643574698,-0.082345889319513,1330263
-0.544868503655008,2.25501308038661,1.18466733115558,1.06237234245036,-2.77526382045478,-1.95220377412959,0.631166871597963,0.695076671004959,0.655066831636685,-0.0980655352714456,-2.57100151546758,-0.00991248659154149,-0.578075999521888,1.40329983953102,-0.548103854875648,-0.368711363627368,-0.28610993854717,-5.65893843434464,1.02810118535929,1364384
-1.22821313950684,0.2697990386662,-0.064233552297078,1.75601358148706,1.16879916256627,2.41644413398892,-1.21532313630775,-0.0543454522636625,0.363635750342831,-0.334143870828353,2.02632158342506,0.115071083093882,-0.943475186393943,2.70396422179923,-0.606204613747691,-0.215357249722913,-0.29060425160805,-0.14251555848482,0.724612720470369,1386095
-0.665956603015699,0.360605358358935,-1.51061597262588,0.809886603365027,0.276371035512493,-0.124594280503692,1.34774645191586,-0.0604156143026717,-0.362001457343579,-0.10927904332442,0.23099208848069,-0.225305524897413,-0.982195069017342,0.538906799211583,4.66932129267575,-0.360241453716188,-0.0494323346111081,-0.0839034315055057,0.0337112609569931,1458656
0.272861924229319,-0.0176545404412862,0.233049780442531,-0.356730026353062,-0.6495612865571,0.647606669632505,0.849878425108002,0.289139990060569,0.146635415210695,-0.0800610924309083,-1.40706819252055,0.153216835326991,0.532727165187558,-0.592865437892046,-0.568881146728512,-0.118960278354531,1.01500656871889,0.506204221391229,0.262787785131307,1485662
0.19493324612341,-0.00546838803572726,0.0669437829039815,-0.168216273766385,-0.333684517691026,0.760398405679397,0.36615856674926,-0.970150808558503,-0.378308628064865,-0.206591020949794,0.126863119640983,-0.295769826753129,-0.213830036761333,-0.616624063772453,-0.516656612682865,-0.114453367663931,-0.288776739894008,-0.0421422080993153,0.496602339528462,1497807
-0.307536632046236,0.1034273373448,-0.762575465046688,0.0419515826146651,0.413372000311713,-0.971984474101142,-0.3217815775658,-0.230413925371261,1.46732281128987,-0.165036061238411,-1.39837286814726,-1.74114168886294,1.70581052643604,-0.100316568413971,-0.0418385798642116,-0.141438420974577,0.566798294259321,-0.0194295262196428,0.0612406896544832,1501387
-0.568910135257887,0.507891328305121,0.362471577361061,1.4883777323831,0.487463677914045,-0.172519874409731,0.530183468725771,1.05337752571674,-2.11439199153579,-5.55284878711942,-1.78023015879772,-2.31615594127693,-1.33821568673436,-2.9371300219114,-0.478945515247092,-0.37956269299759,-0.288534328252796,1.38948393130523,-3.36482225080523,1518948
0.128377038534376,0.669624330546617,0.343249255736838,0.0811692773660441,0.527895992357095,-0.237039303955526,0.555316949309352,0.253376189963431,1.18685892917443,-0.281815070942429,-0.405954680553757,-0.451576572104161,-0.349201686809449,0.179459204753653,-0.54580647691304,-0.0300326781818875,-0.286518209999242,0.183824077951007,-0.00222068895393175,1526417
0.287800971568836,-2.08811408191914,0.109079196820675,-0.717472228027398,-0.910132472923796,-0.233455210276265,-0.805172974210751,-0.449898371542134,0.353180363437608,3.54263157809238,0.224195693981156,0.56246386826242,1.23937153475419,0.381596549904724,-0.294754926370976,0.481348754383954,-0.288876093842978,0.439412942819815,0.536829509006226,1565177
0.211070112287989,0.0665036231208604,0.207624713042317,0.0509477203614213,0.296490509696006,0.483899297477126,-1.60976105124254,-0.672692983034782,0.44411516853019,0.0439934266555083,0.346492358936087,2.34283992131442,-0.0479086016323747,0.231139860059654,0.816810381876623,-0.123756385321986,-0.172931637742059,0.0849735476161952,0.316663256347565,1606693
-0.711887522317057,0.0614864258873645,1.53664743109999,0.517859644306136,0.179724363782395,-0.150764961633249,-0.388875025113502,-1.01433758582849,-0.520238955852486,-0.0746706409219231,1.35229405602974,-0.0145980085238611,0.403256439431639,0.336824091228393,-0.26590041559406,-0.161333017199405,4.22886585604644,-0.0594046098947115,0.112013736758747,1612262
0.899711331417723,0.291741808846494,-0.662480632959396,0.0888332741379509,1.47020098578016,0.36502347801013,-0.228721649444195,-0.392127511618579,-0.310872187356838,-1.03450084179,-0.332349020290312,0.602910385407119,0.430438044809545,-1.15852281723639,0.198295096193507,0.0249186727101764,-0.290086615913436,0.0365949638395896,-0.198541291320684,1614566
-0.798188077661285,0.0737065988172673,0.0736938490337268,0.192994664350391,0.0723278953353422,-1.38491354260663,-0.705424166630394,-0.804648224073121,-0.32339521099519,-0.100739582401431,3.75676531228801,-0.739957307802968,-0.715574095612324,0.439243488587154,-9.49903002866647e-05,-0.147058081736934,0.566464113221778,-0.126879911991378,-0.0187612961956474,1644034
