"mkm6d_gtvper_original_shape_Elongation_250","mkm6d_gtvper_original_shape_Flatness_250","mkm6d_gtvper_original_shape_SurfaceVolumeRatio_250","mkm6d_gtvper_log.sigma.2.0.mm.3D_firstorder_90Percentile_250","mkm6d_gtvper_log.sigma.2.0.mm.3D_glcm_Imc1_250","mkm6d_gtvper_log.sigma.3.0.mm.3D_glcm_Correlation_250","mkm6d_gtvper_log.sigma.4.0.mm.3D_firstorder_RootMeanSquared_250","mkm6d_gtvper_wavelet.LHH_glcm_ClusterShade_250","mkm6d_gtvper_wavelet.HLL_firstorder_Mean_250","mkm6d_gtvper_wavelet.HLH_glcm_Idm_250","mkm6d_gtvper_wavelet.HLH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm6d_gtvper_wavelet.HHL_firstorder_Mean_250","mkm6d_gtvper_wavelet.HHL_glcm_ClusterShade_250","mkm6d_gtvper_wavelet.HHL_glcm_JointEnergy_250","mkm6d_gtvper_wavelet.HHH_firstorder_Mean_250","mkm6d_gtvper_wavelet.HHH_firstorder_Median_250","mkm6d_gtvper_wavelet.HHH_firstorder_Skewness_250","mkm6d_gtvper_wavelet.HHH_glcm_ClusterShade_250","mkm6d_gtvper_wavelet.HHH_glcm_Contrast_250","sub"
1.02769013153375,1.31168292717136,-0.883493588008831,0.240785480110022,0.579397130386461,1.1537296327955,-1.23514455241403,-0.14369783509844,1.05469602424036,-0.510702124005286,-0.212081082573548,1.06498566389129,-0.0674469503859086,-0.747428985763226,-0.340486033954862,0.465988465622471,-0.160252226239572,0.0711490415411509,-0.0109217908411016,1085983
0.903315011727641,-0.684619025977092,-0.101898225844604,0.478695406309928,1.23364844488196,-0.896564358098091,-0.0589165673310367,-0.0777725517806205,0.996851265510945,-0.159457055643665,-0.234991482973282,0.481968734074165,-0.572243695635309,-1.02458657070479,-0.633834986065512,-1.11322469323249,0.316748902180324,0.149926373973535,-0.411638297785494,1125173
-1.09125817683295,-1.6945783928603,1.75088930515183,-2.15206605249748,-3.56417027205739,0.752477321012548,2.55094389472951,0.531799096700003,-1.81811472829636,-0.938033895376963,-0.244119151406355,-0.64551064763063,-0.089397863583437,-0.0143112541274617,2.15404597400228,2.72742223769846,0.853730131815384,0.328749028251002,-0.131506418661422,1154608
0.128547106063381,0.978025873237056,-0.103970383034318,0.779682662074569,-0.597796516692295,0.854963109920862,0.826178044810359,-0.16845862881352,0.455192030532225,0.372118963116954,-0.229805950457521,-0.16283412862322,-0.492746998467943,0.443788856926992,-0.453133819826587,0.171661255173047,-1.86961146185728,-0.13717654650744,-0.527671967729505,1181124
1.3884677017123,0.612247159021528,-0.236949225246524,1.34090554605675,-0.360979969085,-0.518179767602686,-0.0264387381256569,-0.175198491608322,1.09752817586293,-0.80394895380954,-0.243114276675573,-2.85842574351256,-0.310970865671397,-0.719934335285435,2.21953001001378,2.58367144096174,0.46287050370782,0.347526864301692,0.0876217109642543,1183075
-0.515882743954256,0.174462190666563,0.645630178101319,-0.617485112965871,-1.36765246029871,-0.345389870432418,-0.0878850181809007,-0.17039267432263,-0.917703812386188,-1.3289929716846,-0.244334842312777,1.7239787690696,-0.207060164851341,0.106891502261738,1.60482175927141,3.23804066768734,0.283787430829884,-0.0678309202597763,-0.185843604470342,1232870
0.0607759317154871,-0.314533799260688,0.153425922093812,-0.292499903998024,0.780936906676935,-1.58032094656625,0.0985484876063772,-0.0667466741564783,0.604986083164003,0.788475802654761,-0.0470079222175624,1.49567154633757,-0.16315017245069,-0.497521148320003,-0.539929927737181,-0.716586060219776,0.150278544369402,0.0920456835065376,-0.460987291557169,1279943
-0.201139121923733,-0.906227840114156,-0.541548722030418,-0.258293991212039,0.114593915980739,1.3203628416273,0.0374452474496863,0.0452374783530039,0.438532882111626,-0.931470558439026,-0.241961551771447,-0.461654728027304,-0.293530969850103,-0.674228758100487,-0.214182897996755,0.56760157623877,0.249819520163786,0.443483847258274,0.39533291586626,1329352
0.300674203552877,-1.04583905399901,-0.393082761067541,-0.0343910467609567,0.549004375207566,0.269877198546756,0.714906406851577,-0.0428023097172235,0.283734009928023,0.360534625628661,-0.207539572344756,-0.0508701724445496,-0.162944298991458,-0.0516115988471697,-0.215825074561882,-0.287259565354185,-0.222880177405164,0.107238677047466,-0.62776850682873,1330263
-0.778798785706111,-1.81078084550867,-0.0505483638997014,-2.78803973650989,-3.327338762767,-0.609922385008144,4.87444616442559,-0.143803366775727,-0.781692388028844,-1.24242093048229,-0.244328927713162,-1.27211097117323,-0.0500905431541918,-0.471412975372818,1.83481616570621,1.76878652467942,-0.434426153595536,0.192020097520145,-0.155500604490811,1364384
