"lemm_prp_v45_250","lemm_prp_grady_250","lemm_prp_m002_249","lemm_prp_m003_248","lemm_prp_gradx_243","lemm_prp_v3_240","lemm_prp_m030_232","lemm_prp_min_231","lemm_prp_gradz_231","lemm_prp_m300_227","sub"
-0.25614908891248,-0.912948050379881,-0.446128307594327,-1.74074825946996,-0.14919623534425,0.174841969627524,1.90545222343085,-0.771305903144006,0.726609247042098,-0.313026939659133,58325
-0.258318633886205,-0.493581045639666,0.0982160218196205,1.48627005932677,0.785292813051063,0.174841969627524,0.557558679172189,-0.407283487322984,-1.28471381775089,0.109823904223774,92173
-0.258318633886205,0.188744813245797,-0.63401772531109,0.385275610114584,0.662877171326548,0.174841969627524,-0.208785741176331,0.421028206365616,-0.105809714670831,-0.101353718282318,215131
-0.258318633886205,0.0155213284031682,-0.129302699823268,-0.316952530077135,-0.848459163403566,0.174841969627524,-0.0466759178688477,0.0728843781831574,0.687360249828001,-0.378134634305234,277752
-0.258318633886205,-0.556301157362123,-0.193257459650715,0.282991900659447,-0.237750482458111,0.174841969627524,0.172345273616566,0.116708456684444,0.654349425414924,-0.23868933370405,308862
-0.244436920851834,1.02909436855954,0.14074774662661,0.277935231902775,0.668560249455847,0.174841969627524,-0.516331111068533,-0.642081617957976,2.56630546909261,0.598858175351303,923666
-0.23813841094924,0.634559046227009,-0.171420615543464,0.415427689046195,1.35235725627992,0.174841969627524,-0.583002945947808,-0.0647628362193079,-0.806700386406251,-0.388730511017594,965005
-0.258318633886205,0.383207120356597,-0.555065142514602,-0.101639004946946,-0.326630863249051,0.174841969627524,-0.0948746870792974,-0.0981015304979126,1.3615932660616,-0.578819918885493,983079
-0.238023552562223,-0.0747410888757303,-0.607473151889265,-0.0852734898462617,-0.327412186832738,0.174841969627524,0.00777275335489616,1.85679931899153,-0.852909807415429,-0.0651044887782458,1085983
-0.258318633886205,0.211681425982777,-0.297367282939817,0.0486199867574914,1.09092528794231,0.174841969627524,-0.0279546644954859,-0.147702116504636,-0.108890044070794,-0.350272315853804,1125173
-0.2363838028555,-1.11663242492192,-1.11640636605241,-0.0584884490741976,-0.42150071963742,0.174841969627524,-0.393105163532258,0.124538500651722,1.45357947993674,0.58774944236573,1154608
-0.0384495934054171,-0.858452373867636,-0.520532743011043,0.197859107027598,1.51731261236221,-0.0172430612848214,0.183656276378819,-1.20536012232086,-0.598818565315668,-0.088887097956757,1181124
-0.258318633886205,0.218621278226895,-0.094278588706392,0.371053060133009,-0.600515498617959,0.174841969627524,-0.0328634190655972,1.10807831265954,-0.910165215764301,0.387906348421362,1183075
-0.258318633886205,-0.0867321647332698,0.332542640272585,-0.808957355615656,-0.697063932320016,0.174841969627524,-0.0748011187760271,2.29828892914173,-1.21164441715683,-1.07899786892523,1232870
4.95281851851663,1.18538597540251,-0.228415327772002,0.507008075979263,1.41619590162997,0.174841969627524,0.161220476571839,-0.485377737135533,-0.617526936655957,0.413243662751669,1279943
-0.258318633886205,0.862720133421958,0.0547358491304933,-0.465178880097817,-0.214281991500833,0.174841969627524,-0.838826443990939,0.545057117002851,-0.0338448018363011,1.56057833074379,1329352
-0.258318633886205,-0.0946141497815346,-1.36519106435334,-0.794818553017504,-1.24699239114223,0.174841969627524,0.125563273010737,-0.488033742925116,1.58706233433708,0.831346202620229,1330263
-0.258318633886205,2.19953766721428,-0.51272405093922,-0.528869919041373,-1.87141026064092,0.174841969627524,-0.109160109305969,-0.338854844267074,3.26607523364587,0.125628153436614,1364384
-0.247252867819694,1.21754873499866,-0.950179126399759,0.381557175923541,-1.72850612987742,0.174841969627524,0.121457369650067,-0.998775452888808,3.93463617645928,0.638126036157625,1386095
-0.214828090071641,0.296200932729711,-0.614845109788839,0.152731222219864,-1.2173058918804,0.174841969627524,-0.54540300418504,-0.397314850854109,-0.0343177639861179,4.54438075251996,1458656
-0.258318633886205,-0.545859511724097,0.184777690644234,0.090824200401897,-0.389124914457993,0.174841969627524,-0.29086250964897,-0.705792920901065,0.48611269460496,-0.506714438321612,1485662
-0.060538997467238,0.496222333290123,-0.56259506933455,0.430929999390337,0.477487070857395,0.174841969627524,0.011472788219043,0.237103787009978,0.373664648890269,0.146791281336218,1497807
-0.257394134011943,0.607650237973722,1.6294983320459,-3.82473318771971,-1.44248952338156,0.174841969627524,0.0523601624143371,0.61784899833911,-0.929582213102426,-0.283326987152506,1501387
-0.258318633886205,2.30102849739695,-0.771312519402725,-0.333823323243967,0.30828504120386,0.174841969627524,0.0965688270706822,0.0183178861099312,0.115731821240255,-0.563192550523331,1518948
-0.258318633886205,0.410100014451458,0.620470507086382,0.763805799748767,1.69983738791297,0.174841969627524,-0.110536150210207,-0.984282378778606,-0.324987322928337,0.128855118002153,1526417
-0.258318633886205,-1.04717031365711,0.688459235525627,0.532049746541987,-0.544167998331616,-7.82666458808759,0.339480066906858,-1.52929553331707,0.43436122938189,-1.6830131189267,1565177
-0.258318633886205,-0.597715388217794,-0.643455697056663,-0.203708694926723,0.483943083358891,0.174841969627524,-0.236764246777182,-0.819838839946252,0.252496158946954,0.319215441252999,1606693
-0.258318633886205,-1.09860293386668,-0.155131338981286,-0.102610382153487,1.51893986301895,0.174841969627524,-0.0748483277285805,-0.340142364566758,-0.654916753787683,-0.198372538688437,1612262
-0.258318633886205,1.20149737572707,0.688311246815337,0.88384166604261,1.07076804993565,0.174841969627524,-0.140965381227776,-1.12847780379218,1.53984514394334,-0.716236204540588,1614566
-0.258318633886205,-0.375216506678372,2.75504049628807,2.56981849708391,-0.344220821581567,0.174841969627524,0.080925386119557,2.01751632690206,-0.630775512540217,0.0991693056226971,1644034
-0.258318633886205,0.529277779957457,-0.766074555380168,0.633267820620542,0.745870448557816,0.174841969627524,-0.215679263575709,-0.582354192554595,0.00407446519561007,0.430464067079424,1668599
