"lemm_prg_m012_247","lemm_prg_area_246","lemm_prg_kurtosis_235","sub"
-0.030693930601337,-0.241373718277972,-0.153057642699699,1085983
0.360617808643057,1.71194442145223,-0.269400107260805,1125173
-0.516986838958251,-1.03090192819182,0.295861041455387,1154608
-0.0490708554252061,-0.0467874455796577,-0.00176163310297141,1181124
0.289470311036407,-0.947774076062082,-0.529552319822421,1183075
-0.0311856381493912,-1.05513201961977,-0.523838332281377,1232870
-1.23525945279622,0.718883443543594,-0.542934815374924,1279943
-0.0850566372651027,-0.435587220338933,-0.417437350700544,1329352
-0.284387431431084,0.523551629570574,-0.467981796347719,1330263
0.12356268091349,-1.24375396212044,-0.496908986333961,1364384
-0.0306305587983715,-1.01226339632417,-0.384971029636053,1386095
-0.0598517647958089,1.35893062787885,-0.523361887446544,1458656
0.118299849408765,-0.0188296477781758,0.55829453274568,1485662
0.065506598387578,-0.300644249617114,-0.250923595272946,1497807
0.793355157782359,0.141088955646301,-0.521020486945591,1501387
0.12908556195311,-1.1121659271348,-0.434615865622943,1518948
0.149209813871903,-0.728584941298464,-0.512361054178514,1526417
-1.15585113286429,0.279759632741651,-0.274273742777482,1565177
0.0517164836879587,3.82406285269485,-0.461849928900967,1606693
-0.0451280714975979,-0.247338048475621,-0.526552106510357,1612262
0.0613892438890503,-0.121341573050276,0.207223657021514,1614566
0.147261608727811,-0.463917788777768,-0.121037849819571,1644034
-0.0571370292131753,0.282369027203123,-0.174412251666825,1668599
0.109171976162191,-0.94031866331502,-0.534423996460217,1671370
0.22714404039908,-0.805002921955848,-0.525501762874202,1684230
0.0401997825370826,-0.931744938655899,-0.538938008762024,1692385
0.345924848304218,0.467263263330257,0.378361317314747,1720713
-0.134573577755118,0.552254968646762,0.233309221974932,1738800
-0.0660137795689706,1.95573641828115,-0.464364616358097,1740845
-0.0602251426136873,-1.00219858911563,-0.265956356854638,1742294
0.0727924795029935,-0.679006446530502,0.0489905661059448,1767700
-0.141172790659879,1.67914060536516,0.382965227677619,1768972
0.825462229881267,1.01709995342607,1.13054018871667,1889409
0.334706237360783,-0.940691433952373,-0.243735855915598,1915938
-0.0829600561451514,0.381153246101692,-0.492756326123627,1916742
-0.0263636490544116,-1.12372181689274,-0.539970009048785,1919296
0.0249768316902752,-1.10321943183832,-0.535322273602254,1926770
-0.0636915944060884,1.42192886559153,0.761867572763393,1938156
-0.278811225232409,-0.0937565458861474,-0.477816912855437,1938561
0.13400755393482,-0.752442262089062,-0.526863931056931,1966316
0.0339031720422384,-0.786737160725546,-0.530558573435434,1967281
-0.0383036538187521,-1.13341385346392,-0.541813437589659,1973544
-0.100892639205247,-0.868373930305873,-0.535035077163885,1975401
0.18768000103154,-0.542199622621918,-0.521217635435042,1976407
0.0826094691460471,-0.855699728635868,-0.441430530096896,1978972
-0.106757617454862,-0.410238816998923,-0.489443331144582,1979045
0.110937711059928,-0.0177113358661165,-0.149908168706228,1979422
-0.192315628956926,-1.24449950339514,-0.520637159204447,1980052
-3.67320619202105,1.5087844240948,0.0698813028340223,2001182
0.0245202876828756,-1.14683359640863,-0.535993416056897,2002465
0.0716751286115269,-0.87881150815176,-0.537707581626241,2004451
0.0310044687117701,-0.673414886970206,-0.539078377367872,2006164
0.235485115260136,1.51549429556715,-0.513214382666199,2007309
-0.0979807682788235,-0.603334007147825,-0.502681159865895,2009915
0.559000834353567,0.427749575770829,-0.491810225604191,2010259
-0.683763989047748,0.283114568477829,0.115684621876178,2010554
-0.0178184458740573,-0.467272724513946,0.612908202530821,2026671
-0.316288343605097,0.0724991583733318,-0.400093063695679,2033049
5.5798363101242,0.380780475464339,-0.505431006187712,2034136
-1.71158664466283,-0.783382224989368,-0.513103692884812,2040495
0.0376966343840541,-1.20983183412131,0.633712845769191,2047354
-0.111027258362683,-0.538099145611033,-0.530992715751431,2051378
0.125901111534589,-0.245101424651503,-0.527497039509531,2055667
-0.0897510282124237,-0.112022307116449,-0.133616422997428,2057358
-0.133701826452672,0.254784000038994,-0.512515358699147,2059713
5.64857069448065,-1.04320335922447,-0.51076098294061,2069079
0.0952042677619447,-0.114258930940567,0.494164844304399,2070958
-0.0909888620126541,-0.339039625264482,-0.51758199685734,2072215
0.0567161471497904,0.86911001039689,-0.526013607238744,2075832
-0.0316553324508745,0.723729461829184,-0.531361798073677,2075846
0.096989589763508,-0.611534961169593,-0.361758141483706,2076301
0.315739062039722,2.55850653888111,-0.0202207889274954,2078198
-0.699564265882912,1.45920592932684,-0.39346883231093,2078899
0.303047964765916,-0.387872578757737,1.83065562316325,2085349
0.67187808780493,-0.307726891726822,0.6738647109203,2086044
0.231641703709746,-0.349104432473016,-0.528030798746702,2091555
-0.284689694753462,-0.0598344178870159,-0.428063721531915,2092954
0.0368987223840812,0.119095488042468,-0.378300592069001,2096627
0.196147497372727,-0.915715801249716,-0.532939448079154,2100050
0.097349517968525,-0.210060984740312,-0.512473895099821,2108003
-0.214734752357821,0.674896508335929,-0.5157173748585,2109902
-0.157770566069574,-0.0210662716022943,-0.108987894908348,2110540
0.191230727025557,-0.113886160303214,-0.486137706926685,2116787
0.266428107382041,-0.0624438123484876,1.02851457986627,2119177
0.203059045552494,-0.00391882228405209,-0.164974755054175,2131601
0.0139593854574588,-0.834451802306742,-0.234911514871105,2132424
-0.0309870818454451,2.2509707630648,-0.226422686519874,2132982
0.0971303853516002,1.03499294401902,-0.215206041791503,2133204
-0.0893056563461892,-0.495976063590134,-0.524534838623249,2133380
1.92191592321691,0.17836601938161,-0.53387253719863,2134220
-0.0117982815107127,1.11327477786317,0.137357573244256,2135748
0.140250349278396,-0.710319180068162,-0.21906873877354,2137799
-0.0786393421031153,0.93173547747221,-0.335883975508657,2138375
-0.232776625043338,2.39374191717104,1.04128277154538,2138678
-0.423791847782551,-0.532134815413384,-0.438577227271023,2139733
-0.368562728231968,-0.328602047418596,-0.434270394349428,2141116
-0.321850198210598,-0.759897674836123,-0.485996885791701,2144796
-0.00881879658369694,-1.07824379913566,-0.416473185589794,2145166
-0.182150024670528,-0.412475440823041,-0.47157880254698,2145694
-0.172178164171215,-0.480692467458657,-0.440294884771443,2146138
-0.300517675187673,0.785982158267151,0.552759919995344,2151024
0.0574139291040133,-0.55450105365457,-0.513992553776999,215131
0.0308308576836477,-1.13937818366157,0.00513244639757096,2152442
-0.0969430364215035,-1.09613678972861,-0.51012652838618,2157529
0.0218768350753385,-0.935845415666783,-0.526956503877385,2158101
-0.362712896589431,1.84986955727288,4.34693611735712,2158329
0.0109085619014041,-1.02754699245564,-0.488574811152853,2168082
-0.484341805727476,-0.756915509737299,-0.484444821206335,2172217
-0.00270032503381608,-0.478455843634539,-0.340645764003761,2176530
0.064399813763136,-1.20573135711042,-0.524266445518046,2176784
0.108106658593081,-0.972749708764739,-0.493642736291834,2181724
-0.417476623330676,-0.385263184296266,0.313401662109786,2183291
-0.528590376394268,0.0117375444847778,-0.509193870706631,2183356
