"mkm5d_ctv_original_shape_Flatness_250","mkm5d_ctv_original_shape_Sphericity_250","mkm5d_ctv_original_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm5d_ctv_log.sigma.2.0.mm.3D_firstorder_Skewness_250","mkm5d_ctv_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm5d_ctv_log.sigma.4.0.mm.3D_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm5d_ctv_wavelet.LLH_firstorder_Median_250","mkm5d_ctv_wavelet.LLH_firstorder_Skewness_250","mkm5d_ctv_wavelet.LLH_glcm_Correlation_250","mkm5d_ctv_wavelet.LHL_firstorder_Median_250","mkm5d_ctv_wavelet.LHL_glcm_Correlation_250","mkm5d_ctv_wavelet.LHH_firstorder_Skewness_250","mkm5d_ctv_wavelet.LHH_glcm_ClusterShade_250","mkm5d_ctv_wavelet.LHH_glcm_Correlation_250","mkm5d_ctv_wavelet.LHH_glcm_InverseVariance_250","mkm5d_ctv_wavelet.LHH_glszm_SmallAreaEmphasis_250","mkm5d_ctv_wavelet.HLL_firstorder_Kurtosis_250","mkm5d_ctv_wavelet.HLL_firstorder_Mean_250","mkm5d_ctv_wavelet.HLL_glcm_MaximumProbability_250","sub"
1.30881026026862,0.800584781239504,-0.332036092771428,0.782015308690549,0.477561613063737,-0.254748747532119,-0.409466572650425,0.113431155823978,0.23223533552033,-1.23481283841572,0.558309816145057,-0.378124218060174,-0.0956436084626755,-0.154926077860855,0.916194848008718,-0.204691544226217,-0.617778491725935,0.260063926636055,-0.971061136917935,1085983
0.207712242144571,0.603637414643192,-0.197899749737873,-0.0338620514025744,-0.291987878059698,1.85828770025438,0.27031407794672,-0.888012154533783,0.937251983556228,0.324824235576114,-0.889044256353035,-0.648315303175337,-0.0733983966274594,0.298247741292499,0.857451947056592,-0.313111255616613,-0.622814460132175,0.0356780167274539,-1.09372798453338,1125173
-1.77978312813069,-0.472203251817337,-0.297014702103847,1.498216147688,-0.49913164099053,-0.322184855061453,-4.29443878230292,0.22753966586929,-0.542223021373696,-0.713236243156783,0.0610987858438985,0.266906828205047,0.332176581070214,-0.589065565257648,-1.77340582676361,0.0861576949166546,-0.850070411596747,-1.45329269283242,-0.320496387042777,1154608
0.947046439148062,0.512255643198397,-0.34539104318381,-1.38362126956495,0.488037764453787,-0.307410227141502,0.231167642647195,0.447740529137477,0.429091819686096,-0.206892138094343,0.539874354820887,-0.517484066804693,-0.0858339249708205,0.766998055557697,0.36613838395101,-0.465623091746581,1.9153013541151,0.493483540187376,-0.643157856524778,1181124
0.498026448452127,0.506177227649935,-0.0197288314555606,1.29504167000504,-0.644190368469482,-0.318554039722072,-1.43253961149701,0.389219337014523,1.25442546314959,0.667647093396955,0.487183536373769,0.701924473852861,0.145632951336923,0.878944484371804,0.20404947959605,-0.903036927893549,-0.22817429740957,0.749843816456176,-0.705188977829293,1183075
-0.040555282256636,0.885648114442777,-0.2245517630765,0.447427396577967,1.1623715418463,-0.325803995115097,-1.36420658604404,0.361809166547807,0.183382319531169,0.239161773342645,-0.878674658939603,0.166606436123177,-0.0604669577157024,-0.377263541941081,0.803983379112591,0.0797759694160348,-0.620965158766413,-1.56987802234966,0.299730723344822,1232870
0.326442447809471,0.714335481417378,-0.244814909944527,0.311790598722431,-0.328873806522275,0.538110671873972,-0.530499910552447,-0.594241970584235,0.669757800289743,-1.03104291185184,-0.194922834767835,-1.33523450730945,-0.218860499131326,0.0215561817451894,0.603105639258034,0.0788133196755677,-0.765501014583399,0.910607636532891,-0.508445942217829,1279943
-1.12719639939352,-1.48133400742435,-0.268542789959978,-0.460969120431582,0.987155617207961,-0.277067379091214,-0.322996947690767,0.149897623537699,1.0782922738716,-0.104026490726565,1.38792292878479,0.957640006227723,0.583303845240668,0.156012140059856,-0.0355071484686326,0.930497266093004,-0.765043009466632,0.409612191204756,-0.440528469631815,1329352
-1.34905215456648,-1.06866605295259,-0.315492796877831,-0.591816449409089,0.192576991671744,-0.268242476047519,0.577982447502222,0.411611843793453,-0.171062123183388,-0.313639680019068,-0.89601709680395,-0.771869550752753,-0.252310358913995,0.396125027471912,0.555175811604736,-0.759459750308006,-0.497172636354834,0.282847380471333,-0.284045056674344,1330263
-2.0016901349136,-0.180199441281054,-0.0739107285198255,0.712026108751917,-2.24848283002934,-0.326630879748992,-8.68016972555435,1.89482714298812,0.53671469382183,-1.7151297801499,1.64891096887701,-0.0881315665572611,-0.0366438563817784,1.75362007364721,0.376298980005334,1.05821497125877,-0.704463641670567,-2.37388864612008,0.182908564768271,1364384
0.619699225547716,0.475938388643323,-0.30581818097935,0.619189109216847,0.225001081899348,-0.32230749127238,0.278199728977159,0.259049718890182,1.88836442745848,-0.626665532387957,0.482604707720462,0.194601453372844,0.0207199905346691,0.888027271762682,0.391450964751626,-1.19017189672693,-0.470378610869273,1.17509553104823,-0.774344577385928,1386095
-1.23162889338185,-1.32559025059151,-0.335664018951981,-2.29105257176109,-0.381494845736629,0.190008491166753,0.549064415090732,-0.353168427739309,-0.404465373626519,0.93941684446157,-0.92289088250157,0.201993134920743,-0.0864304458194108,-0.538524025148037,0.580827920243646,1.08453010366287,2.54983715866133,0.770046093731184,-1.07026970806039,1458656
1.6065714486148,0.388489437145123,-0.250151327457991,-1.33062185602335,-0.233565781910731,0.410936599633346,0.2940075018425,-1.35888050315598,-0.906841984741371,0.405068004174158,-0.805056556280193,-0.681045478013302,-0.17765358586456,0.163431918406249,0.542610763632808,-0.284677895406234,0.968996913587019,0.884199520917312,1.05116979387365,1485662
0.282152634392141,0.473403687051222,-0.266662512912849,0.203000887489152,0.98760223338967,-0.289640559392013,0.722109098790223,0.608835657887083,-0.365118370130812,1.14026152619546,0.348648894427546,0.828976049166562,0.0621733311518311,-0.277110492860515,-0.0973208148842465,1.18829413121757,-0.341893000603935,0.661211667591976,-0.0313520721470043,1497807
