"mkm5d_ptv6_original_shape_Flatness_250","mkm5d_ptv6_original_shape_Sphericity_250","mkm5d_ptv6_original_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm5d_ptv6_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm5d_ptv6_wavelet.LLH_glcm_Correlation_250","mkm5d_ptv6_wavelet.LHL_firstorder_Skewness_250","mkm5d_ptv6_wavelet.LHL_glcm_ClusterShade_250","mkm5d_ptv6_wavelet.LHH_firstorder_Mean_250","mkm5d_ptv6_wavelet.LHH_firstorder_Skewness_250","mkm5d_ptv6_wavelet.LHH_glcm_ClusterShade_250","mkm5d_ptv6_wavelet.HLL_firstorder_Skewness_250","mkm5d_ptv6_wavelet.HLH_firstorder_Mean_250","mkm5d_ptv6_wavelet.HLH_firstorder_Median_250","mkm5d_ptv6_wavelet.HLH_firstorder_Skewness_250","mkm5d_ptv6_wavelet.HLH_glcm_ClusterProminence_250","mkm5d_ptv6_wavelet.HHL_firstorder_Median_250","mkm5d_ptv6_wavelet.HHL_firstorder_Skewness_250","mkm5d_ptv6_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm5d_ptv6_wavelet.HHH_firstorder_Kurtosis_250","sub"
0.836654324227868,1.26304919603012,-0.19497125985447,1.91111750325013,1.42948199435093,0.622631336715587,0.707994644619821,0.883540919482027,-0.064069932739041,-0.395864034873616,-0.217526555815285,1.84904160839061,0.817511405546811,-0.270350419645932,-0.372089802356552,0.0598945507874103,-0.434939289690946,-0.200774445254027,-0.742062767637202,1085983
0.447892049141933,0.533656452086097,0.353799776683561,-0.188500373291757,1.21782790086996,-1.4507500712045,0.221346468073128,-0.511848125519356,0.659715513756036,-0.387460687768786,-0.134832612800788,-0.0358274792375151,1.91436786431688,0.117044840862113,-0.352050631450033,0.444635352207482,-1.04597680614316,-0.400921776337127,-0.521011353079372,1125173
-0.154903769649449,0.539696920621081,-0.456775718286192,0.181552760072701,-0.944502174247103,3.4905482667253,1.61278814847744,0.496475714568748,-1.11623549835925,-0.359113638167692,1.41241196105343,-0.788224844663117,-3.33789083568322,-0.969057292550877,-0.284836139146967,2.29587336581018,-1.55991268852265,-0.346172101612002,-0.868816942067959,1154608
0.683153788929837,1.18032951532809,-0.44114979454952,-2.04212282244803,0.334573681107382,-0.665485469499033,-0.499980112724773,-0.537421828086357,-0.575502358115327,-0.311002304412652,-0.492984501606182,-0.0262888633716183,-1.1296020078305,0.362935054600539,0.744379259954621,-1.46655575126977,1.16681303083737,-0.376380807262,0.320872846261568,1181124
-0.00836561989518245,0.0369798798511974,2.06073204176641,0.662418496132983,1.03646760560164,-1.53163976504433,0.0526187143323815,0.705099546167369,0.388549793460854,-0.359389525400742,0.0756948401111338,-1.12004953485833,-0.482786853055445,-0.830897867912137,-0.350238849799774,0.310426609593112,2.04033173252288,-0.347751696704685,-0.0670912896950655,1183075
-0.968177498834988,0.483748936614683,0.119737062763625,0.370621719395144,1.06684846707037,-0.721102814539265,0.170903173097626,3.29282802152871,1.02692382151063,-0.232567439512966,0.117546307514726,1.78848620057977,1.63724729505365,1.95625237793869,-0.318400798847826,-0.0443269526939362,0.509637814454718,-0.255386393731528,-0.711876167349288,1232870
0.260782679431554,0.636835331859607,0.16594909245402,-0.145874100507927,1.33134028128179,-0.776307312830687,-0.817175070934802,-0.634194068545092,-1.49460095795664,-0.406046328639186,-4.03496306516902,1.33026592339584,1.05242371442489,2.22730454374988,-0.387771534717371,0.263698720996051,0.0186418561828809,-0.151130921435854,-0.654511675107358,1279943
0.615953633641763,-1.57371086894662,-0.440819089920685,0.581973379579248,-0.555787041021083,-0.271394800129284,-0.232527341824303,0.282619935291301,-0.403789551425051,0.441637996860052,0.665829236834627,-0.327935412574858,0.73021360158787,-0.799274338350357,-0.00502112225573323,-0.198458254623379,-0.292124815239731,-0.348632079791151,-0.188223540014867,1329352
1.16413974176473,-1.19026639050154,-0.213545687133683,0.340915224517292,-0.650192836466086,-0.589221328619078,0.325235157174499,-0.262464008678756,0.265822876831031,-0.0740613623259275,0.660943497347466,-0.37902425005313,0.528294193581164,-0.720417560624077,-0.265636967250035,0.509020419539913,-0.47696463041515,0.161771542932923,0.291661269395947,1330263
-0.521377572779889,0.90192016753852,-0.443838293118462,0.114352771418417,-1.35065549893175,1.05476776935141,0.748113483118054,0.914744155361299,-0.160755488645212,0.849989870706017,1.34306344064731,0.55077391177311,0.808671990575852,-1.05664792743202,1.95750801043404,0.277000701618871,-0.435131159068497,-0.320379223942045,-0.164262369384715,1364384
