"mkm2d_ctv_original_shape_Flatness_241","mkm2d_ctv_lbp.3D.k_glcm_ClusterShade_240","sub"
1.30881026026862,-0.539760381838636,1085983
0.207712242144571,-0.113446773080163,1125173
-1.77978312813069,0.624405938039195,1154608
0.947046439148062,-0.138726636290752,1181124
0.498026448452127,-0.16409900541386,1183075
-0.040555282256636,4.54550513909558,1232870
0.326442447809471,-0.0634837454954938,1279943
-1.12719639939352,0.472314809009894,1329352
-1.34905215456648,-0.206546066668653,1330263
-2.0016901349136,-1.29392121917992,1364384
0.619699225547716,3.26740437803347,1386095
-1.23162889338185,-0.385598159680952,1458656
1.6065714486148,-0.579569430118957,1485662
0.282152634392141,-0.847735145413566,1497807
0.642043114724185,-0.39040432201309,1501387
-0.559060039216753,-0.314199968169643,1518948
0.497182512383408,-0.645029176204495,1526417
0.533346297044829,0.265946160584257,1565177
-0.474379824368576,-0.427293103145394,1606693
-0.0118805872187325,-0.269870006577956,1612262
0.560164658066285,-0.610036985017535,1614566
-0.697454558639788,-0.66312374925381,1644034
-0.925870237246028,-0.793863254937894,1668599
-0.330403089081099,1.28953914906199,1671370
1.71468162878226,-0.742130674306479,1684230
2.42442289358085,-0.70660532050204,1692385
-0.849335205294719,0.10831794537968,1720713
1.47093682366307,-0.478741364347213,1738800
-0.984289282577566,1.29500793634327,1740845
-0.0162214967025699,-0.0966697044056241,1742294
0.301188642516276,-1.16276340383819,1767700
0.0893497944395825,-0.531847377789035,1768972
0.0394145328552414,-0.256960071562536,1889409
0.594829207078501,0.602880483608732,1915938
-0.486494399234392,0.042897298206293,1916742
1.27358243545127,-0.978234231007723,1919296
2.96017490846824,-0.977241113467196,1926770
-0.731952187154632,1.02000498988326,1938156
0.370953770244652,0.802592581038562,1938561
0.107728608831464,0.468484152855019,1966316
0.0398414333604586,-1.42815747377292,1967281
0.894423515290486,-1.46536179727845,1973544
0.735253043721172,-0.0611689108456099,1975401
0.991809379189976,-0.0359713500614194,1976407
-0.643122020969219,-0.502706277565469,1978972
-0.4752551970598,-0.272564600890433,1979045
-0.846939739064889,-1.19449823189806,1979422
0.459911057257567,3.31794195951297,1980052
-2.05266178536875,0.87593754271599,2001182
1.05662134191496,-1.29012666011203,2002465
1.09256704739349,-1.13838272530129,2004451
0.801086004382802,-0.738652129229222,2006164
0.711180764637534,-0.574579391414763,2007309
-0.370166192252703,0.130543844870169,2009915
-0.546574851551305,0.625505615602513,2010259
-0.0301582773296114,-0.285784928113649,2010554
0.45537602821071,0.166203674116193,2026671
-0.704459117444778,0.176276277756755,2033049
-1.3885810501338,0.226299710125481,2034136
0.0496329850664404,-0.773444240686031,2040495
1.30914188154949,1.05237028323474,2047354
0.669340715509419,0.391489441107385,2051378
-0.00997255810249589,-0.990143263682339,2055667
-0.767867770303012,-0.252787443508477,2057358
0.465841784391949,1.77862581960099,2059713
-0.700606005189114,-1.36048587132501,2069079
0.633590800010516,-0.618666254775809,2070958
1.08137693007146,-0.383443504654749,2072215
0.575248728380928,-1.30299627647293,2075832
0.759183985126285,0.172961113919604,2075846
0.893108743161243,-1.12122088300009,2076301
1.46149885957297,-0.500159577400389,2078198
-0.312467211877189,-1.00435739700542,2078899
-1.35168810148386,-0.527371994188202,2085349
-0.369495072513078,0.408451367024678,2086044
-0.845595799680662,0.2714765647167,2091555
-0.945528316117782,-0.0169262004928653,2092954
0.383850016934045,-0.204528571647856,2096627
-1.0320455677541,-0.435462870820106,2100050
1.04588840393468,-0.504066438702996,2108003
-0.754934081263597,-0.549777522523244,2109902
-1.06443069370292,3.01131051645922,2110540
1.07800787040305,-1.06401482866295,2116787
0.0226626413624815,-0.46475983224986,2119177
-1.53263920344988,1.02863973147078,2131601
1.07277202349444,-0.68644934574117,2132424
0.521651761155441,-0.662531594798428,2132982
0.764589995163186,0.122463133120317,2133204
1.69469968206303,-0.823009662299284,2133380
0.65477298080012,1.202122090943,2134220
2.01409762048296,0.737320472752521,2135748
-0.147476343487264,0.590714478662431,2137799
0.976351292207183,-0.870966439951981,2138375
-0.391288769775571,-0.0973138407405609,2138678
-1.47417591695438,-0.205741622044387,2139733
0.614912498130128,-0.307969579898008,2141116
-2.2421431286749,0.864365636221265,2144796
-0.543460337564375,0.0874584313349925,2145166
-1.4527331200106,0.0775804291091419,2145694
-0.708144632398255,-0.07199523597837,2146138
0.592912462857213,0.542012288184215,2151024
-0.103644381954109,-0.333172066214163,215131
1.77092468844852,-0.860190357080462,2152442
0.945409165828756,0.155776165849777,2157529
0.374312299638591,-0.224848293312535,2158101
-2.00968820925369,-0.438302132381214,2158329
0.492687994320989,0.194088670199474,2168082
-0.634524445731623,-1.14478032492913,2172217
1.87111035434032,-0.0610712045957387,2176530
0.799763937243079,1.65174973485972,2176784
-0.298266395678243,-0.0712377285349065,2181724
-0.698628997910653,0.338350578429528,2183291
-1.46357959428963,-0.284182748423681,2183356
0.594777211961644,-0.891192759744219,2185290
0.700701207541361,1.38784946609885,2186951
-0.127209014057478,-0.177788195561964,2196212
-1.31227964952173,-0.629262460338287,2199403
-2.39389663691186,-1.33578263219068,2200416
-0.696969473467385,0.0671717006414027,2200813
0.0967393869274883,-0.633254957265637,2205389
-0.327974359353684,1.74148427228219,2212664
-0.819013213000494,1.73352995311902,2217034
0.59600648082854,-1.04091676328748,2218615
-0.407642704940069,0.305317818098166,2219842
0.798378778614085,-0.3382643976004,2224150
0.93878230183111,0.912304656624692,2228399
1.32053877146635,-0.36667884663306,2228400
0.397288091869932,1.17137626273308,2234271
-1.24035367508968,-0.718368705605947,2234422
0.135155869662634,-0.253428516705757,2237571
-0.417084805223878,-0.144343618961115,2244172
1.07698051802676,3.89017194942271,2247869
0.00511366324624502,-1.01210850766305,2250648
0.650178251652974,-0.782568137711847,2250836
0.287502806860767,0.385965349337278,2267382
0.713355439203871,0.835330628674116,2269346
-1.15816819171594,-0.280609421899113,2271329
0.549404935136304,1.86638638730776,2274521
1.18364654837574,-0.453384913785251,2276121
-2.68510695009715,-0.60823070891746,2278618
0.0627469826023023,-0.43798356493681,2285214
0.407260216489955,-0.011766837582193,2286108
-0.573307878100435,-0.127520295936974,2293123
-0.0842581847308578,0.815714514079659,2294852
-1.36244586984862,0.724519594285831,2294873
1.05151022927119,-0.39741853741746,2296332
0.0246746007087301,0.0573156012294861,2305114
0.802971843864825,0.167375587837746,2305115
0.327230890570275,-0.767819590272269,2306459
-0.634492278226385,5.36872796522542,2306893
-0.0890738527163246,0.428468854721849,2317120
-1.61367010193134,-0.273207759060717,2319068
-0.198259213832942,-0.490754769394948,2321962
-0.227412851533743,0.368033646207261,2331869
-0.100077158902714,-1.00475875011612,2336735
-0.40199154776579,-0.157376831951135,2339674
1.02923837883991,-0.467947849740277,2340155
-0.446289312440536,-0.534941505883966,2340322
-0.320626953867911,0.112894252670868,2350037
-1.23957667486284,0.458936304269094,2352038
-0.866130722444108,-0.247380146447704,2359944
0.921753575191422,0.00582016130371875,2381907
-0.315626994903982,-0.345491863321666,2393207
1.2948323093773,0.285740610585333,2395415
-0.191962690336822,0.640808453577464,2395943
-0.493768673179932,-0.381428998888619,2401405
-0.610571630414412,0.0875922742803965,2405144
-0.472570163251261,0.368403506005302,2414406
-0.193633598537647,-0.0260900529333955,2419459
0.805861587554845,-0.442684863740704,2425694
-0.305473517949968,0.166074641540394,2426863
-0.806290978847373,-0.704824211857241,2430773
0.257916986227222,0.934845363319229,2439458
-0.493013443093954,0.578555633315538,2443354
-0.0292097166592532,0.12558162706234,2445526
0.705607110000562,-0.976182342130115,2448298
-1.07938515100957,0.304386245797365,2453577
-0.673214662020841,-0.271840645791272,2474709
1.21330940311375,-0.113401335104556,2480056
0.577231526598128,1.03158025215965,2480330
0.339406942868972,0.449565545137937,2487135
1.25975340006199,0.0224537319700946,2488660
1.37162472631182,-0.919039807907962,2490180
-2.05921764316387,-0.281552761985321,2493534
-1.25123197239437,-1.43473669427784,2498991
-1.35966155567184,-0.130137365674869,2500377
0.381846871349885,2.51586262365605,2504802
-3.29998836288584,0.569650928615696,2510402
-0.328757323158754,0.407808780219984,2520618
-0.0282510620777345,-0.660524627231363,2559453
1.6886100985038,-0.277576997248075,277752
0.339699822312071,-0.382676695610156,308862
-1.75689911835342,-0.618799222391177,58325
