"mkm10d_ptvper_original_shape_Flatness_249","mkm10d_ptvper_wavelet.HHH_firstorder_Median_249","mkm10d_ptvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_249","mkm10d_ptvper_wavelet.HHH_firstorder_Skewness_246","mkm10d_ptvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_241","mkm10d_ptvper_wavelet.LHL_glszm_LargeAreaHighGrayLevelEmphasis_235","mkm10d_ptvper_wavelet.LLH_glcm_Correlation_234","mkm10d_ptvper_wavelet.HLH_glcm_ClusterProminence_232","mkm10d_ptvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_231","sub"
1.28773345349569,0.109467721921727,-0.14917144922443,0.236204871378674,-0.191232351330535,0.0397758000932956,0.815554172397261,-0.291881022225654,-0.778739168833424,1085983
0.0020267008965909,-0.134510027081975,-0.174360084287479,0.359765058126515,-0.21555994876817,8.7469812947243,0.552346769984948,-0.274632528028213,-0.120611993164506,1125173
-1.05817960667768,1.35598866663387,-0.0917968129729646,0.707516836994749,-0.0233145945154072,-0.511708502327922,-0.0952796294310523,-0.275169139132026,0.682196158427673,1154608
0.780671015151353,0.0613168860470656,-0.0905650078941889,-0.191933344016335,-0.000157569363798635,4.22918030737117,0.461421220933862,0.959744686191602,-0.474287509503669,1181124
0.406249523139593,-2.46368399095863,-0.0756935420507189,0.865565513587192,-0.1792372565609,-0.365933166633548,-0.556867982708757,-0.256519251008464,-0.324771290215003,1183075
0.132815037026108,-1.78821048745618,0.0301742668472057,0.00982195103062229,-0.128819064477889,-0.526364946713361,0.402296943228315,-0.300343794681176,1.70817222236094,1232870
0.0528274881475076,0.213731586420651,-0.164037440918919,-1.75424372561095,-0.18452401454367,0.880403340118842,0.874730583955478,-0.268565175305301,-0.99558663026884,1279943
-0.782064036551383,0.432385346884416,-0.115900189029307,-0.691377445451827,-0.197496091823361,0.00524933811129899,0.369747110781346,-0.0907165157085523,-0.486474805297938,1329352
-1.36273625294635,0.1423478079941,-0.155102416210694,-0.381448731854543,-0.190444735353966,-0.265936940448716,-1.32395201299901,-0.17246100275056,1.40833096501042,1330263
-0.797302960312305,-1.55523654726408,-0.0317963144004101,-1.16463522649583,-0.179218740262627,-0.532456301941623,0.347574274581578,0.986914563484989,1.66315848573811,1364384
1.13132504707476,1.08940524991629,0.0186236312716534,1.49536216205212,0.0209438740845371,-0.481498878052123,0.647646549343972,0.241135861409215,1.1606775162224,1386095
-1.45151532626446,-0.379993277331841,-0.175346662778441,0.216461410331368,-0.204980159720273,-0.0299446884680329,0.5664870352469,-0.126467513597416,-1.17292442400232,1458656
1.33641822073201,-1.7122319256738,-0.153118861766624,0.387399390332162,-0.189178581194721,-0.403018410478692,-2.80282065722797,-0.303624378672929,-0.358029289473701,1485662
0.25646500049719,-1.3469620657054,-0.156582676538567,-0.634172917885684,-0.212884468374008,-0.222216736156435,-0.221535628253567,-0.239496254529656,-0.573439095919427,1497807
-0.688605984569223,1.02481101047176,-0.16057253587919,0.868917053557608,-0.215225818372046,-0.442877848334371,0.631306727430407,-0.265263793978941,-0.573845415014129,1501387
0.0109827969647154,-1.27894048635845,-0.0924993031664036,0.745682075124177,-0.191378428155045,-0.530270040602539,-0.193380892313705,-0.298921526630763,-0.830633599631726,1518948
