"lemd_prc_original_shape_Flatness_249","lemd_prc_wavelet.HHH_firstorder_Median_248","lemd_prc_wavelet.HHH_glcm_ClusterShade_248","lemd_prc_wavelet.HHH_firstorder_Mean_242","lemd_prc_wavelet.LHH_firstorder_Skewness_241","lemd_prc_wavelet.HLH_glcm_ClusterProminence_241","lemd_prc_wavelet.HHH_firstorder_Skewness_240","lemd_prc_wavelet.LHH_glcm_ClusterShade_236","lemd_prc_wavelet.LHL_glcm_Correlation_235","lemd_prc_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_233","lemd_prc_wavelet.HHL_glcm_ClusterShade_229","sub"
-0.4623670994657,0.491574081381621,-0.0236486911920783,0.525200901913898,0.889158513312318,-0.133500073137055,0.295697819373248,-0.152447858637091,0.944344139266611,-0.0289578157674123,-0.291632220699454,1916742
1.37700705184394,1.71174872452163,0.116575145219544,-0.019629030236625,0.573488350837977,-0.249410917095998,0.70808504234895,-0.0925633790190317,-0.44867907314447,0.146020260159986,-0.27004790950314,1980052
1.63032286950499,0.952682983158766,-0.0434132862985071,0.176047460300905,2.07050496438433,-0.266633863426356,-0.980215227028657,0.514000946192108,0.745523805320406,1.23707927508896,-0.302400857574303,1926770
0.0217609510748518,0.844336490338031,-0.0473905400840932,0.393938748927918,-0.443175278146781,-0.252195589543187,-0.227280741891563,-0.294465243744046,-0.509622236508978,1.15585033206537,-0.261830432733304,1979045
-0.395939666445105,-0.0888048858600318,-0.0946002351685113,-0.752579605202999,0.403545035935586,-0.221532581340905,-0.619718068725914,0.012227849615867,0.896375926163136,0.169897289440434,0.138730040454782,2196212
-0.237738205342645,-0.0884542006715577,0.670607924048361,0.408587572538857,-1.8703968127682,0.195710507283994,4.41937060507479,-0.474246282199527,-0.677629199309489,-0.345694458781414,-1.66372012111008,2393207
-0.752260725158333,1.11417173806813,0.174830773550915,1.49992271484986,-0.385699688481727,-0.214348405572334,0.68681263065469,-0.204043541998423,0.624293993745388,-1.12188854026244,-0.436099418486392,2146138
0.909120020681207,-0.631152336095951,-0.00538924117432922,0.120569996194248,0.90741874233943,-0.267045174295693,0.204130396438769,-0.235772595387784,1.17215721906429,-1.69428801963966,-0.186122841974978,2228399
-2.18358983681797,1.76451540293763,0.790008259069693,0.0286362292141888,-0.822493854075442,0.298932642857304,-0.61089714353132,-0.358058513899857,-0.0285726125273638,-1.52778471230573,8.3682231913202,2144796
0.592483730435698,-2.51532423878454,-0.244972886388103,2.50034565171955,-0.189667852110425,0.18759307504456,0.127908734433567,0.000120638688787708,-0.561608242132238,-0.16592843589542,1.70466256137759,2234271
0.300651962068788,-0.696257980652361,-0.032617677190336,-0.78532055936926,0.594873096234646,-0.262517594361533,-0.609632986638482,-0.0336993588374403,-0.366662971427559,0.823719933199606,-0.116296246104711,2296332
2.0424851190512,1.14962352363059,-0.259715512967262,0.876003666787271,-0.181716505929738,-0.181012010355431,-0.22529636631419,0.518890026993469,0.318464756783694,-1.13748933056155,-0.235079384551356,1684230
-0.648442907020276,-0.70006934092689,-1.42035635287214,-0.135638188036144,1.12833362850361,-0.0194578861307919,-5.03462672130007,-0.360381332703881,-0.240952219936749,-0.11783208687181,0.0929621021326759,1720713
0.484925006428526,-0.259245213482156,0.461632359253931,0.323067560599318,-1.02529566985636,0.257310402863464,0.0934801865370024,-0.472193240268032,-0.396257348638886,0.188516326024958,-0.405625033194591,2186951
-0.150093691221457,1.04758706500196,0.131942627996927,1.0810200746335,-0.00258540919521685,-0.242877603634274,3.39208124465781,-0.195171098184507,0.340766252847238,-0.337456781645947,-0.347712536378802,2439458
1.91474410892739,0.219688803713384,-0.0304616509585436,0.192489201666269,-0.330850203065316,0.553556120258199,0.152589400991178,0.0525926298898986,-0.517583659118103,-0.271969981081571,0.57734484901412,2135748
0.393879047941912,-2.02855694569131,0.0306838138237111,-0.916085219373918,0.858733608966768,-0.265111986869705,0.235432022997509,0.688340229639827,-0.400179850366814,-0.0148697611481726,-0.281020753711794,2141116
1.53844019720649,0.0340809935965234,-0.0134256342232099,-0.079593032627702,0.231987845325527,-0.254993004446786,0.332385833905991,-0.288986052417294,1.42599051409765,0.285247071153549,-0.218837351006248,2108003
1.12472467021306,1.00755395835534,0.127991064394407,1.7373815576141,0.149750268287362,-0.245371875409454,0.45647930239446,-0.203977497479987,0.924139930984498,-0.879090553504713,-0.326226995014906,2006164
0.686621011673155,-0.233458609610442,0.00103817038412133,0.147411154419312,-1.1451047990268,-0.265339953204464,-1.18560702047969,-0.668174987517036,-0.481841223370121,-0.101401698320706,-0.242009440698522,308862
1.40288253780765,-0.514651936023229,0.0656134652625597,0.334543738378263,-0.202666440977465,-0.262153068873576,1.02021365457435,-0.258312092835688,0.834235351463318,-0.870361493902414,-0.285859462632659,1085983
0.690574061559542,-0.769525643925627,-0.0494099487706648,-0.564365137218717,-1.22264092171407,-0.265117934979623,-4.29807803348003,-0.483062891639571,0.220523993758507,0.1074647473484,-0.212917940956596,2004451
-1.10839304691755,0.812485795316418,-0.0166006693549048,0.438769902661905,-2.16537672007221,-0.267852573425383,0.146161586751029,-0.684362283801579,-7.21184510991477,0.717224595805933,-0.319642786703725,2359944
