"letd_ptv_original_shape_Flatness_250","letd_ptv_original_shape_Sphericity_250","letd_ptv_log.sigma.3.0.mm.3D_glcm_Correlation_250","letd_ptv_wavelet.LHL_glcm_ClusterProminence_250","letd_ptv_wavelet.LHL_glcm_ClusterShade_250","letd_ptv_wavelet.LHL_glszm_LargeAreaEmphasis_250","letd_ptv_wavelet.LHH_firstorder_Skewness_250","letd_ptv_wavelet.HHL_firstorder_Mean_250","letd_ptv_wavelet.HHL_firstorder_Median_250","letd_ptv_wavelet.HHL_glcm_ClusterShade_250","letd_ptv_wavelet.HHL_glcm_Correlation_250","letd_ptv_wavelet.HHL_glcm_JointEnergy_250","letd_ptv_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","letd_ptv_wavelet.HHH_firstorder_Mean_250","letd_ptv_wavelet.HHH_firstorder_Median_250","letd_ptv_wavelet.HHH_firstorder_Skewness_250","letd_ptv_wavelet.HHH_glcm_JointEnergy_250","letd_ptv_lbp.3D.m2_firstorder_Kurtosis_250","letd_ptv_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_250","sub"
-0.568241433376506,-0.0284547121955773,-0.598642585426457,-0.312803635806935,0.192926669146284,0.461705203939893,0.542263309899953,0.432427770188935,0.24731785623585,-0.17973398765752,-1.4813750443349,0.36983639977146,-0.0582258567264569,-0.130879232238782,-0.168505893636981,0.146226557746074,0.00689948288723925,0.113625449267675,-0.508660268801662,1916742
1.15573131678487,1.41738012328438,-0.38686776565413,0.744352551972934,-1.15291946520923,-0.375876156284646,0.155007936931848,2.97810796182885,0.625124299662659,-0.116766719667949,1.37278565525602,0.423927574517511,-0.199690208576764,1.0843016277314,0.652759180692292,0.524309998368065,-0.667224921743375,-0.899027591238058,5.49293640153041,1980052
2.17305533070425,1.68008371809694,0.0448000978880295,-0.413847321208231,0.188890556595872,-0.352820974158553,-1.32798434405939,-0.55680425095471,0.352473557393841,-0.227388782809795,-0.947487255183166,-0.638558897765463,-0.286014241243746,-0.16991898909187,0.435673250646824,-0.503418980873175,0.597859649971802,-0.722044207685749,-0.554961178508777,1926770
0.0376540595460362,0.120285515099068,-1.22155200548158,-0.440364508286209,0.168203903861357,-0.261309743196327,-0.283424154596044,0.267353825095966,0.0382003313246915,-0.180618429288312,0.550929599067995,0.564711966263968,0.000884571446154817,-0.708134889415513,0.430620748780991,-0.109717078417407,0.27028271413944,-0.507922900272556,0.793435629289821,1979045
-0.290517389557144,-0.98270352570066,-0.36329597117561,-0.357694915550669,0.104137924762004,-0.300043387576985,-0.00662884219761215,-0.869460710521684,-0.701073501911945,-0.177000529131911,0.399107611530919,-0.470805413661648,-0.300329330406089,-6.69912561322018e-05,0.417981890971365,-0.333363228891041,-0.405343982865376,0.202177838589573,-0.643143362467917,2196212
-0.384667995266838,-0.0961979297972903,0.730413622418045,1.86599201562374,-1.21695676303661,0.291602299112037,-0.161583808130135,1.07640122380924,0.388397297814074,1.40569778930554,1.45472713047174,0.987954914484768,-0.241751812892387,-0.190690411518873,0.00932471589765692,0.100167782529365,1.10954631536875,-0.420535120741752,-1.14406034666229,2393207
-0.700943089282849,0.379021947807281,0.138532537180776,-0.347078081583719,0.454117729825662,-0.312549581400129,-0.635213189579039,0.99000767209043,0.1200188079492,-0.227029253204797,-0.850147765938499,-0.654529105357593,-0.289652242891648,-0.061565579124872,-0.0236149348841623,0.295496396013359,-0.681049966279837,0.823626383662975,0.388981703584419,2146138
0.979417141195521,1.20533850512806,-0.718651517755746,-0.461696392947372,0.0838241401213045,1.1895872766185,-0.258471597137045,-0.572077803747268,-0.0584398212561988,-0.166835697573527,1.21753184790366,0.980204588825242,-0.174448523158521,0.227347759738391,-0.106336333301106,0.279431922655781,3.0391109130956,-0.760837933740405,0.541468722445824,2228399
-2.11182423922685,-0.558808473428526,-0.541549271409625,-0.316985557431202,0.435500145906807,-0.369776484917716,0.0674452257581967,-3.09957785313667,-4.78310911950099,0.0554543164298306,-0.883226789347981,-0.967265604799871,-0.302154162926041,0.800067161340055,10.1881219165064,-0.519528873136068,-0.985820936757118,0.640856521422315,1.31844291086893,2144796
0.469093537302442,0.69290992755458,0.134803789675351,-0.266538246164834,0.532257735160874,-0.335985140100869,-0.242353009830923,-1.89496405198002,-0.0886592731707234,-1.43785853886659,-0.849340253619921,-1.10823208627496,-0.308404303335781,4.03239692572094,-0.746389914089523,0.274720289722686,-1.00067455057644,-0.376867431418166,0.679399076702674,2234271
