"lemdfirst_prp_original_firstorder_Median_250","lemdfirst_prp_original_firstorder_Skewness_244","sub"
0.814614793773263,-0.802198015092685,1916742
-1.22570019198633,-0.359311203860393,1980052
0.31523659779089,0.624487783094983,1926770
1.10492380601874,0.713572435002868,1979045
1.08887584647052,-1.2273064046214,2196212
1.47442914061888,-3.01173349468543,2393207
0.589864516159873,0.576383426870244,2146138
-0.0953367742634357,1.34197282846028,2228399
1.37210097222569,0.38855171185641,2144796
0.550804183275422,0.749165404164566,2234271
-1.44196106923109,0.574556106669801,2296332
1.11992104941066,0.286785900058848,1684230
-0.300533755197622,-0.24337128921774,1720713
-0.345028285844568,-0.523336799739544,2186951
0.623112522190354,-1.66635105841211,2439458
1.11195057088034,-1.08264179570559,2135748
-1.21628316854862,0.81028143127698,2141116
-0.973357552982459,0.148704699466165,2108003
0.568450341632619,0.932839196848717,2006164
-1.13196359926946,-2.02588289307325,308862
0.498090172068769,2.2345839231844,1085983
-2.05707713821186,1.20208584639701,2004451
0.702314878519872,1.02321698238096,2359944
-1.08596902247133,-2.6347653112544,2069079
-2.0929969883121,0.627674248307943,2059713
0.20723689529056,-0.159476209119014,2294873
-2.099611029293,0.490291691795606,2033049
-1.14196310241404,-0.990151006817511,1485662
-0.792836512254497,-0.83235408861493,1526417
0.218395726139002,0.0649269561712609,1386095
-1.20437451575708,-1.41956949215149,983079
-0.98639516247105,0.959978490464158,2132424
-0.296499037338577,-0.196020139307133,2138375
0.856494199714163,0.564348368887288,2490180
1.09252519446825,0.755738186175735,2034136
0.900921552107625,-1.66664171388302,2510402
-0.553519012524501,0.153354964057197,1330263
-1.42988708552828,0.3776768169174,1768972
0.535249400606078,0.51772795413679,2306459
0.192119374666357,-0.397986676403323,2181724
1.07176108016634,1.00472140797215,2217034
-0.44471638910227,-0.131045348339404,2218615
0.19766459756635,0.227261114722422,92173
0.549327468493712,-1.15307413161709,2414406
0.900946492537062,0.711894911853015,2381907
1.38134260812735,1.37029218303636,2002465
0.67600071413808,-0.325130346657247,2474709
0.957231812333205,-0.577132953429852,2176530
1.43767378613246,-0.279976739531765,1279943
-0.959459297545772,0.134842580326846,1976407
0.440645926833751,0.399299295382006,2250836
-1.79009366259804,0.677586849654405,1915938
-0.466265724666479,0.975991616736965,2133380
0.851060001951668,0.424594651857143,2271329
1.17605029039032,-0.713472731359287,2286108
-3.11368124719752,2.10390913290143,2040495
-0.123868223275243,0.848886017199669,1125173
-1.2146867799321,0.178773205907636,1767700
-0.281672354302817,-1.27356800741875,2138678
0.634338531292284,-1.84539250431613,2443354
1.12151844368965,0.878525640447701,2234422
-0.585905366944406,0.506240102758216,2151024
-1.1320325877154,1.03365899617989,2057358
1.2127360530333,0.492236923840907,2425694
0.640646448615082,-1.25780483608327,2500377
-0.194488658288226,1.25867896358672,2183356
-1.00558802971838,0.964602173453395,2131601
-1.09783744876377,-0.37167797529472,2152442
0.301395463982915,0.717344346925365,2306893
-1.27414416031424,0.380324090659463,2009915
0.916861704638281,-2.54097711939722,58325
0.752301533088009,0.559476002542417,2395943
1.36145221338575,-0.699447593018547,2480330
0.5426297563947,-0.0960381659273438,2076301
-0.16898867824808,0.0788776043418306,2205389
-2.00356684345565,0.543824924906027,1975401
0.277771245595482,0.800064009764267,2250648
0.766097613217,-2.04551348775219,2185290
1.79644387491961,0.329761529736468,2091555
-0.0899584913346799,-0.236449816050806,1232870
0.344630502943253,-0.635964001356251,2139733
1.12269547105311,-2.15617202012803,2559453
0.425184469642303,-1.64244793317761,1938156
1.0096022892376,1.18285660830528,2158101
-0.529199277967749,-1.72215006103944,2199403
0.625804479509668,0.625081851661106,2430773
0.877155736443384,0.75520081393653,1738800
-0.859506705056532,-0.542668845555951,1565177
-0.323278220049887,1.3978985346011,1978972
0.754320098812502,-2.29700979179503,2487135
0.103242947569923,0.557143846818118,1612262
-0.217167151681978,0.645011034187778,2051378
0.274957804248907,1.14014690295771,1497807
-1.43143942612829,-0.23281452108538,2026671
0.917965922038389,-1.51366849807166,2340322
-2.40925732191756,1.33661368648398,2293123
0.748477602084214,-0.945971837699884,2395415
-1.11466017068453,0.290271986040022,1966316
-1.79127350581644,-1.44752278611459,1973544
-1.6483061144494,-0.0318013815188116,2010259
-0.149180747829615,0.673779992362635,2145694
0.599888557468899,0.875462886768734,965005
-2.27383099120301,1.31008092988995,2096627
0.299945700955597,-0.869256339257619,2047354
-1.06993514219778,-0.287703351235103,1364384
-0.0335545033662113,0.285542220281809,2244172
-0.253575753746209,-0.293818455039867,2132982
0.96675020654863,0.686692796103181,2134220
0.472614730193069,-1.10741125049566,1889409
-1.75565012501451,0.547599663590194,1938561
-0.6985822044943,-0.132551675509657,2055667
0.578501334696037,-2.24402988900979,2176784
0.661870754066616,0.119335073565359,923666
-1.22668996499651,0.000351564073329555,2086044
-0.412191655525484,-0.504098342120506,2078198
0.937021616923811,0.379843333298508,1501387
0.244813272623463,-0.812054980791988,1518948
-1.51066149344236,0.242821161238701,1606693
0.788163457029565,-1.15727215264687,2305115
0.446778456620504,0.0395880619076109,2237571
1.41352541646185,-0.73063484477647,2285214
1.31619418378601,-2.11078515436991,2426863
-1.66993167922939,0.376219398216583,1979422
1.20479373305235,0.491165095177627,2480056
-0.973794613895107,0.22710347164449,1668599
0.779867143856589,-1.64973659594404,2339674
-0.293827997798791,-0.640748702030248,2133204
0.747039102476641,0.247911104795924,2294852
0.706922019461012,-1.81991260557507,2445526
0.21182311845217,0.620614700942571,2200416
0.719147657065406,1.30864666588922,2168082
0.925865199665313,0.735947105954551,2075846
0.816198511042561,0.543312379357078,215131
0.0410101398828564,-0.0354882913810492,2274521
-2.0652018853662,-0.0433644415127135,277752
-0.166153916856984,0.50802776244012,2078899
-0.790636525019094,-0.157267756610637,2172217
-0.460817447629299,0.0458767893033678,1614566
-0.720967446709663,-0.489562070884272,2100050
-0.919455250992595,-0.646533257074884,2183291
0.974276986793952,0.0563692034090322,2336735
0.780815282440215,0.0621853341921388,2352038
1.18633499941347,0.588653681895924,2305114
0.831974137191928,0.355949571461553,2448298
-0.0652964292706454,0.683911142940609,1329352
-1.69619133670491,1.02602577778459,1183075
-1.57991462975117,0.843699613880092,2110540
-0.166622153306429,-1.63722493634672,2070958
0.673547702223379,-0.309996983378389,2340155
-1.34311329753945,-0.0596995829275176,2075832
0.52148912206128,0.253068512659572,2498991
-0.912144084782412,1.22874029882941,1919296
0.954283612214668,0.319584007293953,2401405
-0.0503253331031416,-0.511876343097995,1644034
1.03771538265884,-0.670674668468378,2405144
0.390740932058774,0.184160945565239,2158329
-0.893637280477115,-0.0551950336572972,2319068
1.54162509376406,2.10594262914854,2504802
0.682794165304934,-1.80824837195157,2331869
1.23603685036802,-1.43000658596936,2317120
-1.08533646077309,0.292420838129397,2072215
-0.28758404060955,1.23974756762652,2228400
-0.218881202808338,1.14470707166403,2145166
-0.136598301178264,0.0423459939770657,1692385
-0.215523094664041,-0.131229984040715,2109902
0.780090803191549,0.447749894412842,2219842
0.685409692275971,-0.721250616361191,2520618
1.19145100556814,1.0210169029127,2419459
-0.1692272213877,1.50350825529389,2276121
1.29850498307479,1.06222201506051,2350037
-0.309722694385472,0.111985762303956,2001182
0.972636550160933,-1.6603885456544,2278618
-0.0796170629478097,-0.502226251395359,1740845
1.41274260878949,0.739288039211327,2321962
-0.741647085363475,0.976690269871113,2212664
0.680381379889326,-0.277200291710892,2453577
0.327155709472194,-1.70156150467587,2224150
-0.571372337352028,1.5499383728535,1967281
-1.26945495731495,-0.0783478724172556,1742294
0.55312203415317,-1.29859362138869,2488660
-1.12865215386411,0.137133348229614,2085349
0.285569554709683,0.905921124615242,2247869
0.219149168467017,1.49201341669191,2157529
0.564500903951653,-1.09408133820869,2119177
-2.76029286059156,1.03763558779367,2010554
0.819526851577529,-0.458556902094948,2493534
0.983809058019068,1.1450613212633,2200813
0.875683446576576,0.593353601110573,2116787
0.457494393713931,-0.348464523308297,1154608
-0.426172375285315,1.13989009769034,2267382
0.14562116209958,-0.809109187865599,1181124
-0.637272192696429,0.475827927946369,2137799
0.732260691239795,0.447414860115496,1458656
-0.327852375261771,-0.334998414363362,2269346
-1.20214476091234,-1.14672280611757,2092954
0.0207544885294854,0.603577799671662,2007309
0.659770126283971,0.997413708724425,1671370
