"mkm8d_ctvper_original_firstorder_Minimum_250","mkm8d_ctvper_original_firstorder_10Percentile_247","sub"
0.156374325849549,-0.273585231737612,1980052
-0.986832906012098,-0.579734543565458,2001182
1.38465640037618,1.49590108107658,2002465
0.368267086965414,-1.08677208333864,2004451
1.22838984093568,1.02394942673274,2006164
0.646548238108782,-0.470312874117029,2007309
0.262684887283391,-0.936532048064015,2009915
-0.118095231030264,-1.35314724600022,2010259
-1.69026342322076,-1.76451068366613,2010554
-1.49054901848031,-1.37144794416572,2026671
-0.246580185747281,-1.99942335671859,2033049
0.6258459212738,1.10364468317882,2034136
-1.23769985065288,-2.95764222799856,2040495
-1.44128799521554,0.930252703884006,2047354
0.868986665902892,0.351376554053966,2051378
0.195826651996887,-0.672559029307557,2055667
-0.219473546137576,-0.895127135131533,2057358
-0.274047619553951,-1.85537132914791,2059713
-1.31236155867568,-0.945023142192458,2069079
-0.169966847537646,-0.219612229571278,2070958
0.547708013092321,-0.58055125364143,2072215
0.17974534569337,-1.45745772939718,2075832
0.892632909855662,0.89663460010311,2075846
0.716779831403328,0.744386380064511,2076301
-1.78061315239898,-0.678218759011461,2078198
0.192015509290525,0.0975969442270482,2078899
-1.01102942884882,-0.930858907896689,2085349
-1.30805279994297,-0.917750244167583,2086044
1.10795524785006,1.3918283442021,2091555
-0.566883587910925,-1.15602491611583,2092954
-0.239840355978384,-1.8175698891427,2096627
0.16063070394791,-0.313184573585127,2100050
-0.117229031445373,-1.54019351922126,2108003
0.184158188359001,-0.882606560926233,2109902
-1.32720531604797,-2.2328032952071,2110540
1.16296055838546,0.844731008107244,2116787
-1.67510081002579,0.665472315246548,2119177
-2.09849683595649,-3.49423385846134,2131601
0.0559687778246043,-0.269785828940577,2132424
0.0470803260435569,-0.814664268900479,2132982
-0.150612993369355,-0.630717312302861,2133204
0.38843927565617,-0.45778831533314,2133380
0.678292482976783,0.665741595638295,2134220
-1.70833028294522,-0.214447872960355,2135748
0.0496151423447614,-0.164381471608583,2137799
0.58528253865383,-0.264411874926881,2138375
-1.41425569320868,-0.613688894365356,2138678
-0.237544639210713,0.783973425416811,2139733
0.304764598956437,-0.32167648176726,2141116
1.6351103395196,1.91524395870414,2144796
0.559686470742994,0.0162792359313736,2145166
0.862951378243901,0.0101207483849356,2145694
0.45121746592806,0.699207557068978,2146138
0.311009183374244,-0.800765758867179,2151024
1.10837293825331,0.58161535926634,215131
-0.783767072009775,-0.913747713552366,2152442
1.3200597892893,1.635519258111,2157529
0.62273514377331,1.21940474603923,2158101
-0.24112672953108,-0.0376625751251441,2158329
0.990785187489049,0.103251275469637,2168082
0.570146341554627,-0.483801486694824,2172217
0.469147673157075,0.623824985694096,2176530
0.651299071333147,1.08289514013334,2176784
0.839185923192259,0.56289640888378,2181724
-1.4662146295882,-0.779567757928233,2183291
0.452709185114134,-0.37156867562932,2183356
0.775693820998714,0.00599186806800583,2185290
-1.69349617760793,-0.638090882094318,2186951
-1.10154542279651,0.762340077133308,2196212
-1.65189640067491,-0.828055195035446,2199403
1.21935847130314,0.83821279451958,2200416
1.04792771821748,0.933217487423884,2200813
0.406319360036796,0.251485225381907,2205389
0.366617548540492,-0.370876472923024,2212664
1.82361130916078,2.05246256252931,2217034
-0.202993853500801,0.462461549416223,2218615
-1.67496706442978,-2.59884217284446,2219842
-1.64551943944383,-0.530839951078329,2224150
1.24949584990093,1.20055087696875,2228399
0.525352996932068,0.394619857288611,2228400
0.497883869785926,-0.0482446304243806,2234271
0.64601472328561,0.945622380315306,2234422
1.13447949157049,1.11053311981582,2237571
-0.74445608326375,0.232501236255775,2244172
0.380797121726966,-0.792912154468062,2247869
1.11454098372695,1.09517886755971,2250648
0.721357944001487,0.372950690642737,2250836
0.0253737460120167,-0.633315214698023,2267382
-1.78955953050116,-0.533204519978908,2269346
1.14498632433016,1.18425810649764,2271329
0.202394099807472,-0.0484062415043605,2274521
0.312114821160563,0.722116698864822,2276121
-0.789672198307971,1.27222423412649,2278618
0.49212832180781,1.18824568423191,2285214
0.917701107408235,0.641257774090998,2286108
-1.69817727346835,-2.4302002182547,2293123
-0.398011696546984,0.510354898709279,2294852
-1.51814455341809,-1.73758050224485,2294873
-0.866948535365784,-1.64324941734676,2296332
1.35486243102344,1.29055569495249,2305114
-0.87474636363717,0.835655380584274,2305115
1.13713284163477,1.31337756162375,2306459
0.0647897218053434,-0.698874385968047,2306893
-1.20741526441028,0.358210234869067,2317120
-1.29549047884214,-0.63856457565218,2319068
1.00775809346955,0.555301287953782,2321962
-1.55324203377673,0.845744933400912,2331869
1.70814678031658,1.24769148366791,2336735
-1.42502798515301,0.0309975837206138,2339674
0.844880059392167,0.669379858649592,2340155
-1.60872974850556,-0.293892529404635,2340322
0.75989180281888,0.794965206791828,2350037
0.899939556790692,1.22699686782406,2352038
1.47148362361673,1.17948166789258,2359944
0.856731855250289,0.644296422292032,2381907
-1.34369584605736,0.101344033363252,2393207
-1.38673985811542,0.571933690193447,2395415
0.658824046170845,0.766679326061769,2395943
1.27047993842415,1.00700061467716,2401405
0.169052697148902,0.565128201342987,2405144
-1.71685081439235,-1.66109210319916,2414406
1.06852030665464,0.953801306276004,2419459
0.990547894184286,0.532135333641131,2425694
-0.150459689702435,0.429166753485147,2426863
1.2789543122595,1.31794517403479,2430773
-0.586544726748846,0.849075269892641,2439458
-1.48637409001058,0.197035444822675,2443354
-1.48704781334209,0.450878507992501,2445526
1.18649933172637,0.927693918910907,2448298
-0.598543052915997,0.493433850169026,2453577
0.451377091395678,0.999969204505186,2474709
0.985143431923493,1.07658956593855,2480056
0.412944155610853,0.368806129081037,2480330
-1.53863212658562,0.498636167388872,2487135
-1.67521413676999,-0.857650159789282,2488660
1.31225552632792,1.21823169467159,2490180
-0.385616451607452,0.812062819293003,2493534
0.586526804498306,1.19355151480522,2498991
-1.21705262379541,0.730753465758886,2500377
0.900818738644873,1.00237229099879,2504802
-0.64656932125967,1.11965090675096,2510402
-1.82521782725418,-0.581670620310449,2520618
-0.47447285998268,0.205336607371703,2559453
0.535946754451336,-0.698655448370302,277752
0.513777328297281,-0.765090798480617,308862
-1.44650345256886,0.665459033317917,58325
0.340367174257438,-0.243138595444053,92173
0.614801735454817,0.933325842254548,923666
1.12866885361486,0.919977718205716,965005
0.326189858856927,-0.213227906393193,983079
