"lemd_prg_wavelet.HHL_firstorder_Skewness_250","lemd_prg_lbp.3D.m2_firstorder_Maximum_250","lemd_prg_log.sigma.2.0.mm.3D_glcm_ClusterShade_249","lemd_prg_original_shape_Elongation_248","lemd_prg_wavelet.HHH_firstorder_Skewness_246","lemd_prg_wavelet.HLH_firstorder_Skewness_244","lemd_prg_wavelet.HHH_glcm_ClusterShade_241","lemd_prg_original_shape_Flatness_239","lemd_prg_wavelet.HHL_glcm_ClusterShade_236","lemd_prg_wavelet.HHH_firstorder_Median_233","lemd_prg_log.sigma.4.0.mm.3D_glcm_ClusterShade_229","sub"
-0.441572926241781,-0.476656442192434,-0.352111103357135,0.0583169583995714,-0.000751622603386013,-0.0767840327782728,0.143712829246815,-0.310135452200856,-0.243322815587151,-0.307311314007855,-0.682876967809321,1916742
-0.177081534793022,-0.542270040178927,0.155591478745442,0.688877247703935,-1.49588738983618,-0.579286878894085,-0.468133412335957,0.468613531450938,-0.195859909752309,1.58364062462406,0.528032339677945,1980052
-0.0892309607895245,-0.542270040178927,0.201121700989452,1.60280737715455,0.347654881514324,-0.93467042260071,0.128382400915457,2.84964260983316,-0.142242642157704,-0.980068025791024,0.076482642672205,1926770
1.31002153333886,-0.542270040178927,-0.351626476726483,0.416819813286208,0.383977273067857,-0.279158752455277,0.0568125034499328,0.0573668448000064,0.57903901164044,0.661585759947351,-1.11811859156673,2196212
2.39224551936297,-0.37703495047561,-0.206410358025642,-0.190492548661462,-5.84064331590758,1.69950174614553,-3.16185486718629,-0.536563652911634,4.56969379114343,0.0671824660339065,0.12994439678337,2393207
-0.826350173974539,-0.384861371907707,0.162245054249913,-0.0830368874453743,-0.112659374362765,-0.568130648200764,-0.157803572569957,-0.598949273915394,-0.610167675718395,-1.47848499248804,-0.0154013676367223,2146138
-0.229177128934752,-0.542270040178927,0.319489121126386,1.5985664293011,0.115381296008637,-0.0855050634569122,0.0823342688617782,1.20381274182398,-0.216004956113024,-0.180155626211477,0.330379372249367,2228399
-0.151758472129706,-0.476656442192434,0.315372630071173,-0.283936901770934,-0.0402965938714752,-0.394958025990453,-6.13338012602734,0.343779171843127,0.101493445278265,1.87521070523929,0.400968084977074,2234271
0.807701393186807,0.207780446657439,-0.361358246767746,0.882028308777111,-0.185789130067897,0.226320216704715,0.121218423889166,0.570615316427289,-0.138279911049332,0.113047728235398,-0.265221691134155,2296332
-0.00963103623840298,-0.542270040178927,0.445623908866252,0.754346377918268,0.0142702967560922,-0.688856137243633,-0.322925282317848,1.80180862000305,-0.165659094774954,-1.22423737470738,-0.082970157649345,1684230
0.709223710562988,0.0230698434871167,-0.491740659338918,-1.0246976716634,-0.253501064215808,2.82509774853693,0.187443716206973,-1.19190119731126,0.0571348819461439,0.340288319147536,-0.229773216151111,1720713
-2.8227171493317,-0.542270040178927,4.50162662521187,0.273506137864166,-7.05702647297424,1.56949552875708,-2.50989756025683,0.77990289333199,-2.36507160538835,0.022369618831595,4.10533582814916,2186951
-0.116673912059819,-0.384861371907707,0.201388232933645,0.396746758988296,0.198549084454248,-0.493870019536044,0.0428743500959162,0.294303373386066,-0.159477990134482,-0.973888625618991,0.156456468170279,2439458
