"lemdfirst_ctv_original_shape_Elongation_250","lemdfirst_ctv_original_shape_Sphericity_250","lemdfirst_ctv_original_shape_SurfaceVolumeRatio_250","lemdfirst_ctv_original_firstorder_InterquartileRange_250","lemdfirst_ctv_original_firstorder_Kurtosis_250","lemdfirst_ctv_original_firstorder_MeanAbsoluteDeviation_250","lemdfirst_ctv_original_firstorder_Median_250","sub"
-0.175651715943048,-0.19048197848281,-0.937831319157842,0.902851560619384,-0.514178174573703,-0.125652366237405,0.742699217416024,1916742
0.828306995482124,1.28562668755511,3.30086346348909,1.30032729004047,-0.242171146628979,0.179577088135013,-1.68273551860323,1980052
1.63142458381008,1.77199758818759,0.648428214485974,-0.45309162385122,-0.582587428350883,-0.505266793057426,0.730586322126215,1926770
-0.59884101552969,-0.377702884982456,1.53599819708168,-0.324402484537683,-0.573059309565492,-0.444594138917811,1.39150306407761,1979045
0.330403927733074,-1.2071542495553,-0.719471064892093,-0.139781582343374,2.06604939675058,-0.240669310068541,0.73622464299672,2196212
-0.548294255405227,-0.187534078982892,-0.998372216250648,-0.107296579990896,0.758056843789557,0.583726826931734,0.704318100935928,2393207
-0.0539874408137988,0.31578430629246,0.122522990499379,-0.21875568910474,-0.546871989312901,-0.450069115537317,0.755024645267144,2146138
1.26148352606084,1.14788882008765,0.295782879089859,-1.83835971779925,-0.204188789685577,-0.759609332760183,0.0919047951673212,2228399
-1.20885381155749,-0.904479958601092,2.72072255768023,0.0947001304970452,-0.594284353817649,-0.381960276273689,1.4019167944056,2144796
0.181658688138294,0.650972906216635,-0.466448357247454,0.138861487922077,-0.516553892641315,-0.331760023987471,0.774989559686332,2234271
0.737345204499603,-2.22135663395886,0.298944920729781,1.78273521799776,-0.324444621003431,0.478563723350487,-1.13319642888897,2296332
1.23210979791047,0.786238958578971,0.669310904586286,0.47391127550339,-0.581585424646215,-0.290080512785079,0.758229431793021,1684230
-0.883058830375563,0.128706404202277,-0.786711963439928,-0.3299702672223,0.178467825838943,-0.347369482547955,0.128328567096517,1720713
0.299660058797186,0.531421742049124,-0.312852867925642,0.0665743634052428,-0.150133142505888,2.96509617780437,0.0569092274430834,2186951
0.402487826161935,1.33406672100001,0.556279168533851,-0.567842496376578,1.19003577216305,-0.372775121584297,0.74407520142121,2439458
1.45953077265407,0.609772241363312,-1.05987152643647,1.21329306544005,0.0638280400130503,2.59601213869774,1.34394068701939,2135748
0.147181151167386,0.0395200036030996,0.0346971789933843,1.19023191148282,-0.414905189295423,-0.0175643103143149,-1.12191175327108,2141116
0.467224846415853,0.702847542540175,-0.801860169560572,-0.296530653480483,-0.540121860938004,-0.419210084167139,-1.11154147891353,2108003
0.819254331565129,0.263753134748366,0.990784007956195,-0.693818282135196,-0.5757802693434,-0.540239484982027,0.784515181441973,2006164
0.635430501533771,1.18982869674812,-0.496338786977982,-0.887642014324265,-0.59254469080945,-0.604864499111784,-1.70437294012001,308862
1.15206779571628,0.800584781239504,-0.563718011041124,-0.0459804326727194,-0.276581650038569,-0.00334117479412787,0.751306420972877,1085983
0.734990082489855,1.43447724533352,0.00674854527472818,-0.4620264102539,-0.590006252348532,-0.516375160783708,-2.33422487120275,2004451
-0.243298698066521,0.979288889617039,0.237936860833017,-0.549869468149714,-0.591974652123793,-0.522776658283425,0.716110736678881,2359944
-1.05607001157142,-0.0679039095274907,1.58212833710258,-0.661695373757984,0.118756243970395,-0.469174296606549,-1.78126006334819,2069079
