"mkm2d_ptvper_wavelet.HHL_glcm_Imc1_245","sub"
-0.449893899274096,1085983
-0.98393423882078,1125173
0.95814987482771,1154608
-1.11371463339086,1181124
-0.933716505186927,1183075
-2.29175279174975,1232870
-0.00779441282418095,1279943
-0.132980264917041,1329352
0.453715630285653,1330263
-1.64060132187205,1364384
-0.0555364768883441,1386095
0.0018753988528663,1458656
0.131108979838074,1485662
0.268259876259012,1497807
-0.549822044136277,1501387
-0.611547702025308,1518948
-0.74160912835405,1526417
-0.989771966198093,1565177
0.972451020809262,1606693
-0.0969010052859595,1612262
-0.32031575014921,1614566
-0.47027637495285,1644034
-0.507522150285198,1668599
-1.22731668595469,1671370
-0.746636088558939,1684230
-1.44114519907904,1692385
0.624171556906369,1720713
0.805600942227382,1738800
0.746290276740086,1740845
-0.0958884980685616,1742294
-2.387994019436,1767700
0.208405530982789,1768972
0.562163520475792,1889409
0.639205068795098,1915938
0.77810225449281,1916742
0.600909510153283,1919296
-0.378072954725265,1926770
0.734801982385508,1938156
0.503880301456379,1938561
1.21556631817821,1966316
-0.0893477085447862,1967281
-0.236508155456682,1973544
-1.21800536231973,1975401
0.878874552459833,1976407
-0.502175168186896,1978972
0.988402546278537,1979045
1.58761906400086,1979422
-0.802510208285681,1980052
-0.159682743372816,2001182
-4.66082929284793,2002465
0.933058618511736,2004451
0.254207622390455,2006164
0.430974948176553,2007309
0.316353555776871,2009915
0.158488050068832,2010259
0.482496664868789,2010554
0.582704975426944,2026671
-0.95329474118849,2033049
1.45951064750653,2034136
0.554388725355067,2040495
-1.48968926673364,2047354
0.54091218579299,2051378
1.82164273989212,2055667
1.04851628229562,2057358
0.358582029640687,2059713
-0.923127447298515,2069079
0.693321937939389,2070958
0.254754086567992,2072215
-0.0556011492711861,2075832
0.963253871112965,2075846
-1.29639977283021,2076301
0.74276842306586,2078198
-0.878459004324216,2078899
0.429505405880551,2085349
0.0360426077936557,2086044
1.39818761536983,2091555
1.0423953692154,2092954
-2.08905137064648,2096627
-2.21977230546439,2100050
-0.219913159055177,2108003
0.0733499387702583,2109902
1.30790565649831,2110540
0.218828414480202,2116787
0.419592489640205,2119177
0.263071949482595,2131601
-1.33297835100648,2132424
0.804291020208118,2132982
0.561448088709241,2133204
-1.25989741785252,2133380
-0.435741846297711,2134220
-0.180263741700783,2135748
-1.22769716939918,2137799
0.902421665143028,2138375
0.130854770870761,2138678
-0.431723780496052,2139733
0.889706994195523,2141116
-3.86644092904729,2144796
-1.59213397978693,2145166
1.18487701845875,2145694
-1.24177455377294,2146138
0.0643735827309554,2151024
0.645728653154966,215131
-1.9715950705681,2152442
-1.01981683074928,2157529
0.0691604619129757,2158101
-0.384208970311426,2158329
1.45350332431546,2168082
0.56558073200422,2172217
-0.333328251586049,2176530
-1.46422853227722,2176784
-2.08064164630808,2181724
0.237438768299842,2183291
0.0591344525031012,2183356
0.404294886613267,2185290
-0.412471606253713,2186951
1.05619587662988,2196212
-0.674708919764866,2199403
-1.17900309788814,2200416
1.05007510643317,2200813
0.304813597166068,2205389
-0.409579702420756,2212664
1.54105608074211,2217034
-1.94576618896337,2218615
0.81889878296503,2219842
0.966959937842809,2224150
0.183914443130861,2228399
0.450006019644007,2228400
-2.03268966306185,2234271
-1.86067683660578,2234422
0.122498151185151,2237571
-0.823161940907143,2244172
-0.673785529900972,2247869
-1.22746763683565,2250648
0.577007682597924,2250836
-0.0737802394942434,2267382
-0.854322772053738,2269346
-1.22190516942188,2271329
0.894752036235735,2274521
0.586317815010158,2276121
-0.577830263834842,2278618
0.0354187560603052,2285214
1.24551001209962,2286108
1.0864522632246,2293123
-0.624075044734542,2294852
-0.742113378783274,2294873
1.03040822836903,2296332
0.372106294054848,2305114
0.338113753611105,2305115
0.00288952758961694,2306459
-1.56904815028444,2306893
0.15168436398595,2317120
1.54913799100185,2319068
-0.119462874335182,2321962
0.356605327488869,2331869
1.12949661909777,2336735
0.349338840657764,2339674
0.993442073511833,2340155
0.182473237242618,2340322
0.920006120067228,2350037
0.187224308295371,2352038
-0.387398793352688,2359944
0.537114464222997,2381907
0.391506190915448,2393207
1.08197531538314,2395415
0.327636924245549,2395943
0.729639430268994,2401405
0.706223178673213,2405144
0.743137179934454,2414406
0.0201983085866523,2419459
0.87595297390208,2425694
1.78401077862228,2426863
0.197757383364116,2430773
-0.360314767073734,2439458
0.56524654941543,2443354
1.01127088201652,2445526
0.594830034159911,2448298
0.221626949825135,2453577
-0.350517273977323,2474709
-1.06823795236051,2480056
0.479115051631775,2480330
0.664095429432183,2487135
1.06375588036749,2488660
0.754372882001656,2490180
0.996378395261329,2493534
0.565747855303813,2498991
0.408127582632778,2500377
-0.671326768622507,2504802
0.587838482266641,2510402
0.400166467850851,2520618
1.02699289438745,2559453
-0.89959640071682,277752
0.469456872868888,308862
1.58837072555141,58325
0.0127818327916244,92173
0.453896548310901,923666
-0.510888930754553,965005
-0.0974981856592688,983079
