"mkm7d_ctv_original_shape_Flatness_250","mkm7d_ctv_original_shape_Sphericity_250","mkm7d_ctv_wavelet.LLH_firstorder_Skewness_250","mkm7d_ctv_wavelet.LLH_glcm_Correlation_250","mkm7d_ctv_wavelet.LHL_glcm_Correlation_250","mkm7d_ctv_wavelet.LHH_glcm_InverseVariance_250","mkm7d_ctv_wavelet.HLL_glcm_MaximumProbability_250","mkm7d_ctv_wavelet.HLL_glszm_LargeAreaEmphasis_250","mkm7d_ctv_wavelet.HLH_glcm_JointEnergy_250","mkm7d_ctv_wavelet.HLH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm7d_ctv_wavelet.HHL_glcm_ClusterShade_250","mkm7d_ctv_wavelet.HHL_glcm_JointEnergy_250","mkm7d_ctv_wavelet.HHH_firstorder_Energy_250","mkm7d_ctv_wavelet.HHH_firstorder_Mean_250","mkm7d_ctv_wavelet.HHH_firstorder_Median_250","mkm7d_ctv_wavelet.HHH_firstorder_Skewness_250","mkm7d_ctv_wavelet.HHH_glcm_JointEnergy_250","mkm7d_ctv_wavelet.HHH_glcm_SumSquares_250","mkm7d_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_250","sub"
1.30881026026862,0.800584781239504,0.106867616552446,0.262079634049628,0.595640216390828,1.04727691565098,-1.00632548004961,-0.243258297206323,-0.621173549276552,-0.281271267220984,0.00111942078446777,-0.652591368474071,-0.0606068791647898,-0.268725060151588,0.250098374984702,-0.108710500102515,-0.773625779755564,0.000933491781043543,0.224813563862078,1085983
0.207712242144571,0.603637414643192,-0.954698885117703,0.948884553193887,-0.8564174014448,0.673806218681557,-1.06049264852703,-0.239899937806881,-0.357488563458288,0.0630846969751137,-0.357231566367463,-0.679331507584309,0.0559282920754859,-0.299045438865184,-0.575943788726549,0.43722533667365,0.163117505666022,-0.502689964926773,-1.34688421185717,1125173
-1.77978312813069,-0.472203251817337,0.241507491948878,-0.576020772360864,0.0785556651480438,-1.51620812148337,-0.500573003843551,-0.247259818836951,-0.83313055907783,-0.314869097555601,-0.151345761002687,-0.557265608452749,-0.395624204021792,1.9893407838314,3.51057548289001,-0.38331909479905,-0.984313813906057,0.227109070743791,-1.27963703614691,1154608
0.947046439148062,0.512255643198397,0.420063040592378,0.417976126183387,0.518390823909976,0.118496224315815,-0.650396965454659,-0.225475150562432,-0.170428752794472,-0.283388848092052,-0.423262350438054,0.175218246191443,-0.314898962357085,0.249654833978965,-0.0574811027143631,0.0276817232617703,0.601061912646556,-0.544974327564949,0.12917095286181,1181124
0.498026448452127,0.506177227649935,0.430315293946007,1.26429205035677,0.469857823277513,0.280058119391621,-0.719273475408262,-0.244926763174473,-0.737102089445802,-0.312712393126549,0.114307388225457,-0.514985772362985,-0.311460719182315,-0.47077375851892,0.972430103014004,-0.0992672919729935,-0.694356485864645,0.228827631499913,0.0252237783804659,1183075
-0.040555282256636,0.885648114442777,0.367033424753355,0.222207684880404,-0.93537429012084,0.672657065277345,0.315618716068098,-0.235666839092262,-0.876354828845792,-0.314760336369181,-0.154737933914031,0.0664176355923401,-0.432606900344937,-0.821760343812588,1.16060491375312,0.29717619850013,-0.502710937589733,-0.30879613914569,-2.06055269756912,1232870
0.326442447809471,0.714335481417378,-0.626186729833926,0.649584325793848,-0.185919003753045,0.655447349042206,-0.454677173493132,-0.179858763499194,-0.0923032291999974,0.418013185323429,-0.277810177154573,-0.57417654250161,0.132720462385206,-0.67364937470409,-0.206441115852134,-0.0254740436504362,-0.50262405544689,-0.224394600090327,-0.477379704657242,1279943
-1.12719639939352,-1.48133400742435,0.174499522343564,1.08987805463561,1.40201907225312,0.154887867998773,-0.543895165409781,-0.235065957299803,-0.685383267537366,-0.302987271372141,-0.395688399546675,-0.571511491544411,0.0295293001866824,-2.00259264540381,-0.57395902174401,-0.34666375257678,-1.11160629982354,0.602536002061524,0.633293365289273,1329352
-1.34905215456648,-1.06866605295259,0.402639247464765,-0.179208297415134,-0.900007037569468,0.581999853384738,-0.276713787258934,-0.204785132048718,0.0849228137765831,-0.184486165373249,-0.189557075921381,-0.134492131017989,-0.392359564522457,0.701466258052029,0.626426756933914,-0.00746813889283851,1.41498577120159,-0.648445318586155,-0.718930203220624,1330263
-2.0016901349136,-0.180199441281054,1.90852388458106,0.525681145458615,1.58261734589605,0.669061946484556,-0.028471259530739,-0.253566113860367,-0.84268340382913,-0.315268389721756,0.165837350794877,-0.526439736972855,-0.454765935935881,0.0438241950614717,3.67923783019953,-0.28211655679921,-0.926386680823716,0.0915943682283258,0.375892886118958,1364384
