"lemm_prg_v45_250","lemm_prg_gradx_248","lemm_prg_gradz_248","lemm_prg_v15_244","lemm_prg_density_244","lemm_prg_m102_237","lemm_prg_eigen_max_237","sub"
-0.244301999277469,-1.70029465714871,-0.741990905705072,0.221220568087533,-0.324845067379536,0.0214100650398458,-0.327583175613538,1085983
-0.2662821479588,0.492075743787402,0.60734750110246,0.221220568087533,-0.444030532391657,1.03979694125841,0.441293848571674,1125173
-0.2662821479588,0.255527995258193,0.869114564407603,0.221220568087533,1.7214115985344,-0.613642877313587,-0.570101808405909,1154608
0.042304775372746,0.806337222705421,-1.01890153770957,0.221220568087533,-0.357610122283364,-0.0834351314824857,-0.196476513064172,1181124
-0.2662821479588,-0.210374645987301,-0.302671682814449,0.221220568087533,0.287528660543761,0.133056710427986,-0.542342532966855,1183075
-0.2662821479588,-0.464299234923937,-0.711154080901233,0.221220568087533,0.658731642234019,0.0645841016974085,-0.551303194413352,1232870
4.44592357318506,-0.389251968824608,-0.193990132631662,0.221220568087533,-0.401147394822064,-0.557805022850654,-0.0179558902217696,1279943
-0.2662821479588,0.0845236556372748,-0.627771382639723,0.221220568087533,-0.298832087227652,0.150075848287848,-0.296691595402068,1329352
-0.2662821479588,-0.593480332734952,0.433400377366441,0.221220568087533,-0.376270753361248,-0.997723763436709,-0.152570437740501,1330263
-0.2662821479588,0.209605144241131,-0.116690831528462,0.221220568087533,6.82326654032299,-0.209554343335452,-0.579000617228215,1364384
-0.2662821479588,-2.41492645257155,8.26832098583172,0.221220568087533,1.22035647641266,-0.0599598766845389,-0.566551664807134,1386095
-0.204871243736842,-0.307489874849536,-0.51669058286389,0.221220568087533,-0.452612850262461,-0.141194585360869,1.42787789740769,1458656
-0.2662821479588,-0.166420399594659,-0.136446808297588,0.221220568087533,-0.414177272357766,0.0822522515956621,0.0977312595254576,1485662
-0.0187164370421201,-0.280320798614115,0.107050633982883,0.221220568087533,-0.346930636670573,-0.173475836559887,-0.203637742819837,1497807
-0.263517580213924,-0.347992892349897,-0.392282879591705,0.221220568087533,-0.335526352218629,-0.268730653238484,-0.285707030596415,1501387
-0.2662821479588,0.128035067685458,0.000281230468387598,0.221220568087533,1.24161338232129,-0.0573214115508065,-0.561543933497544,1518948
-0.2662821479588,0.0359712809831634,-0.502593672140367,0.221220568087533,-0.216293819166552,-0.197574360256389,-0.439963863849527,1526417
-0.2662821479588,2.60051345901645,3.64858845432412,-0.146714023918182,-0.334367336011892,1.30169714380201,-0.328717911774447,1565177
-0.2662821479588,0.408858777410459,0.818476306941913,0.221220568087533,-0.467350777035209,0.304158862058166,1.82985412547614,1606693
-0.2662821479588,0.00789808932372496,-0.402238495373068,0.221220568087533,-0.269783044925881,0.354158188108275,-0.382819908572472,1612262
-0.2662821479588,0.720689204584362,0.946771332955973,0.221220568087533,-0.214819223008028,-0.193994027868349,-0.451788862962492,1614566
-0.2662821479588,-0.634547434154126,-0.188714353322459,0.221220568087533,-0.311637440595869,-0.253860218081448,-0.268702723234942,1644034
-0.2662821479588,0.312312777541392,0.00202405469195996,0.221220568087533,-0.363874974685823,0.0267085558342234,-0.111493469736347,1668599
0.325139371952341,0.390898870421639,-0.641829699652351,0.221220568087533,0.26615930700336,0.157271261126005,-0.528154330107239,1671370
-0.19975689071912,-0.0441302594164003,-0.413420221820686,0.221220568087533,0.44032480835682,0.229575963371726,-0.554349785075745,1684230
-0.2662821479588,-0.252145090761434,-0.309866388522095,0.221220568087533,0.200130535140219,0.0914869230364918,-0.541181253886924,1692385
-0.2662821479588,-0.266291552975366,-0.14675829407262,0.221220568087533,-0.388782355700025,0.187710669909072,-0.0490597138838739,1720713
-0.263229212603344,1.25207922050601,-0.56532850888717,0.221220568087533,-0.352880986185144,0.305271364521732,-0.353376821516963,1738800
-0.2662821479588,0.0306871478930014,-0.753918644578719,0.221220568087533,-0.449055680610691,0.563256859453404,1.00951080966359,1740845
-0.2662821479588,-0.190605552609514,0.220423345793373,0.221220568087533,0.360784021849805,0.00181826542333084,-0.537588768417677,1742294
-0.2662821479588,-0.159594986506727,1.33135320983461,0.221220568087533,-0.135074793978566,-0.0887424340216315,-0.44817253990014,1767700
-0.2662821479588,-0.81687738182067,-0.291681774400453,0.221220568087533,-0.456458659785309,-0.0753077649214515,1.29765015026345,1768972
-0.194722455914093,0.730567484074249,0.318670223558032,-0.228244455530604,-0.404960651427588,0.323893282871642,0.0287721697572259,1889409
-0.2662821479588,-0.0267738829280004,0.315162242296855,0.221220568087533,0.191168577116565,-0.0483734383645733,-0.526417824709697,1915938
0.241395836459445,0.16183477065792,-0.229221396768053,0.221220568087533,-0.445435442695786,-0.203401285112885,0.991226073535627,1916742
-0.2662821479588,-0.410256236571892,-0.0297513288912044,0.221220568087533,1.35828649264971,-0.0498228446925693,-0.569574275988922,1919296
-0.2662821479588,0.155039283876643,-0.257315613424256,0.221220568087533,0.739241043527044,0.0066349923045509,-0.563198504498859,1926770
-0.233292614319028,1.57456021917657,0.998204799281136,-1.1615972965647,-0.468840144910218,0.00632542743110568,3.06273416717581,1938156
-0.2662821479588,-0.320795602254861,-0.0918129202619496,0.221220568087533,-0.303495686312025,-0.060858023003392,-0.349266526921609,1938561
-0.2662821479588,-0.342722281340972,-0.338437066074632,0.221220568087533,0.0649857997983282,-0.162459441993543,-0.509929188478198,1966316
-0.2662821479588,-0.113282866616424,-0.341896628668527,0.221220568087533,-0.167310238515988,-0.0288814917990615,-0.431494912451723,1967281
-0.2662821479588,-0.265246244005571,-0.0402987156913507,0.221220568087533,2.13879378697922,0.322784201168166,-0.573031985985964,1973544
-0.2662821479588,-0.302411303696969,-0.444331750316734,0.221220568087533,-0.00849558372701921,-0.203243705276037,-0.503605889695589,1975401
