"mkm9d_ctv_wavelet.HHH_firstorder_Skewness_249","mkm9d_ctv_wavelet.HHH_glcm_ClusterShade_249","mkm9d_ctv_wavelet.HHH_firstorder_Median_248","mkm9d_ctv_wavelet.HLH_firstorder_Skewness_247","mkm9d_ctv_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_246","mkm9d_ctv_lbp.3D.k_glcm_ClusterShade_244","mkm9d_ctv_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_244","mkm9d_ctv_wavelet.LHH_firstorder_Skewness_239","mkm9d_ctv_lbp.3D.m2_glcm_ClusterShade_232","mkm9d_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_231","sub"
-0.0996397933425794,-0.249626399440545,0.187541692747804,-0.0503755161617079,-1.28783636822552,-0.423648521304783,-0.152125258082251,-0.435018682854233,0.538926394448709,0.838423225731283,1085983
0.460433901493271,-0.0320702145452414,-0.496239950641411,-0.272792855659462,-0.310194466750254,-0.284868536977094,-1.17939580978316,-0.610776310460386,-0.275328399083266,-1.68056708079284,1125173
-0.386953245076152,-1.13706244558713,2.72374024275472,0.404608641294923,-0.0106994506935078,3.01797536904517,1.50456160576991,0.175876303522451,-2.91468798738398,-1.44600994352875,1154608
0.00384326682899467,0.0273850628926901,-0.15381647663396,1.34887851914371,1.3749390629347,-0.253190691653201,1.85700016656387,-0.633849159816149,0.537806345392476,-0.0960191749064484,1181124
-0.119475712337336,-0.35694903081273,1.11357414428943,0.106529047795791,-0.973428189390518,-0.875550414709567,-0.540816226843343,0.711696729573865,-0.600587016337023,-1.05813338105607,1183075
0.315823047344515,0.0158891445765609,0.8685042031337,0.810629052259439,1.9106804606871,2.61976879548978,1.06886862510178,0.117116911167895,0.432574934387082,-3.15933114950612,1232870
-0.00998899085375533,-0.0994141620525265,-0.259101686378385,-0.0783599378111619,-1.044544535647,-0.385364927400742,0.0606602884284252,-1.40339261435856,0.721763292498837,-0.300350637899012,1279943
-0.371065023660665,-0.534503093665965,-0.598594836804428,-0.274730974001708,0.71908781494423,0.850206230708686,-0.90112494805077,0.841431596114893,-0.905356650490172,0.920037645684913,1329352
0.030008272382742,-0.0620336690322965,0.565088446346214,-1.47872504196853,2.25056469041934,0.733038493156925,1.96699124826632,-0.853552688369989,-0.847703354019196,-0.37055371983876,1330263
-0.349540631208375,-0.200316018919896,3.96527936928122,-0.705241452807342,-2.94837699652662,-1.16330761024315,2.00480941588534,-0.211623050160861,-1.53580965641175,-0.491265728824587,1364384
-0.814584451587001,-1.38083262214972,-0.0184803108528341,2.43991432945819,2.28769475677318,3.37766059641509,1.1671003714054,0.244788562059662,-1.35175849932737,0.302975302070606,1386095
0.21553007231903,0.0586714362574277,-0.38034508522471,-0.215614081501592,-0.124104632644888,-0.731432303527148,-0.928812253418545,0.211962965370182,-0.622207734559418,-0.231670655190306,1458656
-0.252941906221628,-0.0761414050499149,0.446332695387829,-0.0256408289048112,0.676897949312492,-0.493588863463383,-1.41341574271021,-0.705812994213915,-0.6420306207651,-0.256687452504411,1485662
