"mkm9d_ptv2_original_shape_Elongation_250","mkm9d_ptv2_original_shape_Flatness_250","mkm9d_ptv2_original_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_ptv2_wavelet.LHH_firstorder_Median_250","mkm9d_ptv2_wavelet.HHL_firstorder_Median_250","mkm9d_ptv2_wavelet.HHL_firstorder_Skewness_250","mkm9d_ptv2_wavelet.HHL_glcm_Imc1_250","mkm9d_ptv2_wavelet.HHH_firstorder_Median_250","mkm9d_ptv2_wavelet.HHH_firstorder_Skewness_250","mkm9d_ptv2_wavelet.HHH_glcm_Correlation_250","mkm9d_ptv2_wavelet.HHH_glcm_JointEnergy_250","mkm9d_ptv2_wavelet.LLL_glrlm_ShortRunLowGrayLevelEmphasis_250","mkm9d_ptv2_gradient_glcm_Imc1_250","mkm9d_ptv2_gradient_gldm_LargeDependenceHighGrayLevelEmphasis_250","mkm9d_ptv2_lbp.3D.m2_firstorder_90Percentile_250","mkm9d_ptv2_lbp.3D.m2_firstorder_InterquartileRange_250","mkm9d_ptv2_lbp.3D.m2_firstorder_Kurtosis_250","mkm9d_ptv2_lbp.3D.m2_firstorder_Skewness_250","mkm9d_ptv2_lbp.3D.m2_glcm_ClusterProminence_250","sub"
1.01806690669307,1.37792999372443,-0.167039261755699,0.565377874269607,-0.294153345096745,-0.499042703521973,0.0593651612448204,0.120354753568617,0.55326033910918,-0.667562064323809,-0.510446745420461,-0.357375255652809,1.16735151960066,0.038902769599462,-0.138885994745994,-0.948350983771727,0.268365277827536,0.611632943389597,0.0493124953331755,1085983
1.23435282731084,0.23240611901754,-0.159750745865078,-0.022956703510514,-0.366300668964224,-1.78759905529829,0.390672292665679,-0.508294518561464,1.12883873268941,0.0695724289995112,0.368000268899073,-0.426567408871518,0.319675450587835,-0.432269353271417,-0.386860862839657,0.05456484625773,-0.671943715703821,0.391296675792791,0.352310418918895,1125173
-0.162581048667446,-0.539354981104675,-0.15363087884216,-1.27622615569963,1.01736714013528,-1.09553808127504,1.12022654855082,0.534530177826064,0.628750904313423,0.737360246215685,-0.741075586178498,0.559090461360892,1.38529413811794,1.31242429550866,0.85589828418197,-0.382316785436097,1.83377300710584,-1.4057767578912,-1.14641191103366,1154608
1.28049653327086,0.952066697046514,-0.14929711075967,0.0559055559302709,-0.291107474740197,2.92888090385552,-1.04974901504117,-0.050331996357946,-0.587220557795916,-0.14853443521914,0.597744358696448,-0.403500478110461,-0.728165922041778,0.960960973963884,-0.220496916896653,-0.872177284813625,0.446084387873698,0.612816109673602,-1.37818220411646,1181124
1.64129793827272,0.730707021701294,-0.134977186144411,1.85632798364804,0.351062703157171,1.03952568640257,-0.312502445977959,-2.46305066778622,0.687299597879587,-0.519730402973444,-0.575060077874873,0.315630134201687,1.78153013099104,-0.669913181658423,0.504177088714177,1.10441486667722,-0.804735290918806,-0.568164752098203,0.81168882467042,1183075
-0.458228363792898,-0.388228755804,-0.130646223283781,-0.466278740909033,-0.863892815817451,-1.02710777445145,0.627916547069159,-0.163501788563579,0.152018379036717,-0.533502108071988,-0.235024386323911,0.764293308210238,0.0260394957478551,-0.828239143718309,0.885313328449122,1.1824484004547,-1.06695172343599,0.444686798888653,0.71679275752816,1232870
0.1396104376246,0.153430801556624,-0.169522851553634,0.509011568024846,-0.340178642754297,-1.4766064033434,0.448910978110375,0.128095082464183,0.400101793050454,-0.429110284655702,0.111963228361452,-0.493492979937949,-0.881923646195251,1.55098584871691,0.0209519130626964,-0.445857888150344,-0.459809662029164,0.80751173405246,0.641704792761064,1279943
-0.209564862005007,-0.552993831554433,-0.168335907275223,-0.708351146210198,0.111810225283771,0.501994780605589,-0.553068725859558,-0.535090839305688,-1.55401863129651,-0.681735088195717,-1.15704761258151,-0.320717246891377,-0.0865674183589729,-0.416446578067507,0.131665273179409,0.299524450451216,0.884448913077317,-1.50339444792681,0.136774780628583,1329352
-0.0507225658878753,-0.603327620828842,-0.112790573553356,-0.538807215150152,0.829923813533967,-0.246099666551134,0.355317872769648,0.502304632415347,0.447540569392974,0.939208934469128,0.85926017228307,-0.280011263320022,0.0473268826606979,1.36403934112609,1.0222577740197,-0.332763449565478,1.54107704068311,-1.95758815141378,-0.977995333813435,1330263
-0.827246529542077,0.167508266395981,-0.14660378664287,-2.35003101289312,0.0346702406253318,-0.563374810042533,-2.15372226370958,2.48943562423797,-1.2746126336771,-0.5510141308444,-1.04081428869935,1.45315774694614,-4.03390660187418,1.74890791504944,-1.57843902564461,-2.19044985096941,6.67326819478259,-5.44611510503234,-1.16156931903423,1364384
