"letd_prp_wavelet.HHH_firstorder_Median_245","letd_prp_wavelet.HHH_glcm_ClusterShade_243","letd_prp_original_shape_Flatness_237","letd_prp_wavelet.LHH_glcm_ClusterShade_226","sub"
-0.399046285399309,0.138428231091055,-0.64267421047591,0.260343522507436,1916742
0.22220080889407,0.0642876623685871,1.28457608628835,-0.403977719936056,1980052
0.386486715358214,0.104848862427457,1.84523036901419,0.0689583777071307,1926770
1.01363650820743,0.105370628728459,0.413043555264404,-0.102214948612602,1979045
-0.0328563057183855,0.0374669722636594,-0.328047517622282,-0.0974467052044886,2196212
-0.182312938701636,-0.235166890019958,-0.291985151356299,-0.127046589260491,2393207
-0.21439178576789,0.0483189078013196,-0.528314067990482,-0.254222861759559,2146138
-0.337180117249493,0.0940978645392633,0.8145535692941,-0.18865809942577,2228399
-5.69161767642111,3.83629357503392,-1.78008913203599,-0.379423377313363,2144796
-1.06717979121862,5.2235011385076,0.6377264452726,-0.17677514506135,2234271
-1.09852971851024,0.103164060336715,0.121211634441,-0.0823465613905089,2296332
-0.825597056175945,0.919500943372012,1.94747991436161,-0.082013746970623,1684230
-0.328162232121461,-4.17757593951145,-0.6180690513483,0.120485039452062,1720713
0.40601356731542,-0.342244194796864,0.575586157211942,-0.104957799561051,2186951
-1.23231441606176,0.0662729222412838,0.175276587266919,-0.186087498349334,2439458
-0.201295997751136,0.692781822653181,1.79791734893736,-0.0673316658026505,2135748
4.05824583159195,0.0887059730738913,0.440290818245564,-0.148125043689084,2141116
-0.227653883438395,0.111538662830028,1.36389450175301,-0.185657108497199,2108003
0.0213302569588713,0.0511990080861401,1.09354569320099,-0.187230597323848,2006164
-0.1381183639631,0.189363703426602,0.625816226726678,5.50437413677689,308862
-0.169410912906659,0.118663831561396,1.28773345349569,-0.19262429779346,1085983
0.251428885675778,0.0192732470274802,0.737846437338637,-0.918948475922466,2004451
-0.296786026206293,0.0633942853185396,-0.850597043827389,0.355943068963825,2359944
0.230217009910187,-0.800282208480822,-0.145958635348486,-0.892716630193836,2069079
0.102955003646132,1.00757040620151,0.525719999175031,-0.32098367488621,2059713
1.5475361859489,-0.0356787187366105,-1.40836934733967,-0.181205037243177,2294873
0.0325593658340253,0.331344768709575,-0.438286432328717,-0.192644050027375,2033049
-1.47240334128249,-0.144242076778284,1.33641822073201,-0.172890131036805,1485662
-0.307654184239501,0.222684753334177,0.631565493020373,-0.173364984284072,1526417
-1.83329034520172,0.0559836645126442,1.13132504707476,-0.20959094498259,1386095
1.3049221666837,0.0796804092390667,1.29532511725848,-1.13849152130191,983079
0.627724152151994,0.383959839449903,1.13369558143128,-0.25511554480778,2132424
-0.152348167001032,0.0645363422830748,0.783177178161988,-0.0621158034176902,2138375
1.25376537311658,0.152731197113716,1.6632028401022,-0.233658260004112,2490180
-0.157594963935282,0.0815563216862775,-1.79073282161041,0.0122905144676994,2034136
-0.164347799492928,0.201195038448083,-4.22190341723805,-0.163748857430476,2510402
0.194868012190336,-0.173854169193056,-1.36273625294635,0.0433934020657634,1330263
-0.159386029798928,0.114183525470913,0.263990263337629,0.609476412210272,1768972
-0.243280491143132,0.115741852679557,0.547164505167734,-0.252000014078011,2306459
0.545731654781709,-0.59894672363815,-0.204675141783792,-0.108973839859583,2181724
-0.277483650848315,0.0101583976828395,-0.60273044499853,-0.18109527318724,2217034
1.25539498879164,-0.154613413322918,0.979008561160571,1.07310381826247,2218615
-0.285856052366045,-0.195616749015112,0.443166114885667,-0.12701467830095,92173
-0.053399028015636,0.167098441680161,0.0458054154770858,0.330527756987881,2414406
-0.105190866720868,0.10617189409419,0.778892049501306,-0.15859707750919,2381907
3.6547493456779,-0.839034910457058,1.21514314131311,-0.235903607794351,2002465
-0.209140078216211,0.125703224583886,-0.426910296383551,-0.207624467856696,2474709
4.19155905530787,-0.236583784106545,1.76403107856737,-0.306133702749417,2176530
