"mkm10d_gtvper_original_shape_Elongation_250","mkm10d_gtvper_wavelet.HHH_firstorder_Skewness_246","mkm10d_gtvper_wavelet.HHH_glcm_ClusterShade_244","mkm10d_gtvper_wavelet.HHL_firstorder_Skewness_243","mkm10d_gtvper_wavelet.HLH_firstorder_Skewness_243","mkm10d_gtvper_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_242","mkm10d_gtvper_wavelet.LHH_firstorder_Median_241","mkm10d_gtvper_wavelet.HLH_firstorder_Median_239","mkm10d_gtvper_wavelet.HHH_firstorder_Mean_236","mkm10d_gtvper_wavelet.HHH_firstorder_Median_236","mkm10d_gtvper_wavelet.LHH_firstorder_Skewness_234","mkm10d_gtvper_wavelet.HHL_glcm_ClusterShade_232","mkm10d_gtvper_wavelet.HHH_glszm_SmallAreaEmphasis_230","sub"
1.02769013153375,-0.153878821188495,-0.0544608245479886,-0.115805959793269,-0.0806857206339365,-0.313797612461027,0.714708888480907,0.572106210483872,-0.36083683138391,0.418368289473928,-0.338247781690674,-0.0775861378529751,0.638914323978281,1085983
0.903315011727641,0.306412016992615,0.0463990092906661,-1.03759506936968,-0.376766967248993,-0.356731319898353,-0.386972452189651,0.226863662763534,-0.644912940714953,-1.15247406079501,0.616913799582216,-0.599619376336484,-1.37799599963245,1125173
-1.09125817683295,0.824468159494361,0.52686486252905,-0.0904065422523036,0.224657197699682,-0.338371286080306,-1.79373967358337,-5.11381655162617,2.11518797760199,2.31733968233082,1.49610130640696,-0.0910048273180805,-1.44342060208898,1154608
0.128547106063381,-2.17478591260956,-0.208696465375646,0.306608076490745,3.17180262726425,-0.237672270318431,0.24932766775988,0.0881299276105513,-0.474463839594095,0.177379588657274,-0.259750883299606,-0.501300008425524,0.257258890748591,1181124
1.3884677017123,0.506515594762269,-0.069405847424755,0.545174023639573,0.121499554783336,-0.351477420359611,-1.84264742628314,-0.26212242022946,2.28169164959511,2.74271057029566,-0.373964476287977,-0.218636164794478,0.189331843063122,1183075
-0.515882743954256,0.288147946424945,0.0774469262418686,-0.896665677740625,0.252345449036028,-0.320760758860797,-0.118262075324552,-1.80414416925571,1.5534361906948,3.42187557339231,-0.67490184712717,-0.20744713743567,-2.38975610636088,1232870
0.0607759317154871,0.171495708320663,0.0162144567346438,-0.272181752773779,-0.0408023705150299,-0.329714968457107,1.60276719784492,1.13791173014221,-0.551119281727272,-0.715363740478965,1.34415401413012,-0.176531728625998,0.18862870902107,1279943
-0.201139121923733,0.288425260047249,0.330498247688355,-0.800312346294702,-0.129733495225626,-0.345867003957426,1.29965272788837,1.07230446019339,-0.236299572735527,0.513403617842991,0.423216248573908,-0.327983359796343,1.14900535531648,1329352
0.300674203552877,-0.16437965642179,0.0679438948951071,-0.365057140255052,-1.14693560803867,-0.154363759982285,1.32705694874808,-0.764342006501043,-0.197060969973947,-0.269636714971131,0.258444544253106,-0.170072982701662,0.650349558069751,1330263
-0.778798785706111,-0.332655219222048,0.219749134376169,0.434132584436156,-1.38108318962372,-0.349899311322019,2.92382843213039,-3.85805113661726,1.87391199068941,2.80477746167375,-0.712353080398874,-0.0576405375868186,0.393391460826219,1364384
0.550834506291019,-0.801492897270802,-0.53776389417825,-0.614385731242965,0.656663455353629,-0.344046908395337,-0.502479599444392,-0.728088838897393,-0.139945505321703,-0.717210366411601,0.536900901383809,-0.28467334857651,0.143719866911115,1386095
-0.929661778444626,0.243225512595354,-0.0302781918869705,-0.793469175680116,-0.175777681703398,-0.357549387131074,-0.647956575418399,0.276537374513431,-0.592209435516906,-0.630227012730903,-0.179847589844032,-0.551202710503003,-0.218454791796941,1458656
0.705670136509656,0.170870314679313,0.0844580507016599,-0.518717929128099,-0.0528135759110989,0.492672877951385,0.585506928043727,0.157885333543395,0.106910679132064,-0.0397996299632955,-0.534094478763806,-0.23861301475415,0.0522057142946212,1485662
0.275885909030906,-0.851322233904296,-0.0290773666349941,-0.835726690329447,-0.656863328045896,-0.234031546275072,-0.287782811673573,0.350885986079448,-0.298247749880104,0.317996606558653,0.149212595530591,-0.257231614584614,0.373364613769826,1497807
0.100023363668544,-0.302199805756363,0.0486193332750382,-0.786396761960473,-0.613567396745181,-0.338346581536049,0.339989665514491,-0.927555772313625,0.483263585588378,0.907432681469974,0.0429196763761671,-0.352925128260414,-1.18999739571094,1501387
-1.34544525662363,0.808348874918242,0.221093794620096,-0.816847165371875,-0.370857596913518,-0.352640252152409,0.990608846250826,2.24147665799598,0.0673957006806411,-1.54805615221699,-3.12248311206455,-0.231897853315275,-2.47238468429006,1518948
1.51096136027969,0.825961024246037,1.24264119989607,-1.09473621479918,0.358786058726413,-0.344675519704617,0.553590091754586,1.73235027341171,-1.40719149088575,-0.98483141526123,-0.0913367210670375,-0.383057772998811,0.46423182971775,1526417
-0.131026322266124,1.05272670584472,0.320661424219073,0.327032105514142,0.950105539849104,-0.355743426092119,1.59436427814241,0.272910495904681,0.257132210740989,0.742942445145691,2.06396549855865,0.710076368905805,0.00294983340725007,1565177
-0.149223694264323,0.289057238470074,0.0949681720268946,-0.878949361149665,-0.0566360977135459,-0.167683516458236,1.19946475358167,0.413463727286267,-0.697060062728231,-0.473704772980799,1.10660573218801,-0.205706125405003,0.149239577153981,1606693
-0.293846978593448,0.0631647326801667,0.0577539576538996,-0.514840392125528,-0.388597543926848,0.66752057273402,-0.906356828897364,0.232353178900811,-0.14369895801306,-0.21344987251085,-0.739606765146988,-0.1909417432883,0.792164031955819,1612262
