"lemd_ptv4_original_shape_Elongation_250","lemd_ptv4_original_shape_Sphericity_250","lemd_ptv4_original_gldm_LargeDependenceLowGrayLevelEmphasis_250","lemd_ptv4_wavelet.LLH_firstorder_Kurtosis_250","lemd_ptv4_wavelet.LLH_firstorder_Minimum_250","lemd_ptv4_wavelet.LLH_glcm_ClusterShade_250","lemd_ptv4_wavelet.LLH_glcm_Correlation_250","lemd_ptv4_wavelet.LLH_gldm_LargeDependenceLowGrayLevelEmphasis_250","lemd_ptv4_wavelet.LHL_glcm_ClusterShade_250","lemd_ptv4_wavelet.LHH_firstorder_Skewness_250","lemd_ptv4_wavelet.LHH_glcm_ClusterShade_250","lemd_ptv4_wavelet.HLL_firstorder_Mean_250","lemd_ptv4_wavelet.HLH_firstorder_Mean_250","lemd_ptv4_wavelet.HLH_glcm_ClusterShade_250","lemd_ptv4_wavelet.HLH_glcm_Correlation_250","lemd_ptv4_wavelet.HHL_glcm_ClusterShade_250","lemd_ptv4_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","lemd_ptv4_wavelet.HHH_gldm_LargeDependenceHighGrayLevelEmphasis_250","lemd_ptv4_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_250","sub"
-0.27094848227626,0.571454240928398,-0.159523040598097,2.0199007560868,-2.31119727326799,-0.905449186987543,-1.47533210804618,-0.582678164968877,-0.251605048568816,-1.66276526385735,-0.662804409880679,-0.899861633594201,0.26321663672628,0.623420906053672,-0.963098652093777,-0.008542670087772,0.238485127446765,1.40595117022694,-0.237657156090014,1916742
0.921205875248646,1.03379883111114,-0.152372362804785,-0.532009176816903,0.416104755263348,0.196562060410655,-0.220808847071782,-0.397725934587222,0.767100131413202,-0.19186253549506,0.0353568369920688,-1.8743556886878,2.34795607778404,0.807941374508324,0.202766984098491,0.349623406395412,-0.21702618086995,-0.616636475327235,-0.103044656499328,1980052
1.49546046123222,-1.59105426961776,-0.109681222766247,0.200045475205503,-0.296236955096837,-2.62006127684432,-1.62848073840685,-0.377783073771093,-3.01436659675512,-1.72948922920341,-1.42507741256376,-1.09095831929111,0.431208897355872,-0.165825727340993,-0.791077849669135,-1.96490743047121,-0.356017732053873,-0.827615022878384,0.109533683727018,1926770
0.879666809400994,0.224530846125654,-0.157023157995526,-0.978398599937956,0.431043404424941,-0.965196594579495,-0.399002860069577,-0.226532022661556,0.286543110065935,0.642365260100938,0.267843610365611,-1.88373650446333,1.69038572107372,0.259437246710093,-0.191478593113361,0.20481868133545,-0.23229234526817,-0.24803187047345,-0.187815464254374,1979045
-0.022962400544767,-0.0910372067284455,-0.166093097768952,0.845593665254263,-0.245258706781333,-0.0958921774260998,-0.0391552767403326,-0.440850341762492,-0.335903899560854,-0.00991678480999108,-0.00661418932858127,0.867861505695976,-0.79607148697942,-0.374375264298221,0.289065774980337,-0.0905720297459175,-0.120172561191832,-0.451273468703388,-0.241500831565878,2196212
-0.440936289414259,-0.0242523256670127,-0.162285257758448,0.565282680058635,-0.137697295320552,0.0469795491420536,1.19107455646312,-0.139575906214072,-0.394984776573025,0.85200360911155,-0.0231602685446777,-0.463069755864604,0.665354661073651,0.150668899421199,-0.332660516463285,-0.208652457817361,-0.210959884819064,0.345168708075082,-0.237308759647107,2393207
0.290404457345692,0.342496756023108,-0.163203300071712,-0.974683146189556,0.879613795373973,0.181036352335822,0.510907686711056,0.150187818946441,0.321114974461408,0.962040703600547,1.71232879892019,-1.85532559184454,2.31078213327635,1.72412668626008,-1.19949747753321,2.78892607015128,-0.359250880366897,2.43113688089717,-0.199436908730669,2146138
1.17375466782671,1.45451027583422,-0.149577361419342,-0.398403310271915,1.20704461496602,0.573040198457326,1.59128994895598,8.79657105151315,0.361871178135962,-0.213084919245428,-0.256096532201099,0.270356147499667,0.0111984247112238,-0.290984672731404,0.557936512830249,-0.0498339024279356,0.67909819925779,-0.989904088618527,-0.200273268014559,2228399
-1.54506850351632,-0.646169568238373,-0.145616176304408,-0.991350881751847,0.363940340874598,0.379612084406988,-0.545416240351332,-0.482046004079083,2.33890665283139,0.32403132288574,1.11898182711409,1.25218343139766,-1.87535701037112,-0.144556375837651,-0.703287415688584,-1.90862677084571,-0.366727433349305,-0.0338223863472641,-0.120706903791389,2144796
0.0230135048801359,0.860252148694573,-0.14436256298311,-0.278627438757833,-1.38427876056328,-0.147067513443604,0.297930314748345,-0.56260830448204,-0.523892206663041,-0.0482160635105987,0.660161873718481,0.724114630227273,-0.862115046614227,-0.00471899075394511,-1.27205914395789,-0.619756857183949,-0.366298770639149,2.13240835085281,-0.217262615798904,2234271
0.749947990468693,-0.897871701368121,-0.139073478369548,-0.386893424785046,0.313876288840376,0.208225519883778,0.606961272100786,-0.170791193270183,-0.0221055737775233,0.185262541179762,-0.108089905894803,0.828948602906811,-0.745093418469085,-0.300494805024121,1.65372741000286,-0.026989483768439,1.30126966742141,-0.703044342631121,-0.226369848145322,2296332
1.09151711771783,-1.38742900182462,-0.142850307799297,-1.18603167375208,0.0867379717725424,1.70471724874803,0.639377480611549,-0.50624623131811,-2.18830028132882,0.533983746074505,1.42166393950832,-0.9103751716628,-0.798982035068461,-0.111705545884021,-1.47425512635106,1.96670593068679,-0.359062519481553,0.0533769325588596,-0.136542567171394,1684230
-0.680271071843181,-0.477000681786212,-0.154160942880782,-0.796554424298997,0.0397758800847918,0.146630237076155,1.38909642469237,-0.229317250103117,-0.45857731850505,-0.405417270151187,-0.0427126405842935,1.16947089554174,-0.799939421748311,-0.423565992079968,-0.0132969091593027,-0.356968602453063,-0.31473753441988,5.52802457100722,-0.228743075792557,1720713
