"mkm5d_ctvper_original_shape_Flatness_244","mkm5d_ctvper_wavelet.LHL_gldm_LargeDependenceLowGrayLevelEmphasis_227","mkm5d_ctvper_wavelet.HHH_glcm_ClusterShade_226","sub"
1.40288253780765,1.30631347867031,0.178142592903098,1085983
0.200657181245088,-0.414738526244395,0.0699833429927482,1125173
-1.31277195749427,-0.250650013195134,0.00404503974144593,1154608
0.850921800261826,-0.492742190387659,-0.36921231555197,1181124
-0.460845108394831,-0.050803702177771,-0.746416438973231,1183075
0.0637789562715629,-0.131599379823778,-0.0315650140459438,1232870
0.346969164738446,-0.560050571304784,0.0209898202123363,1279943
-1.00254485212489,-0.543327593093007,-0.518581218497879,1329352
-1.39734278488104,-0.313462569658368,0.0817517821817425,1330263
-1.21982328972274,3.37303985697808,-0.419756177260949,1364384
1.07223304739818,1.83568644588556,0.124732164722167,1386095
-1.33500992228802,-0.460349789640545,0.218011789118899,1458656
1.28943635094053,-0.245146723618544,-0.0463670714649652,1485662
0.25612905997972,-0.25021908735857,0.107083626595168,1497807
-0.279562392966169,-0.389164694127247,0.00531848916879566,1501387
-0.185636882527467,1.85540367268967,-0.0177777279776288,1518948
0.678629184022361,0.596087258475855,-0.0994076913288628,1526417
0.10258433408281,-0.519573121310651,-0.10938677157962,1565177
-0.342560029586958,-0.337963395271139,0.0306041004298369,1606693
0.227075679172601,-0.170352686821225,0.00628661623512589,1612262
0.756583441350814,-0.442285362744872,-0.0094109141750238,1614566
-0.477547366892062,0.323242857728574,0.0102974566364046,1644034
-0.722019263579097,-0.0705792094383012,-0.78397594609948,1668599
-0.207693396289046,-0.253235943977233,0.0990590024703722,1671370
2.0424851190512,-0.470355142983109,0.0218768819270517,1684230
1.04076952396377,0.0670845001550075,0.0296785500969988,1692385
-0.648442907020274,-0.260150240310681,0.0771390467278088,1720713
1.13105140770582,0.38093519544778,-0.0185809281895575,1738800
-0.946400144110524,-0.364563899361891,-0.389898039300771,1740845
-0.150524518732858,-0.186814246735661,-0.422570383735985,1742294
0.469418766134226,-0.380683036115992,-1.73162007211088,1767700
0.40634783124138,-0.359539738818633,-0.0970594925267888,1768972
0.149809960979286,-0.534249456920688,-0.102787174061198,1889409
0.297421044879166,0.386429165895897,0.0222718352689523,1915938
-0.462367099465702,-0.0973101608156526,-0.0723402377220091,1916742
1.83865321881895,1.31989109678841,-0.0140653988572824,1919296
1.63032286950499,0.352769432115745,-0.0442823334289591,1926770
-0.365900728929661,-0.576295582915812,-0.00649868305867647,1938156
0.316273595345335,0.459751842541606,-0.0932210539269296,1938561
0.208298403929399,1.04011114652308,-0.000100407386621976,1966316
-0.245631024372109,0.701374545637071,-0.00443431769069868,1967281
0.115555796394021,0.515249008298214,-0.395479204009789,1973544
0.356815544847211,-0.000792564439843337,-0.267279890278553,1975401
0.565693398757763,7.43478175149976,0.000499073205860537,1976407
-0.233183914374184,-0.401836744618316,0.11387840079494,1978972
0.0217609510748518,-0.127100641729208,-0.0164032547973849,1979045
-0.614237954391082,4.43256768906843,0.00765224974393934,1979422
1.37700705184394,1.95721668155613,0.116002848635057,1980052
-2.67666129788795,-0.504723735422524,-0.046630506792399,2001182
1.30172700639824,-0.27223686919401,0.792268711305205,2002465
0.690574061559542,-0.179230886763064,-0.0612041826963848,2004451
1.12472467021306,0.277110397416283,0.148994492409518,2006164
0.537789796479533,-0.435603987601817,0.122566478279953,2007309
-1.20400541363421,0.511580170724342,0.00388256352456614,2009915
-0.66723822600997,-0.344385325300194,-0.397685041896117,2010259
0.584899605132383,-0.387212807343623,-0.321943591314602,2010554
0.947772908354535,-0.386835618998289,0.0567374908615765,2026671
-0.269077810625119,-0.071707836262234,-0.286880751901509,2033049
-1.79453385077743,-0.498523200808898,-0.0205608437449684,2034136
0.121252847771727,-0.0202026899756882,-0.00924729740577713,2040495
1.81606551940819,-0.294195442204252,-1.72111425595413,2047354
0.722965600706151,0.0278529259209037,-0.277460585133683,2051378
-0.0138484202885136,-0.28447233050304,-0.123911168416849,2055667
-0.743236532798087,-0.204732636188834,-0.0694563747961642,2057358
0.747926790723336,0.619240914971624,0.217303136583991,2059713
-0.354370749371291,-0.228032638433403,0.0138663027501504,2069079
0.493710594916371,-0.411777235631125,0.0152698036828183,2070958
1.11255257309039,-0.0905057798698169,-0.162463141626536,2072215
0.27809021740063,-0.0772986886446549,0.0119457424256225,2075832
0.565070945262794,-0.457501289861304,-0.10477215372058,2075846
0.943323786782771,-0.176166625452328,-0.0845840444710848,2076301
1.35772589692238,-0.602035526080791,-0.217452380974965,2078198
-0.737406544824399,-0.633178728428797,12.2877547446448,2078899
-1.13701004048626,0.522740858575309,-0.0484558076059081,2085349
-0.144872789600937,-0.467138222450156,1.2832935155623,2086044
-0.924916505051524,0.0776710623308421,-0.0044767535292515,2091555
-1.00409005006835,-0.46980191930303,0.00412163370322532,2092954
0.221836402799392,-0.451920972672965,0.110983640626697,2096627
-1.19987279293206,-0.298081520457271,0.804909127333429,2100050
1.53844019720649,2.03255876129833,0.00332667570596163,2108003
-0.696052214249306,-0.206976442407817,0.148666838025373,2109902
-1.07528619121998,-0.339297141232133,-0.00976714745545729,2110540
0.62902766821298,-0.195882525239378,0.0835886149024287,2116787
