"mkm9d_ptv2_lbp.3D.m2_firstorder_Skewness_237","mkm9d_ptv2_lbp.3D.m2_glrlm_ShortRunHighGrayLevelEmphasis_230","sub"
0.611632943389597,-0.892505650346312,1085983
0.391296675792791,-0.906193565964353,1125173
-1.4057767578912,2.28904898775989,1154608
0.612816109673602,0.258993080741353,1181124
-0.568164752098203,0.523507189084661,1183075
0.444686798888653,0.154388883571404,1232870
0.80751173405246,-1.22736133303977,1279943
-1.50339444792681,0.953679072272835,1329352
-1.95758815141378,2.39139694128191,1330263
-5.44611510503234,2.46883204999552,1364384
-0.820173403360347,1.99934396170285,1386095
0.213015936591908,0.0325484423930443,1458656
-0.571045947564788,0.834399883388008,1485662
-0.387011720119408,0.861311416584425,1497807
1.04925858743824,-1.41743237876129,1501387
-0.694863815091397,0.87468350608326,1518948
0.383790351097247,-0.606583936780963,1526417
0.78932231399465,-0.531874837023286,1565177
-0.906742516019674,1.84373264267797,1606693
1.3675256293989,-1.80904150631867,1612262
0.0787472346900219,-0.014332434389153,1614566
0.363514278689169,-0.560602350018965,1644034
-0.535156271127974,0.452952756440763,1668599
0.685143070492408,-0.874327960289447,1671370
0.233959042585945,-0.990539109599754,1684230
-0.209602862510419,-0.441790884266439,1692385
-0.121999899420433,1.1139457386214,1720713
-0.67225304617107,-0.372856922321361,1738800
-0.530992064223675,-0.077550020978691,1740845
-0.671277759494949,0.0927459529243992,1742294
-0.782679687640644,1.4887396884802,1767700
0.149301893545077,0.728023969333944,1768972
1.07701936730667,-0.0801648417817142,1889409
0.746692636782824,-0.870962863287673,1915938
-0.960972889892891,0.183710434747241,1916742
0.603623779206812,0.809882022266838,1919296
0.939312466659557,1.01163535461611,1926770
0.70497212618258,0.521496753968806,1938156
-1.19614900282341,0.923789086633971,1938561
-1.50822216947217,0.591472360337007,1966316
-0.361461503961616,0.509669641722695,1967281
0.109386549999271,0.797009876625309,1973544
0.670592601818249,-1.94441441429832,1975401
-0.311132921033287,0.234356218779787,1976407
-0.306634936900158,0.41772534283389,1978972
-0.954494056648863,1.8117269861738,1979045
-1.69060840867206,1.67684799127516,1979422
-1.91541218244202,1.16687146876315,1980052
0.456586013681844,0.329637496841142,2001182
1.61301338494962,-1.06583535730442,2002465
1.20454931087367,-0.501611445068852,2004451
-1.24838908996921,-0.341654434884994,2006164
-0.130399470212827,-0.567738224896459,2007309
0.241308745532047,-0.581382272722404,2009915
0.361121594633328,-1.06595055638394,2010259
-0.760947665790033,1.47408912239537,2010554
-0.404488938047806,0.924811485443764,2026671
-0.178258034848168,0.280447208040808,2033049
0.256583044480909,-1.1860648224526,2034136
0.133840200026917,-0.0214059057836419,2040495
1.21086863755176,0.20787500877616,2047354
-0.242899437812079,-0.954722288127995,2051378
-1.14417798047487,0.27913604520429,2055667
-0.389087311829203,1.14283402804414,2057358
-1.38785351919047,0.299050886212071,2059713
-0.232323278030047,-1.77871302564171,2069079
0.981446399432879,-0.0479384307481463,2070958
0.0324818691941318,-0.646391959680116,2072215
-0.254815857908576,0.25225076195441,2075832
-0.502295279422455,0.0887586248505758,2075846
0.686529458261776,-1.64958351463463,2076301
0.287644500362015,0.290200116002678,2078198
0.776687572212479,-1.46208496840212,2078899
-0.0222921408454783,0.987899647143103,2085349
1.35155861767942,-0.369449759977018,2086044
-1.42916582968789,1.70573598417417,2091555
0.128548192667517,0.192273925135839,2092954
0.646735987400503,-1.16851330935305,2096627
0.837888035462987,-0.992776900559691,2100050
1.14494619819188,0.342948812217964,2108003
-0.106985784214629,0.3915119985199,2109902
-0.573981714294423,1.94768582433948,2110540
0.973177177080406,-0.911402495259735,2116787
-0.18110717627889,0.485728896791932,2119177
-1.22454745093835,1.99021986333407,2131601
0.0365344682857915,0.350404938954721,2132424
0.771550721384314,-1.04629975057107,2132982
0.0782893614505876,-0.215860418184215,2133204
-0.447013904730108,-0.807427796832461,2133380
0.134968854956544,-0.333875962753062,2134220
0.0121930845457106,0.644489016550816,2135748
-1.69811109593885,1.38468966097425,2137799
0.168723534182954,-0.0480175290939109,2138375
-0.14782674249668,-0.376284475197259,2138678
0.0314543923950338,0.899423927245698,2139733
-0.666762807185904,-0.545999321852797,2141116
0.278198821923286,-0.754598610953328,2144796
0.473392767426528,-0.0974994030116286,2145166
-1.95289984168623,1.04658478692042,2145694
0.795965108399905,-0.792722467353769,2146138
-0.396820439080598,-0.44255165024219,2151024
-0.020355039306267,-0.294690024521419,215131
0.0352085007277785,0.0559026694119894,2152442
0.175742157702083,0.0772563800096629,2157529
0.294579196794172,-0.0777917181279516,2158101
0.886928640094771,0.185653569495565,2158329
-1.31725654611984,0.78884085347198,2168082
0.943763524273447,-0.314080238362501,2172217
2.03032924789949,-1.49347890278976,2176530
-0.896765991331024,0.202425536636949,2176784
-2.08196861353209,1.64320500652469,2181724
0.315394709292106,0.727534002795477,2183291
-1.63876487631138,2.26068049083826,2183356
-0.426814504357852,1.4314437174764,2185290
0.0398769533255224,0.494695248345366,2186951
0.533502917247075,-1.28797416242338,2196212
0.871648565308962,-0.837200512440111,2199403
-1.86465435369468,1.19345289240284,2200416
0.300198852766311,-0.0677779461030963,2200813
0.1347122820206,0.320430630494548,2205389
-0.606917552060415,-0.806564067027332,2212664
-0.317434330747851,0.254325826884375,2217034
1.1182684118998,-0.266719852706609,2218615
-2.27648690718919,1.37316359393687,2219842
-0.43430198835914,0.655821402687445,2224150
1.32525446177043,-0.574391310341655,2228399
0.413183026835302,-0.267849089045552,2228400
0.707456920438627,-0.799834898639908,2234271
0.71411782044537,-0.892477886260715,2234422
-0.922918195961506,1.19362915075171,2237571
0.854761825368757,-0.779241546970847,2244172
-1.22098235188025,-0.80411967490211,2247869
0.978622850413295,-1.19676401437485,2250648
-0.991740352196694,0.430515136620443,2250836
-0.851425513367975,0.294309671170845,2267382
-1.78722713972594,0.92956904691067,2269346
1.45597708554713,-1.26834023674204,2271329
-1.44826838984617,1.51175875286141,2274521
0.308187184505421,0.0847269719073869,2276121
1.34517319561704,0.13527121487904,2278618
0.027043807473227,0.198562922322372,2285214
0.0270981492972896,-0.183810797424105,2286108
1.01498083925943,0.868142585101182,2293123
0.590500927085211,-0.884403078405493,2294852
1.21865452355581,-0.138735796372175,2294873
