"mkm9d_gtv_original_shape_Elongation_250","mkm9d_gtv_original_shape_Flatness_250","mkm9d_gtv_log.sigma.3.0.mm.3D_firstorder_Skewness_250","mkm9d_gtv_wavelet.LHL_firstorder_Mean_250","mkm9d_gtv_wavelet.LHL_glcm_MaximumProbability_250","mkm9d_gtv_wavelet.LHH_firstorder_Median_250","mkm9d_gtv_wavelet.LHH_firstorder_Skewness_250","mkm9d_gtv_wavelet.LHH_glcm_ClusterShade_250","mkm9d_gtv_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_gtv_wavelet.HLH_firstorder_Skewness_250","mkm9d_gtv_wavelet.HLH_glcm_ClusterShade_250","mkm9d_gtv_wavelet.HHL_firstorder_Mean_250","mkm9d_gtv_wavelet.HHL_firstorder_Median_250","mkm9d_gtv_wavelet.HHL_glcm_ClusterShade_250","mkm9d_gtv_wavelet.HHL_glcm_JointEnergy_250","mkm9d_gtv_wavelet.HHL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm9d_gtv_wavelet.HHH_firstorder_Median_250","mkm9d_gtv_wavelet.HHH_glcm_ClusterShade_250","mkm9d_gtv_wavelet.HHH_glcm_JointEnergy_250","sub"
0.69847015605371,1.10620067850787,-0.130124632340914,-0.0706225939277159,-0.814372075542421,-0.097325509884222,0.133402655269759,-0.109239724424153,-0.226330585217935,-0.0390315433316521,-0.120280129018107,0.446901504346479,-1.16168328326674,0.0852421259526675,-0.829307578950477,-0.319395333850777,-0.435412667494606,0.372141450737772,-0.846950748422047,1085983
0.962137579248856,0.796438141055738,-0.258013146947394,0.0722367420396544,-0.108269022395436,0.206180182604606,-0.15605540442543,-0.117327920357413,3.30591108003081,0.0798978814593361,-0.0978599100483472,0.417523444386529,0.00665233673714893,-0.129865482045955,-0.751470698498423,-0.339934992705088,0.0440566534230692,0.106888869655601,0.205015374172081,1125173
-0.8858295034978,-1.6700560069843,1.55068753136379,0.580966700732255,-0.686558201945142,-0.530104948827419,0.197440622101464,1.19172472558349,-0.317192139619657,0.504693627717727,1.62448690161081,-3.19557946493885,-2.55667591976676,-0.17733010559962,-0.727694238284529,-0.337646039432759,1.91357287775732,-4.21954935944637,-1.25924453155009,1154608
0.623014364482949,0.822227092376877,0.509231787831454,0.375065969259985,-0.571488992076168,-0.203479829147101,-0.313282349658716,-0.150552865332337,-0.0236224233722642,-0.435224880559607,-0.150446279999268,0.268019744251374,0.361354334157924,-0.126837326700786,-0.00728217916613266,-0.0567522780933602,-0.0148053083123826,0.128059231595283,0.341198848927112,1181124
1.17941388477205,-0.241603380840388,0.440119453429853,0.312881949765145,-0.554888102013214,0.232380444397067,-0.152480865823898,-0.288528407644085,-0.294483704017274,-0.356301483172524,-0.248588231557537,1.44038890448422,-0.3718546886996,-0.0547892849861743,-0.544165788038351,-0.145008108913969,0.913912749978395,-0.125585918252214,-0.703249103122712,1183075
-0.643321885140262,-0.347241854915511,0.10955010265107,-0.0791463985890774,-0.713701395496335,-0.225305904606287,-0.588759280373014,-0.211761590158262,-0.281033532464089,1.1363854115356,1.77569540391702,1.1683390514324,-0.693015256198497,-0.0963562871679936,0.219563205733329,0.71565849684556,0.885500803268503,-0.208196304883478,-0.319728590945024,1232870
0.753640874637782,0.738301545200129,-0.684586275930997,-0.324378781020953,-0.466234903706919,0.160776934800926,-0.399075051497533,-0.295011716748925,0.0819360085086256,0.0343895916406601,-0.11485344506316,0.329837819256054,0.386567709431364,-0.159602522475952,-0.722361355383296,-0.317561298031631,0.088098426818477,0.0783258897174098,-0.759285353570753,1279943
-1.48853422497875,-1.60397004644515,0.741811623091361,0.823013341022807,-0.406174686160777,0.16589291300731,-0.36266671869594,-0.116047100769066,-0.298541122408036,-0.406989525563198,-0.187254074460058,-0.182046481172605,-0.372771349469337,-0.223672504159479,-0.615292754128087,-0.313173855233249,0.412112888637758,-0.00406399089506438,-1.18551361725297,1329352
-0.447657071602672,-1.37603671622577,-0.400731974857472,-0.189189629731981,-0.714545246680354,0.318497314331079,-0.421607892049397,-0.207631919555824,-0.205026605097277,-0.189665996213502,-0.124541671250788,-0.077725835881835,0.151287489832522,-0.146293838412393,-0.233687841719091,-0.245106408858844,0.223069575819219,0.0927278293112141,1.57817115502541,1330263
0.655066831636685,-0.578075999521888,-0.119376196205459,-0.234371385592888,3.06602812309936,-5.20956161912743,-0.0428078025501655,-0.0108096621270064,-0.316606486020445,0.0818663287811531,-0.0790953063066584,0.966104677945075,0.983640852609501,-0.311369718831974,1.85756645460593,-0.206047264557443,-5.83180615983532,-0.67462538231886,0.14157268798049,1364384
0.363635750342831,-0.943475186393943,1.08321581683138,0.984192783658325,0.465776409646372,0.740651279475638,0.0978382718519316,-0.275407675492696,-0.313289306898729,0.0942660776912789,-0.00134068327876245,0.715040123849816,1.7375857729343,-0.235151216986489,-0.456993590619629,-0.278304038470905,-0.216461854313931,-0.0317691852343871,-0.799469668761555,1386095
-0.362001457343579,-0.982195069017342,-4.23323088878127,0.350983509086589,-0.270681877027637,0.162793819845242,-0.240244407344573,-0.131485789298065,-0.23943754120081,-0.36877553822424,-0.159723730450498,0.0333960450796578,0.795364355368696,-0.343912279444839,-0.846890350174,-0.370310745514828,-0.0834477477298878,0.328499405897772,-0.798164338822234,1458656
0.146635415210695,0.532727165187558,1.5869526099192,0.155495650548795,0.180391967347856,0.317343443882918,0.155442090959797,-0.0956538614635318,0.946804491487732,-0.233417664079831,-0.12455056169471,0.264482599289855,-0.371349742814966,-0.120461289748147,-0.242257103125635,0.440829000213017,0.48375292825316,-0.00654750527438658,1.16845625159471,1485662
-0.378308628064865,-0.213830036761333,0.161498270915753,1.0585138892955,-0.621898926164976,0.332051044375555,-0.294910768876397,-0.20707641803084,-0.245674856076756,-0.0836478330704137,-0.113355070124468,0.498523298673118,-0.16264019199402,-0.117776775554672,0.16370371942658,-0.0430207939111574,-0.0581074488478463,0.0303968386285614,0.416386737330368,1497807
