"mkm10d_ctvper_original_shape_Flatness_232","mkm10d_ctvper_wavelet.LHH_glcm_ClusterShade_231","mkm10d_ctvper_wavelet.HHH_firstorder_Median_231","mkm10d_ctvper_wavelet.HHH_glcm_ClusterShade_228","sub"
1.40288253780765,-0.17529465818694,-0.264078796363541,0.203555485373105,1085983
0.200657181245088,-0.133954660035963,0.00839674108828787,0.0559215306293702,1125173
-1.31277195749427,-0.101042444652777,-1.27807248875736,0.0686243933490106,1154608
0.850921800261826,-0.0286831737325161,-0.270608875588302,-0.413724674783484,1181124
-0.460845108394831,-0.157137628520436,-2.65267788578261,-1.08016965627,1183075
0.0637789562715629,-0.205709809595507,-1.18744919890401,0.0526728060298767,1232870
0.346969164738446,0.0863497982056634,0.0962856807232386,0.0467836393425346,1279943
-1.00254485212489,-0.0275118865892733,-0.77888178440963,-0.790850052249448,1329352
-1.39734278488104,-0.0801765272870097,0.203351454663947,0.0806026384418599,1330263
-1.21982328972274,-0.394013089164526,0.066300050812618,-0.382523902045315,1364384
1.07223304739818,-0.287236063612554,-1.16400155259915,0.168777839819605,1386095
-1.33500992228802,-0.0836579353126829,-0.110901635133419,0.307213759142323,1458656
1.28943635094053,-0.19505003388157,0.0154284727725217,-0.0380947143135929,1485662
0.25612905997972,-0.0779530146695336,0.500311540493896,0.147617641317393,1497807
-0.279562392966169,-0.11933493608166,-1.33582181152441,0.0262979635226321,1501387
-0.185636882527467,0.102976879915696,-1.05703850733105,-0.00673093450607185,1518948
0.678629184022361,-0.197565125692,0.505563527973176,-0.150315242283872,1526417
0.10258433408281,-0.361551690117788,-0.649040293110191,-0.0479190754983659,1565177
-0.342560029586958,0.244529744797904,-0.0372736976909304,0.0475241911389436,1606693
0.227075679172601,-0.1948548071145,-0.561874908351674,0.0345263116426543,1612262
0.756583441350814,1.60539350120401,0.230183802163005,0.0298177317755896,1614566
-0.477547366892062,-0.223028324940232,0.50166538137897,0.0559523207591559,1644034
-0.722019263579097,-0.218153121202639,-0.247699264519879,-0.871577146061898,1668599
-0.207693396289046,-0.105243133348977,-0.587939201713089,0.0931398552126487,1671370
2.0424851190512,0.200525345321869,-0.0915372308562745,-0.0661403840718815,1684230
1.04076952396377,-0.173698772553284,0.388843648504009,0.0501230404435346,1692385
-0.648442907020274,-0.185080925122327,-0.798205804228555,-0.571859287223266,1720713
1.13105140770582,-0.170736172820478,0.395969129823395,0.00705108290577878,1738800
-0.946400144110524,-0.154642094880136,-0.10974544619407,-0.356392903902234,1740845
-0.150524518732858,-0.107081952355767,-1.00246366316005,-0.50459606314743,1742294
0.469418766134226,-0.147796983437191,-1.07475421892943,-1.59414964632236,1767700
0.40634783124138,0.478296411412098,-0.275470441085865,-0.0855693567783296,1768972
0.149809960979286,0.711954276151564,-1.36685664549661,-0.0341972362347058,1889409
0.297421044879166,-0.162527844998864,-0.433258398144679,0.061633716924322,1915938
-0.462367099465702,-0.126931643336088,0.172634308935023,-0.0360817624540329,1916742
1.83865321881895,-0.036960739262555,0.0245272920004623,0.00354832720813038,1919296
1.63032286950499,0.325317974941558,0.816921450870304,-0.0115599436866102,1926770
-0.365900728929661,0.29557624244045,0.621422013735824,0.0343589933913612,1938156
0.316273595345335,-0.187209088289031,0.0540523043597866,-0.0673759743486823,1938561
0.208298403929399,-0.236135982538813,0.869797885361451,0.0181843412343334,1966316
-0.245631024372109,-0.142314265252735,-0.232817619946404,0.0494877467209688,1967281
0.115555796394021,1.86996303757054,1.03490159802744,-0.227545342679831,1973544
0.356815544847211,-0.268710086228728,0.816246736301535,-0.341554582304117,1975401
0.565693398757763,-0.24350877409162,-0.567154610655223,-0.0249981074317885,1976407
-0.233183914374184,-0.220133492381474,0.0362260162686681,0.169398906385232,1978972
0.0217609510748518,-0.252345494607077,0.47362527557112,-0.00480554811621282,1979045
-0.614237954391082,-0.188349382691568,-0.312191250525994,0.0279665513229992,1979422
1.37700705184394,0.152322377909555,1.32701918290667,0.12668729975381,1980052
-2.67666129788795,0.770731120552162,-0.829151158910982,-0.0399500097408573,2001182
1.30172700639824,-0.202459724087109,2.68968333681115,0.907034740819861,2002465
0.690574061559542,-0.312923556077194,-0.90333989733841,-0.0335215223980933,2004451
1.12472467021306,-0.13477361891351,0.31897785705378,0.145536849665031,2006164
0.537789796479533,-0.266969360391373,1.02478664870422,0.106150592550347,2007309
-1.20400541363421,-0.190726142579367,0.204807373771671,0.018055018239802,2009915
-0.66723822600997,-0.0893412103317306,1.28421380650684,-0.443034677082495,2010259
0.584899605132383,0.338163369339036,-1.38793970824359,-0.319177578819392,2010554
0.947772908354535,-0.0880973113615072,0.641988930301452,0.0139629788678055,2026671
-0.269077810625119,-0.226259717994225,-0.872818070419496,-0.364872385467375,2033049
-1.79453385077743,0.0445397635793608,-0.478860398276214,0.0123237500752359,2034136
0.121252847771727,-0.167066761206705,-0.717652922016564,-0.00259263108577252,2040495
1.81606551940819,11.801577756629,-2.2850943615641,-2.14831728393879,2047354
0.722965600706151,-0.193462141349581,-0.882277705550934,-0.376383529561305,2051378
-0.0138484202885136,-0.146688399283716,-1.31926735106287,-0.0827699633302126,2055667
-0.743236532798087,-0.15427788196114,-0.741493129010879,-0.0502943498596033,2057358
0.747926790723336,-0.213318208012983,-0.692583477724651,0.359096808973082,2059713
-0.354370749371291,-0.224796501575197,0.247741426141319,0.0497277874340167,2069079
0.493710594916371,1.33283084563929,0.381834116959622,0.0854014134492985,2070958
1.11255257309039,-0.126407158818039,-0.147847136148206,-0.173357270707963,2072215
0.27809021740063,-0.202618412267118,-0.12048736564517,0.0345976776662553,2075832
0.565070945262794,-0.148196214142182,-0.135632138436704,-0.0991985255267057,2075846
0.943323786782771,-0.171378663181757,-0.32277812957368,-0.145538268038248,2076301
1.35772589692238,0.540100972479952,-0.731797946153593,-0.171905545809341,2078198
-0.737406544824399,0.0471712747289999,-1.59397680233224,11.6669136169332,2078899
-1.13701004048626,-0.0321900378392359,0.0149576884055883,-0.0595751715417477,2085349
-0.144872789600937,-0.396457834307394,-0.382842856225744,1.31422629254898,2086044
-0.924916505051524,-0.182287639856475,0.0119211900417981,0.0308068579305676,2091555
-1.00409005006835,-0.148764899686303,0.0379462018818774,0.0450311791918168,2092954
0.221836402799392,-0.0424846534862884,-0.438036037922477,0.105990917090926,2096627
-1.19987279293206,-0.450081586311857,3.1883992692509,0.613144066572283,2100050
1.53844019720649,-0.177261911326946,0.122070040219327,0.00296416491986803,2108003
-0.696052214249306,-0.161133071422584,0.934007024617648,0.166408041978177,2109902
-1.07528619121998,-0.0685954755059391,-0.266445204009346,0.00475370541106839,2110540
0.62902766821298,-0.249210948798105,0.361771355671782,-0.00271669018352993,2116787
-0.0817858157917899,0.195783857064672,0.0334042512320916,0.0311026623317321,2119177
-1.3410443251859,0.484117093241532,-1.23365580641109,-0.163513212364405,2131601
1.07281531632292,-0.0959230019580492,2.31582099087422,0.628688145281108,2132424
0.430349035595102,-0.174736642347899,0.0315821287983974,0.11249464599358,2132982
0.330101135915806,-0.0650267865379752,0.539726799996619,-0.0782542396524904,2133204
1.79236881225997,0.490287165833752,0.341705596658051,0.69061165067188,2133380
0.0170856893729828,-0.295301098396063,-2.04298670649455,0.157288612873794,2134220
1.91474410892738,-0.0354602135864089,0.00290893721904668,-0.231986263117127,2135748
0.198532976650727,-0.234118745101109,-0.525811502320309,0.558542498737853,2137799
0.757542171438697,0.0589990991209621,0.393842328145563,-0.0935154574510932,2138375
-0.782319612248391,-0.222350821911017,-2.69819320638722,-0.648050452875576,2138678
-1.12451998266193,-0.0960516226025825,-1.426687860614,-0.348741599459593,2139733
0.393879047941913,0.133082038258714,-1.84783803156966,-0.0073774213124457,2141116
-2.18358983681797,-0.247964047117563,5.54287426918635,0.387977404309588,2144796
0.13038636353052,-0.117762137386118,0.916908052700543,-0.33728753751116,2145166
-0.849929903010943,-0.23272565347564,0.213633668607712,-0.0373068568988029,2145694
-0.752260725158334,-0.135616594503653,1.08995404214971,0.318608965192792,2146138
0.372958446275,-0.178385803384544,0.0805038841099182,0.00709221584514108,2151024
0.147650914921186,-0.18340942897587,0.781827865725299,-0.0455045764125726,215131
0.853699751947714,-0.00909282651361295,1.15283004179773,0.371860143248759,2152442
