"mkm9d_ptv6_original_shape_Sphericity_250","mkm9d_ptv6_wavelet.HLL_firstorder_Skewness_250","mkm9d_ptv6_wavelet.HLH_firstorder_Mean_248","mkm9d_ptv6_wavelet.HLH_firstorder_Skewness_244","mkm9d_ptv6_wavelet.HHH_firstorder_Median_238","mkm9d_ptv6_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_236","mkm9d_ptv6_lbp.3D.k_gldm_LargeDependenceHighGrayLevelEmphasis_236","sub"
1.26304919603012,-0.226636500549841,2.06550086879087,-0.36203107663604,0.162049208755399,-0.225756624770835,0.674422158788171,1085983
0.533656452086097,-0.171553449755197,-0.106027685094933,0.248649415334945,-0.879431118786018,-0.404086030085462,0.933771566853109,1125173
0.539696920621081,1.28792595432517,-0.953423799245323,-0.839604546830234,3.98354328700559,-0.320810304044781,-0.569862858287236,1154608
1.18032951532809,-0.462291036212107,-0.218950578900214,0.257441316727672,-0.0895122389968379,-0.385371781900755,-1.02192344261342,1181124
0.0369798798511974,0.0333735119366967,-1.08483477406107,-0.789036895840769,-0.0878182683896866,-0.361746373570079,0.212163162850265,1183075
0.483748936614683,0.101240458596129,1.38122829347008,1.79553530848022,-0.475355070594882,-0.270597151542222,-0.855720389279238,1232870
0.636835331859607,-3.90959548932735,1.50843005934237,2.20063680351438,-0.17565053015941,-0.162624057117572,0.570053544796631,1279943
-1.57371086894662,0.644271602405467,-0.420143012184075,-0.765389272824126,-0.425079597083724,-0.357826867912525,0.178684703394579,1329352
-1.19026639050154,0.704349948315512,-0.290205356412149,-0.772611194554783,0.444363049643622,0.344564966014616,-0.732389993234821,1330263
0.90192016753852,1.26336773509706,0.529905756211681,-1.07428945060033,1.36654652607791,-0.356087849389328,-0.358086160746284,1364384
0.312723833355372,1.14337424098616,-0.51186179562866,0.833305024204187,-1.05196950494775,-0.314018031294658,-0.890451792802934,1386095
-1.50459136192332,0.652287696119155,-0.998671355580227,-0.390480859407589,-0.508818193398477,-0.401893427179293,1.43873675804931,1458656
0.627867234430281,0.542929097385772,-0.368469449300606,-0.707168572582179,-0.209983410351403,-0.168601882429236,1.62487878766602,1485662
0.693249085581562,-0.571458672242196,0.963587457919292,-0.0614153595475765,1.03235891789058,-0.30143541419305,-0.411255375682503,1497807
-1.06530084495932,1.00744020577191,-1.60614491573976,-1.29490425827219,-0.240335814272024,-0.388999257133257,-0.412871256945372,1501387
0.736488031819407,0.45846540943566,-0.297194390339602,0.106277489402582,-0.357119921606949,-0.341826235335176,0.813200773787407,1518948
0.883888958507897,-1.5863149975874,-0.495395102206017,-3.01162555366462,0.0355327351488592,-0.380079939656457,0.551067485663351,1526417
-0.245246529167841,-0.106043293592953,-0.327424741284079,-0.221882453529331,-0.382302010328875,-0.403718963001146,0.938869636645631,1565177
0.0569667937889996,-0.814351269462318,-0.0795558055837849,0.0426509020640611,-0.0832485331156848,2.38356292683217,0.588141394941835,1606693
0.883221439599567,-0.107248435611559,-1.48900782216368,-0.650193667979119,-0.154428409808445,-0.258556015882961,1.41541160791636,1612262
0.489367956538935,-1.12635342365613,0.472391505398829,0.255495741433122,-0.979691929611042,-0.404475538678094,-0.548944974124802,1614566
-0.305781566439429,1.17560218443477,-0.203822333274887,0.312344703143903,0.544363058483565,0.306084947108557,-0.0666283487602432,1644034
0.0680460406262799,-2.76184729224136,1.38833562803231,0.296175201403797,-0.237799526989334,-0.325720720500555,2.53798222361686,1668599
0.159314675751154,0.400863860526144,-0.949763048009736,-1.17009533200057,0.175494156204615,-0.410343667296576,0.291945680370387,1671370
1.37169812026531,-0.165524222761471,-3.11503200594536,-0.203681995769482,0.0560795474710003,-0.412280914969555,-0.98479049395509,1684230
0.762676649856691,0.892252128432294,-0.529733026288144,-0.259287815563135,0.458502099855988,-0.323688412821714,0.1246922108935,1692385
0.873952742396466,0.670947505051403,-0.867045464786346,-0.629610833739184,0.173846310840983,-0.346879034058254,0.217100776499509,1720713
0.199568378084928,0.755238400270923,0.0727759240170193,-0.438755828368757,0.393694209155581,0.741743139958202,0.163713485336949,1738800
-2.46289911494818,0.485508743732558,-0.747068867962244,-0.180162111335473,-0.609957267331219,-0.348910908679879,-0.50881192495145,1740845
-0.218095994223696,0.588851262395674,-0.211666719184992,-0.959740607451214,-1.00304132134723,-0.280971675097841,-0.057880409727223,1742294
0.928643588571957,0.712624284267753,-0.223815427341155,-1.40523400173232,-0.139745514522395,-0.422009576276578,2.13299340097948,1767700
0.580955643502021,0.641193090120974,-0.332026738260749,-1.16696051368157,-0.318837973188423,0.350371594873131,-0.222620026668011,1768972
