"mkm10d_ptv4_wavelet.HHH_firstorder_Median_250","mkm10d_ptv4_wavelet.LHH_firstorder_Skewness_248","mkm10d_ptv4_gradient_glcm_Imc2_248","mkm10d_ptv4_original_shape_Sphericity_243","mkm10d_ptv4_lbp.3D.m2_firstorder_Maximum_240","mkm10d_ptv4_wavelet.HHH_firstorder_Mean_238","mkm10d_ptv4_wavelet.HHH_glcm_ClusterShade_238","mkm10d_ptv4_original_shape_Flatness_237","mkm10d_ptv4_lbp.3D.k_gldm_LargeDependenceHighGrayLevelEmphasis_235","mkm10d_ptv4_wavelet.LLH_glcm_Correlation_232","mkm10d_ptv4_wavelet.HLH_firstorder_Mean_231","mkm10d_ptv4_lbp.3D.m2_glszm_LargeAreaEmphasis_228","sub"
-0.0181800154644749,-2.12881147787499,-0.452282651938703,1.30576548099094,-0.547534466111203,0.515079366362355,0.309498389160611,1.06854900054944,0.877007799090741,1.37308009745665,-0.696766480678133,0.265233786286763,1085983
-1.02571463906552,1.2232259567549,-0.319699575604733,0.429056827880961,-0.324126729253372,-0.658949647107509,0.427021222633967,0.354501163226146,0.616554125180021,1.19094864208176,0.360240308251446,-0.218124435309544,1125173
1.08158668253743,-0.603553461303887,-0.996669775663104,0.533469221961684,1.66184528165491,-0.395785135880854,0.411854637339453,-0.0765557024615884,-0.150431350234415,-0.974990853269296,1.81731738464973,-0.461006420308057,1154608
-0.205517088196695,-0.573313576538833,1.12463065426434,1.0127534297702,-0.547534466111203,-1.45265895275442,-0.557446224981796,0.940097272090689,1.21496076288339,0.347996589950303,1.71530412878473,-0.382424714304896,1181124
0.0978081254246425,-0.773256139739212,-1.87845610898207,0.187453347958989,-0.547534466111203,-0.360311949918121,-0.117099587161163,0.263638859654381,-0.317366875440111,0.765493438873285,-0.234728337902749,-0.393286230630634,1183075
-0.921754427160322,2.32640599988698,0.443656324181673,0.711392666380653,-0.454410081067796,-0.648084325823715,0.101370896869494,-0.783737688736107,-1.64165912879821,1.18315960880129,0.88539833806606,-0.119313344766476,1232870
-0.562424681620607,-1.15597321822288,0.940416485231167,0.616908983387075,0.434647929196577,-0.0479067250301801,0.325674544613647,0.217784317271122,0.430565572509623,1.37402219738227,-0.538059016034471,2.48891661904698,1279943
-0.482438878072512,-0.0490699843734319,0.49686813550487,-1.61085866311944,-0.547534466111203,-0.118239594800512,-3.04057119840168,0.0872473650047468,0.832284330105674,-0.410498824619468,0.264378451315015,-0.459489616012694,1329352
0.427724881769999,-0.291206497258074,-0.549674013525677,-1.35760436662229,-0.547534466111203,0.714518703305247,0.320138739024095,0.336280957137563,-0.883660907687072,-0.650052386822098,-1.45817964051939,1.03755906388643,1330263
-0.0545947089532776,-0.345018005977496,2.66140154756948,1.13075821350784,0.991564175535327,2.25393877270825,-0.724720558690725,-0.144506452321763,-0.134483966007112,-1.25257706008838,-0.134181321115143,-0.484514661439053,1364384
