"mkm8d_gtvper_wavelet.HHH_firstorder_Skewness_249","mkm8d_gtvper_wavelet.HHH_glszm_SmallAreaEmphasis_249","mkm8d_gtvper_wavelet.LHH_firstorder_Skewness_247","mkm8d_gtvper_original_shape_Elongation_246","mkm8d_gtvper_wavelet.HHL_firstorder_Skewness_244","mkm8d_gtvper_wavelet.HHH_firstorder_Mean_243","mkm8d_gtvper_wavelet.HHH_glcm_ClusterShade_243","mkm8d_gtvper_gradient_firstorder_Minimum_241","mkm8d_gtvper_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_239","mkm8d_gtvper_wavelet.LHH_firstorder_Median_235","mkm8d_gtvper_wavelet.LHH_glcm_ClusterShade_234","mkm8d_gtvper_wavelet.HHH_firstorder_Median_231","mkm8d_gtvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_231","mkm8d_gtvper_wavelet.HLH_firstorder_Median_227","sub"
-0.155900684265156,0.316774136759061,-0.333513499796898,1.02769013153375,-0.102293869545465,-0.352390771086789,-0.124613828460463,-0.447705772142277,-0.333426409656148,0.683488247676939,-0.127225128536487,0.404584960647432,-0.469384416279687,0.548476846400878,1085983
0.311455164399973,-1.5669083405821,0.583200452424111,0.903315011727641,-1.02921836541355,-0.641537552621649,0.0937040811546015,0.98433756446734,-0.356713772758222,-0.367361393898054,-0.0750709711774372,-1.21394559830933,-0.493098731912851,0.185550452578386,1125173
0.836138402018752,-0.777440770753407,1.50031701670796,-1.09125817683295,-0.100528485164261,2.13202029129607,0.414777446089856,3.06837430803773,-0.336173962124202,-1.82398376163502,0.432839786419995,2.45895998657729,0.383765301554547,-5.10616314373088,1154608
-2.04206511763426,-0.461411182197203,-0.2092797264906,0.128547106063381,0.243982920131483,-0.467016817836803,-0.202898994746048,0.0775314281085061,-0.218966861916212,0.265582985525413,-0.168952084053714,0.159777828762167,-0.389820869676528,0.168155070172011,1181124
0.48916621253429,0.871467276688643,-0.392846517026494,1.3884677017123,0.443736028927758,2.25882684850234,0.132362892680587,0.52898353889202,-0.3499484886285,-1.73881581401444,-0.166317374430479,2.63891369153723,0.0720332931247422,-0.2708260529601,1183075
0.286506892431893,-2.54046508156965,-0.682121042467583,-0.515882743954256,-0.876193826355234,1.57846871727527,0.181682409613698,0.676045580468962,-0.320105032500577,-0.171091516540997,-0.158683526078468,3.32857112088909,0.0776551932220375,-1.88577074660393,1232870
0.162305157368959,-0.749801345662266,1.28076842404254,0.0607759317154871,-0.251722296093214,-0.544862671700853,0.0825198066420958,-0.322337758018938,-0.335440287666613,1.61420822974937,-0.0513169586095396,-0.752779408848272,-0.426928679952755,1.17753558291199,1279943
0.270917198662269,0.426333088170146,0.46905198799384,-0.201139121923733,-0.786542897436483,-0.228309944488959,0.484908426662017,-0.3736933637218,-0.349164297393426,1.32556281065526,-0.00587724550490816,0.522511633229523,-0.44425454679361,1.06936928460214,1329352
-0.190736313026426,-0.158120361583413,0.248097262878754,0.300674203552877,-0.354013128332507,-0.206738198723526,0.0953426308848218,-0.753218577823317,-0.173277014492228,1.31919671625154,-0.0361557754215965,-0.289403447583721,-0.433994700706325,-0.788081964835187,1330263
-0.376781460450569,0.774830288482708,-0.708059066230661,-0.778798785706111,0.439304070534578,1.84807841828758,0.168871883079439,2.76804944512054,-0.341772463630647,2.8905953113054,-0.151847024059072,2.55105883638557,0.886610945956576,-3.87776266690065,1364384
