"mkm5d_gtvper_lbp.3D.m1_firstorder_RootMeanSquared_247","mkm5d_gtvper_lbp.3D.m1_glcm_Autocorrelation_247","mkm5d_gtvper_wavelet.HHH_glszm_SmallAreaEmphasis_240","mkm5d_gtvper_lbp.3D.m1_glcm_ClusterShade_236","mkm5d_gtvper_wavelet.HHL_firstorder_Skewness_234","mkm5d_gtvper_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_234","mkm5d_gtvper_wavelet.HLL_firstorder_Mean_233","mkm5d_gtvper_wavelet.HHH_firstorder_Skewness_231","mkm5d_gtvper_lbp.3D.k_glcm_ClusterProminence_231","mkm5d_gtvper_lbp.3D.m2_glcm_Imc2_230","mkm5d_gtvper_wavelet.HLH_glszm_LargeAreaLowGrayLevelEmphasis_226","sub"
0.234142000409542,-0.191738156187941,0.571178487239207,1.00228815692852,-0.0777156922165461,-0.308007855613688,1.03338578719301,-0.163060529425113,-0.110554773449418,0.116724825576999,-0.203024617473559,1085983
0.0956724967950025,0.167956587122375,-1.98026620669537,0.195766874284668,-1.00862738975409,-0.327997150017379,0.972996771928945,0.319095409028667,0.513710964638361,-0.0901032166400598,-0.220753428486777,1125173
-1.61460293241701,-1.33616375881645,-0.972957806052931,-1.09780121374601,-0.118877948179018,-0.296348628295861,-1.77116001594521,0.863077825850047,-0.0436464582875623,0.226201855072115,-0.2269369850476,1154608
-1.32254110953213,-0.600738999790293,-0.65718213635793,-0.155365235427173,0.134242613053264,-0.175025924219748,0.446237770583663,-1.76923187466856,-0.570296132639581,0.0223544829086101,-0.212945485489585,1181124
0.744768140998412,0.739442371733628,0.306014597798941,0.238619296270334,0.263911595559218,-0.317453487864118,1.11179365757445,0.446542256379703,-0.00266627104735053,0.293796179627573,-0.226342868034486,1183075
0.491891764660332,0.154337259380434,-2.09105301558304,0.32977194192652,-0.836074076460632,-0.282599536042121,-0.96472331272207,0.283136954077902,3.2691888406197,0.299238417788867,-0.227197854321873,1232870
-0.00278968448833087,-0.440688740421992,-0.269282634005684,0.313014174203094,-0.213651702786987,-0.313748765000884,0.571841616376534,0.143653921457131,0.298250719424445,0.214826930400187,-0.0662461357860124,1279943
-0.0986469246124428,-0.518424908743053,0.387323783390186,0.869995665472229,-0.754754496300183,-0.318623996785671,0.448884274512426,0.237691222988367,0.362348427450114,0.240686650019893,-0.224661464660798,1329352
-1.03338483104297,-0.468128391955444,-0.0985293333828954,0.265684004275494,-0.33253507339281,-0.215340901206623,0.297149990938278,-0.239323198987037,0.893833075488644,0.0302367905067622,-0.194146113657878,1330263
-1.36817039236528,-4.25478089365108,-1.08729039303058,1.32355888406291,0.455687297133929,-0.307033290628375,-0.730072387181186,-0.470541823147099,-1.45800710638477,0.14762034872398,-0.227079397995428,1364384
0.834666254978332,0.752252385915713,0.99396867094837,0.59142998697701,-0.760255706732984,-0.310959618162086,1.03233859142455,-0.873758822570352,3.89771172117354,0.300144716054279,-0.227560929344788,1386095
1.16172508380482,0.707215704569489,-0.690386281638861,-0.442337918193533,-0.829483799834647,-0.329629400076159,0.869320271550324,0.275549198687115,0.357233746135592,0.00676064209778685,-0.138477132199882,1458656
0.580787393268357,0.684354821621637,0.949155200565838,0.14563984226588,-0.520042391358174,0.552378054238248,1.12875960746075,0.153799325317515,-0.57384126170817,-0.744798694418076,6.54408644551122,1485662
-0.478782057107496,0.188546352474626,0.190989279226915,-1.20990090940986,-0.844572006134211,-0.277573224199124,0.568968478839407,-0.792486845863136,-0.804333514571763,0.0178929788154884,-0.215712632959306,1497807
0.202302100409717,0.288059207654046,-2.24348771329008,-0.649456995241587,-0.806337605834536,-0.310407183463168,0.879890767161204,-0.302858957926777,-0.788806045291104,0.163671584245965,0.346801256664963,1501387
-2.54236199446431,-3.55890949365691,-0.92769093001911,4.74706534420046,-0.819888966907443,-0.319726581850814,-1.71112195388613,0.786371377583759,-0.0267730786435055,0.30147554936503,-0.181274627636579,1518948
-0.294277665811394,-0.449059000192364,0.394515258919153,-1.42721057999364,-1.05081322844961,-0.314652786463002,-1.24478820772004,0.782331843267384,-0.74550619278534,0.246555154923245,-0.227632000373226,1526417
-0.534455030472462,-0.509196060358768,-0.281611095792307,0.814505598279616,0.371528623110663,-0.327004670198963,-0.219447649630834,0.988306086068969,0.0820147723121237,0.263133972147824,-0.210456917709006,1565177
-2.5837197880147,-1.98289966009595,-0.636401175951201,-0.720230289103016,-0.845237386509411,-0.136544011075511,0.245321851923359,0.225774412990842,-0.292930213750097,-0.279881323343139,0.538916673096158,1606693
0.659549739758726,1.43065802527415,-0.514932407525494,1.20454463832424,-0.469996111237345,0.323863155468564,1.45969970068192,0.0378542444413022,-0.021621465063275,-0.0265022580523818,0.541566625854934,1612262
-0.39273226760749,0.00756478685322015,-0.645183782008455,-0.494819404313785,-0.243823877652411,-0.324462618185311,0.0212488199660123,-2.44395372059957,-0.763618811333954,0.2382062994668,-0.19452566216537,1614566
1.45963129342685,2.1449300982493,1.97037195141942,2.01586657422785,-0.918187835291244,2.0389333699993,1.40103262927044,0.135132856828389,-0.890403094127838,0.147087164419132,0.277043352598122,1644034
-0.678759513074484,-1.36408296596081,0.172039493108988,0.652899475003158,-0.714901230032396,-0.324541314997196,0.550794753744158,-0.271679698503018,-0.694864468003165,0.270745606466221,-0.215307448095016,1668599
0.192185618312221,-0.220133007093121,0.115490310758684,1.31943277337982,-1.00750052041385,-0.328727173938469,0.454303531550092,0.331115211504939,0.520721748203118,0.285152966254125,-0.227365893176165,1671370
2.65204363390644,2.05230315224347,0.0161110821367478,-1.96667195224669,-0.0322356534826468,-0.319476038451158,0.539042117534118,0.158573099311767,-0.790407509287747,0.291224013586807,-0.227708569311125,1684230
0.655376034286195,0.644010390027875,-1.19110664856261,-1.32365007779778,0.190874616735682,-0.282967343673646,1.33569970197759,0.186912922686571,-0.268463110100875,0.300195156251477,-0.211900617189762,1692385
-0.525023681749038,-0.143867213698889,0.6612072234387,-0.0946354594251034,0.139414524531094,-0.300057314385461,-0.717524770352734,0.56007582081659,-0.424837279293471,-0.00697138544012941,-0.199470592164522,1720713
