"mkm9d_gtv_original_shape_Elongation_250","mkm9d_gtv_original_shape_Flatness_250","mkm9d_gtv_log.sigma.3.0.mm.3D_firstorder_Skewness_250","mkm9d_gtv_wavelet.LHL_glcm_MaximumProbability_250","mkm9d_gtv_wavelet.HHL_glcm_JointEnergy_250","mkm9d_gtv_wavelet.HHH_glcm_JointEnergy_250","mkm9d_gtv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_250","mkm9d_gtv_wavelet.LLL_glcm_ClusterShade_250","mkm9d_gtv_lbp.3D.m1_firstorder_Skewness_250","mkm9d_gtv_lbp.3D.m1_glcm_ClusterShade_250","mkm9d_gtv_lbp.3D.m2_firstorder_RootMeanSquared_250","mkm9d_gtv_lbp.3D.m2_firstorder_Skewness_250","mkm9d_gtv_lbp.3D.m2_glcm_ClusterProminence_250","mkm9d_gtv_lbp.3D.m2_glcm_ClusterShade_250","mkm9d_gtv_log.sigma.2.0.mm.3D_glcm_JointEnergy_249","mkm9d_gtv_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_249","mkm9d_gtv_wavelet.HLH_glcm_ClusterShade_249","mkm9d_gtv_lbp.3D.m1_glcm_Correlation_249","mkm9d_gtv_wavelet.LHL_firstorder_Mean_248","sub"
0.69847015605371,1.10620067850787,-0.130124632340914,-0.814372075542421,-0.829307578950477,-0.846950748422047,0.516830484335808,0.0561649387592321,-0.0571848490715789,-0.601447676092366,-1.20755534420006,0.743176210872438,0.33337331429875,0.269310335127655,-0.749299822560074,-0.226330585217935,-0.120280129018107,-0.42897092349056,-0.0706225939277159,1085983
0.962137579248856,0.796438141055738,-0.258013146947394,-0.108269022395436,-0.751470698498423,0.205015374172081,-0.813763492347277,0.113011449447429,0.143424865947633,-0.307233743323593,-0.908323834708504,0.656596564582699,0.613997756641911,-0.0321424971343035,-0.182869447901643,3.30591108003081,-0.0978599100483472,-0.675284695055892,0.0722367420396544,1125173
-0.8858295034978,-1.6700560069843,1.55068753136379,-0.686558201945142,-0.727694238284529,-1.25924453155009,-0.505778013582273,-1.99675776834079,-1.48856967110224,-0.142774591439985,3.08760175650172,-2.96483402174787,0.551871061729335,-2.12361022344858,-1.11363056009534,-0.317192139619657,1.62448690161081,1.09665991873423,0.580966700732255,1154608
0.623014364482949,0.822227092376877,0.509231787831454,-0.571488992076168,-0.00728217916613266,0.341198848927112,0.607073574007763,-0.291487619985812,-1.63877129839027,-0.785026631904324,1.06403716175753,-1.55513163784186,-0.760722539767278,-0.463994756971603,-0.954275172968127,-0.0236224233722642,-0.150446279999268,0.546284933336312,0.375065969259985,1181124
1.17941388477205,-0.241603380840388,0.440119453429853,-0.554888102013214,-0.544165788038351,-0.703249103122712,-0.814165372595727,0.0773470855020034,0.506258469789759,0.685370771229339,-0.783394545366235,-0.039583746553618,0.0671391054598567,0.0186580122029487,-0.63866916432127,-0.294483704017274,-0.248588231557537,0.0912611714006252,0.312881949765145,1183075
-0.643321885140262,-0.347241854915511,0.10955010265107,-0.713701395496335,0.219563205733329,-0.319728590945024,-1.36932979939255,0.0990920583522498,-0.30008630686225,-0.787554345168506,-1.49003825381301,0.422835168752197,-0.287649972737133,0.485749864361086,-0.130210232244877,-0.281033532464089,1.77569540391702,-0.524726738888696,-0.0791463985890774,1232870
0.753640874637782,0.738301545200129,-0.684586275930997,-0.466234903706919,-0.722361355383296,-0.759285353570753,0.0499311357988434,0.297676206062019,0.0793459521109569,-0.187889906677062,-1.46902098331272,0.881067453918426,0.261869804190148,0.592657332465392,-0.346445895181296,0.0819360085086256,-0.11485344506316,-0.468556227292187,-0.324378781020953,1279943
-1.48853422497875,-1.60397004644515,0.741811623091361,-0.406174686160777,-0.615292754128087,-1.18551361725297,-0.129404593578433,0.0980045632431769,0.39480667165393,0.809800838979742,0.19631899253858,-0.64299787261872,0.330437713068081,-0.923774712243723,0.1756818756135,-0.298541122408036,-0.187254074460058,-0.698041977804584,0.823013341022807,1329352
-0.447657071602672,-1.37603671622577,-0.400731974857472,-0.714545246680354,-0.233687841719091,1.57817115502541,3.38402313925143,0.0951764681502005,0.0126437071124307,0.00160513422414139,1.95974484209385,-1.12458760988438,-1.15561951101357,-0.135372739164613,-0.565694415203559,-0.205026605097277,-0.124541671250788,-0.118511381709346,-0.189189629731981,1330263
0.655066831636685,-0.578075999521888,-0.119376196205459,3.06602812309936,1.85756645460593,0.14157268798049,-1.03299951954318,0.0824824254687239,-0.762574776431426,1.42978890149712,0.945251123840424,-1.21969364146044,-2.3513580254713,1.69451928982352,4.08093149682585,-0.316606486020445,-0.0790953063066584,-2.76864410080149,-0.234371385592888,1364384
0.363635750342831,-0.943475186393943,1.08321581683138,0.465776409646372,-0.456993590619629,-0.799469668761555,1.11706317128498,0.0833538414108965,1.77452459634539,2.84676496291716,1.26211616218083,-0.262069287618796,0.508889468935753,-0.596474346024108,-0.820936794551299,-0.313289306898729,-0.00134068327876245,-0.675859323037648,0.984192783658325,1386095
-0.362001457343579,-0.982195069017342,-4.23323088878127,-0.270681877027637,-0.846890350174,-0.798164338822234,0.0705698808858221,0.243570887465053,0.700080931652219,0.534654035428927,-0.459579575236919,0.563624615542334,0.555123066218384,-0.407003464271448,-0.0536579850542288,-0.23943754120081,-0.159723730450498,-0.60108995435936,0.350983509086589,1458656
0.146635415210695,0.532727165187558,1.5869526099192,0.180391967347856,-0.242257103125635,1.16845625159471,-1.04110404861709,0.0783498127759836,-0.379452393494952,-0.668103552926793,0.270785926355504,-0.209316242815254,0.0544602625513546,-0.506907741574335,0.895369387021854,0.946804491487732,-0.12455056169471,0.0721012649613988,0.155495650548795,1485662
-0.378308628064865,-0.213830036761333,0.161498270915753,-0.621898926164976,0.16370371942658,0.416386737330368,-0.352164676889297,0.248478270976406,-1.88777827853845,-0.662947116955223,1.60900925581915,-1.94994318657024,-1.05166535306707,-0.221420206740434,-0.786200234925745,-0.245674856076756,-0.113355070124468,1.63656803350215,1.0585138892955,1497807
1.46732281128987,1.70581052643604,-0.538294140595574,0.428343564507639,-0.456090795883158,0.849548541362107,-0.98233395503337,0.0879745109578381,-0.0328979821891515,-0.119994587752249,-1.01318846252718,0.618864069332011,0.191435973950123,0.146448868166277,1.38776685879605,0.133112944339886,-0.123384046438869,-0.669526512077209,0.0627122305244646,1501387
-2.11439199153579,-1.33821568673436,0.235982944034137,-0.544477315383194,-0.63833838331023,-0.22965021375939,-0.6902388037691,0.0776383315274711,-0.593386781107082,-2.96042852595286,0.570136353839321,0.565236423454796,-0.0325028649047488,-0.202940041363989,-0.0345786010860127,-0.316919680751337,-0.18506130956919,-0.1385628515131,1.59974064526228,1518948
1.18685892917443,-0.349201686809449,1.1332260711402,-0.201500342870405,-0.61112048751082,-1.00136936645958,0.434920264356605,0.297710972667951,0.385794510314648,0.137788776063031,1.09600131516974,-0.489954282588008,-1.15220605274589,0.387137560259996,-0.734294987886035,-0.305240742216808,-0.231637999329576,-0.266355735040156,0.923355684634224,1526417
0.353180363437608,1.23937153475419,0.585127783014817,-1.02409976705011,-0.838938388655713,-1.03357763082737,-0.0210947637700891,-0.914678146230547,0.631033631795576,0.410218350280852,-0.669045161168978,0.497976934350178,0.566028466767626,0.229169711102975,-0.895848738737727,-0.315273423630193,0.110706355726886,-0.108883868849828,-4.84487879913333,1565177
