"mkm9d_ctvper_wavelet.LHH_glcm_ClusterShade_249","mkm9d_ctvper_wavelet.HHH_firstorder_Median_249","mkm9d_ctvper_wavelet.HHH_firstorder_Mean_247","mkm9d_ctvper_wavelet.HHH_glcm_ClusterShade_246","mkm9d_ctvper_wavelet.HHH_firstorder_Skewness_242","mkm9d_ctvper_original_shape_Flatness_236","mkm9d_ctvper_wavelet.HHL_firstorder_Skewness_228","mkm9d_ctvper_wavelet.LHH_firstorder_Skewness_227","sub"
-0.173552206278886,-0.293825162177626,0.361286723303871,0.192799072341021,1.38921291188664,1.40288253780765,-0.886972142985001,-0.311058819720602,1085983
-0.131303449152802,0.0494875332202197,0.757535204533924,0.0386300243614468,0.281232689896114,0.200657181245088,-0.940294125740401,0.373234079341802,1125173
-0.101834934592749,-1.3262731567481,-0.350238447250011,0.0583154369342062,0.319566998360397,-1.31277195749427,-0.472015359594304,0.0426311602040797,1154608
-0.0282339147063408,-0.292117164043361,0.447127645026063,-0.538284881761516,-1.73600681585977,0.850921800261826,3.2289319746611,0.058082803558717,1181124
-0.147985988257237,-2.62047970868609,-3.07687687686113,-0.906502621469687,-0.599988498692662,-0.460845108394831,4.44805062168874,0.266550042269695,1183075
-0.192487124865082,-1.32148283118857,-1.45529765726663,0.0205056702913649,-0.0752338817122154,0.0637789562715629,-0.563744335905123,-0.709675464491044,1232870
0.0706035093005135,0.122880156420804,0.142205646690417,0.0237773328898569,0.810469888491443,0.346969164738446,-1.097278306476,1.03885305308947,1279943
-0.0363904476557934,-1.12738310307038,-0.146490061538732,-0.629156199805895,-0.671448168628903,-1.00254485212489,0.447237386825252,0.592266612734647,1329352
-0.0632074367153275,0.182249842542287,-0.228163343368913,0.0714529919268768,0.408663811444478,-1.39734278488104,-0.158765523992864,-0.289768770882812,1330263
-0.416774853207567,0.167199265499276,3.0081604858848,-0.223518101712323,0.0331455512020269,-1.21982328972274,0.736030052442182,-0.951046468348036,1364384
-0.274873727594939,-1.10127026785318,-0.152059412207642,0.0575856800964798,0.568478137812225,1.07223304739818,-1.6169318550884,-1.25269761012311,1386095
-0.076789015341419,-0.0474344683098486,0.140623225381063,0.248149095807148,0.717888995958972,-1.33500992228802,-0.670449091441244,0.0720904310255355,1458656
-0.184564619166032,-0.00916488269262362,-0.102833145501144,-0.0435463530855977,-0.720583879695632,1.28943635094053,1.44503176915265,-0.709844774597924,1485662
-0.072422526023783,0.536340866897105,0.317445877557839,0.112150636966271,0.0548619076226073,0.25612905997972,-0.222442065774465,-0.0470594362629016,1497807
-0.118062288884892,-1.38558362378017,-1.1111268626638,0.00222098647723102,0.0359984981338985,-0.279562392966169,1.68369924361301,0.497927340199577,1501387
0.092243737897845,-1.01370846480592,-0.73757684628547,-0.0118229517919734,0.0118040485373409,-0.185636882527467,-1.41740336682025,1.75399638992066,1518948
-0.179543157007468,0.594544882147803,0.288252281299101,-0.0858207258664103,-0.0561064188154033,0.678629184022361,0.731308795415979,-0.574520980362969,1526417
