"lemd_ctv_original_shape_Flatness_250","lemd_ctv_log.sigma.2.0.mm.3D_firstorder_90Percentile_250","lemd_ctv_wavelet.LHH_glcm_InverseVariance_250","lemd_ctv_wavelet.LHH_glszm_SmallAreaEmphasis_250","lemd_ctv_wavelet.HLH_glcm_MaximumProbability_250","lemd_ctv_wavelet.HHL_glcm_JointEnergy_250","lemd_ctv_wavelet.HHL_glszm_SizeZoneNonUniformityNormalized_250","lemd_ctv_wavelet.HHH_glcm_MaximumProbability_250","lemd_ctv_wavelet.HHH_glszm_LargeAreaLowGrayLevelEmphasis_250","lemd_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_250","lemd_ctv_lbp.3D.m2_firstorder_90Percentile_250","lemd_ctv_lbp.3D.m2_glcm_ClusterShade_250","lemd_ctv_wavelet.LHL_glcm_Correlation_249","lemd_ctv_wavelet.HHH_glcm_InverseVariance_249","lemd_ctv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_249","lemd_ctv_gradient_glszm_LowGrayLevelZoneEmphasis_249","lemd_ctv_lbp.3D.m2_firstorder_Skewness_249","lemd_ctv_original_shape_Sphericity_248","lemd_ctv_wavelet.HHL_firstorder_Skewness_248","sub"
-0.486494399234392,0.922754913331876,0.00132238174399676,0.350147732858226,-0.894390169807383,0.254188797578945,0.402283737277666,0.520233273477359,-0.219440013907977,0.95595564078014,-0.0192832451611282,-1.20480410126831,0.225804841870502,0.796025788958697,1.62109984737632,0.876077918655219,-1.65493352465188,-0.19048197848281,-0.781578552399769,1916742
0.459911057257567,-1.18329609092546,0.748268234406507,-1.48496134045933,-0.431497218461112,0.364993186890082,-2.17503759012429,0.168145758834774,-0.283320280693243,-0.751494333892119,0.130035484849171,-0.360627774562626,-1.08867097135224,0.826655483408059,-1.50826668584181,-0.281440602038249,-1.32119857227118,1.28562668755511,-0.532435483644356,1980052
2.96017490846824,-0.306705357701021,0.186316274489694,-1.06946579153199,1.83354096504285,-0.743407636957432,-1.2162713611722,1.41626695557547,-0.124565136059614,-0.295506190770632,0.443593146537149,0.689237739928663,0.340282032186879,0.383591200709527,-0.383934810030088,1.47254010408254,2.30364067078068,1.77199758818759,-1.03325430738957,1926770
-0.4752551970598,-0.578142441444906,1.00305541233915,-0.702860756055279,-1.09370346795315,0.350041979871546,-1.02257087445072,0.82237455803221,-0.237837148240933,0.575348510165408,-0.552252651671485,-0.285782656581898,0.390181746352249,0.477684798452544,0.877702860425308,0.191988477550361,-0.401009491396294,-0.377702884982456,-0.570258267360472,1979045
-0.127209014057478,1.17045174093561,0.958517381905506,0.116319776923753,-0.506344066992647,-0.509705739095786,-0.106798994305802,0.217325652003783,-0.163957481807084,0.507049497813279,-0.245641923795891,0.311922866576444,-0.824807586287532,0.567549228098666,0.618675212838638,1.29670891824038,0.233902845997303,-1.2071542495553,-0.172731559296028,2196212
-0.315626994903981,0.500199479559984,-1.26227958064366,0.612980098110046,0.399474519731653,0.893842973824319,0.397225416144722,0.540789509932796,-0.217928057187798,-0.258487041159319,-1.74351937615382,0.741564492351787,-0.666785426778121,0.37173248614341,-0.769823913712848,-0.821480464174671,0.258109277690626,-0.187534078982892,2.82481859760057,2393207
-0.708144632398257,-0.501205549617308,1.5842029922928,-0.0696775679756474,-1.44820695165106,-1.0051332848472,0.277970715748761,-0.928577077077028,-0.276977836373051,-0.256276371665773,-0.0292026021675079,-0.210965621241828,0.0657460885760445,-0.20786230957263,-0.800938832871078,0.730163075226298,0.710937693365146,0.31578430629246,-1.01030549025948,2146138
0.938782301831109,-0.882024837721703,-2.18645403354913,-4.61259495943039,2.07739722793408,2.1345269573064,-1.04274075987768,1.38398261356257,5.38800020607919,-6.24461370812004,-0.951796769811261,-0.128097770476204,-0.00258034397600083,0.174778567810047,0.43652358583252,-0.691730161398419,1.12988727804648,1.14788882008765,0.0394406213517249,2228399
-2.2421431286749,-1.2337233433076,1.69322418939888,0.656537980646892,-1.67008594379651,-1.41505447122498,1.33362433207351,-3.33346945951821,-0.284726924038801,-0.0709312607748013,-1.20439530436363,0.215836149031176,0.302658696638059,-4.26728579121697,-0.47527490488198,1.37500621394242,0.633750204161985,-0.904479958601092,0.0664844899513715,2144796
0.397288091869931,-0.184010229468141,1.43507004395796,1.62700349672241,-1.72125549726204,-1.40613172946961,1.56342574857173,-3.17448090471648,-0.284657486532054,0.387034774119251,0.20419960904577,0.386299669143439,-2.01877698255739,-4.78912269486377,0.37864245586178,1.59375619556716,1.63580568856298,0.650972906216635,-0.270175805696037,2234271
