"lemd_ctv_wavelet.HHH_firstorder_Median_247","lemd_ctv_wavelet.HHH_firstorder_Skewness_246","lemd_ctv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_246","lemd_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_240","lemd_ctv_wavelet.HLH_firstorder_Skewness_239","lemd_ctv_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_238","lemd_ctv_original_shape_Flatness_236","lemd_ctv_wavelet.LHH_glcm_ClusterShade_235","lemd_ctv_wavelet.HHH_glcm_ClusterShade_232","lemd_ctv_wavelet.HHL_firstorder_Skewness_228","sub"
-0.122478249861769,-0.126125785735401,1.62109984737632,0.95595564078014,0.0445334158274849,-0.0647365581169124,-0.486494399234392,0.203679445639612,-0.0898948591575434,-0.781578552399769,1916742
0.542084767514846,-0.28590562745426,-1.50826668584181,-0.751494333892119,-0.0277892244659844,1.55928917452446,0.459911057257567,-0.0193690200919777,-0.282986802112107,-0.532435483644356,1980052
-0.736044489164019,0.128862715363152,-0.383934810030088,-0.295506190770632,-1.0240893710738,1.29029410738033,2.96017490846824,-0.163556927399958,-0.106200528446944,-1.03325430738957,1926770
0.0732497021504497,0.0745570079034863,0.877702860425308,0.575348510165408,-0.238382854390613,-2.04429242291596,-0.4752551970598,-0.106898952449282,-0.063646368069648,-0.570258267360472,1979045
0.860092144300627,0.00120257780295205,0.618675212838638,0.507049497813279,-0.259128044332376,-0.329419582843222,-0.127209014057478,-0.150387348396503,-0.0974055899374933,-0.172731559296028,2196212
-0.154665573270528,-1.50281697060898,-0.769823913712848,-0.258487041159319,1.26417636085904,-0.0296019134256093,-0.315626994903981,0.109618285001294,-0.218013935656787,2.82481859760057,2393207
1.040036096903,0.348139517395136,-0.800938832871078,-0.256276371665773,-0.306373135830866,1.15703772826433,-0.708144632398257,-0.268897575943353,-0.0819183804791149,-1.01030549025948,2146138
-0.239355281667581,-0.00414117219592943,0.43652358583252,-6.24461370812004,-0.329203572872893,0.698382238851577,0.938782301831109,-0.0513442513766758,-0.0823288482880079,0.0394406213517249,2228399
3.63184705289823,0.829287803104787,-0.47527490488198,-0.0709312607748013,-0.683152152828132,1.37143060266414,-2.2421431286749,0.453748953202626,7.37190294611097,0.0664844899513715,2144796
-1.07949029108002,0.0205124570966755,0.37864245586178,0.387034774119251,-0.329644203933388,-0.318958555745516,0.397288091869931,-0.358920764124511,3.81645114614483,-0.270175805696037,2234271
-0.108330495838156,-2.45907635953227,1.44116651954184,0.801140811249622,0.630884815076138,0.926560642983719,1.05151022927119,0.713916384803102,-0.178826407437025,2.36320424088772,2296332
1.96304426338102,-0.360585132043564,-0.530358457374792,-0.0948258813517256,-0.273260304989605,-1.32163571541186,1.71468162878226,-1.50022203410512,-1.32771836085243,-0.272809013853968,1684230
-0.0973807511025724,10.1292916595809,-0.87898481583066,-0.299921425905988,2.94438428855495,0.654152499913647,-0.849335205294718,-0.07223569545217,1.40467976978019,2.52559933445506,1720713
-0.0110002972288478,1.51953669020037,0.473332890204842,0.428753210523024,-0.0846596934141604,-0.154686409951831,0.700701207541362,-0.415581642409706,0.248323017716848,-0.964828879677513,2186951
