"mkm8d_ptv6_original_shape_Elongation_250","mkm8d_ptv6_original_shape_Flatness_250","mkm8d_ptv6_original_shape_Sphericity_250","mkm8d_ptv6_original_glszm_SmallAreaLowGrayLevelEmphasis_250","mkm8d_ptv6_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm8d_ptv6_wavelet.LLH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm8d_ptv6_wavelet.LLH_gldm_DependenceVariance_250","mkm8d_ptv6_wavelet.LHL_firstorder_Kurtosis_250","mkm8d_ptv6_wavelet.LHL_firstorder_Skewness_250","mkm8d_ptv6_wavelet.LHL_glcm_ClusterShade_250","mkm8d_ptv6_wavelet.LHL_glcm_Correlation_250","mkm8d_ptv6_wavelet.LHH_firstorder_Mean_250","mkm8d_ptv6_wavelet.LHH_firstorder_Median_250","mkm8d_ptv6_wavelet.LHH_firstorder_Skewness_250","mkm8d_ptv6_wavelet.HLL_firstorder_Skewness_250","mkm8d_ptv6_wavelet.HLH_firstorder_Mean_250","mkm8d_ptv6_wavelet.HLH_firstorder_Median_250","mkm8d_ptv6_wavelet.HLH_firstorder_Skewness_250","mkm8d_ptv6_wavelet.HLH_glcm_ClusterProminence_250","sub"
0.0156521533844088,0.836654324227868,1.26304919603012,0.265909264538459,1.99294093547785,0.351036655503962,-0.23906030367126,-0.756573010538635,0.670204443358709,0.766127862766995,0.940309644989527,0.917630728802772,-0.0195003477948925,-0.127974292671426,-0.221282840555115,2.03331355073163,0.846879451133589,-0.343870506356672,-0.368494742458529,1085983
0.819466147881683,0.447892049141933,0.533656452086097,0.0941014019019628,-0.223669144702567,3.97061046643911,-0.190778064261992,1.02782781683219,-1.36626593569072,0.252884766123812,-0.082794810372381,-0.41599007181375,0.867931171699481,0.79653385873075,-0.164304462210554,-0.0924478574258267,1.80359448426923,0.222381638816292,-0.346961587922645,1125173
0.714584916723728,-0.154903769649449,0.539696920621081,-0.421808314619999,0.301598873539202,-0.395199202542998,-0.811353798277357,-0.059973903668605,3.38970230859833,1.50407206113573,-2.56728780515689,0.484565031637963,-1.44083790610779,-1.15646905101731,1.3124417887585,-0.927679524136223,-4.23167712189483,-0.858166277594439,-0.294914921929865,1154608
0.900951073501308,0.683153788929837,1.18032951532809,1.50703413337982,-1.96428685258958,-0.389571022537631,-0.704045353120548,1.34074633599539,-0.600155460931932,-0.468979523984696,-0.34339179332055,-0.62118404350725,-0.962564963262708,-0.439190760542687,-0.467609614845441,-0.183222997044087,-1.1039840936038,0.277810228175882,0.802956843880626,1181124
-0.0974075874976722,-0.00836561989518245,0.0369798798511974,1.55521394323279,0.610441116029767,-0.315904142966317,-0.383256701203217,-0.297387237321381,-1.62078673219444,-0.0136210204843294,0.648268283586289,0.87314750383687,0.220141094366562,0.420475599630442,0.0429015571767309,-1.09115077435978,-0.373525406651517,-0.803786896440634,-0.343140308312208,1183075
-0.940863784276112,-0.968177498834988,0.483748936614683,0.762207960602444,0.530777827330767,-0.323916008758392,-1.07550048362062,-0.672824408322929,-0.751824851254163,0.156154719986773,0.38951120058707,3.27887645954039,-0.619302434393209,0.871390853126593,0.107346726186962,1.45629535899082,1.5032717085755,1.83240431822258,-0.302006234530083,1232870
-0.298909267731006,0.260782679431554,0.636835331859607,-0.87336605136287,-0.324983913885297,2.13163610972954,-0.157802051768768,0.144827362568387,-0.701159322987007,-0.888896935345037,0.50278294286548,-0.527005701069166,0.433404383864437,-1.41725213943448,-3.93231691322177,1.47484621432367,1.04320548721698,2.2107300782034,-0.383015892515929,1279943
-0.150656528504674,0.615953633641763,-1.57371086894662,-0.0892343920318256,0.655647128088825,-0.39890698294869,0.252025208475099,0.465790816466475,-0.211759757112811,-0.184882792717586,-0.500570735863763,0.151123675221646,0.304728051195763,-0.41737365274524,0.64844491445677,-0.402511634142818,0.12024758922204,-0.772053886823746,-0.0234365991367264,1329352
0.8680922599465,1.16413974176473,-1.19026639050154,-0.347745218729622,0.32663729519287,-0.361332014656158,1.50531712502438,0.102545342723221,-0.647583733758328,0.34852886185462,-0.898058388118296,-0.188960278144607,1.08754437574797,0.0407566007914596,0.694374205542974,-0.306553370278158,0.546758267982944,-0.76424020321308,-0.254362371559036,1330263
-0.955943622690444,-0.521377572779889,0.90192016753852,0.397380170858887,0.246015108041173,-0.414935773618245,1.52246002960417,-1.04413901121858,0.99077805985641,0.754636086277639,0.0567026750214511,0.988422400987315,-0.587279777377376,-0.351862786827163,1.27934859408157,0.534261877364452,0.864769900122089,-1.07337904220369,1.69218860394278,1364384
