"mkm6d_ptvper_wavelet.HLH_firstorder_Median_250","mkm6d_ptvper_wavelet.HHH_glcm_ClusterShade_250","mkm6d_ptvper_logarithm_firstorder_RootMeanSquared_250","mkm6d_ptvper_wavelet.LHL_glcm_ClusterProminence_249","mkm6d_ptvper_wavelet.HHL_firstorder_Mean_249","mkm6d_ptvper_wavelet.HHL_firstorder_Median_249","mkm6d_ptvper_wavelet.HHH_glszm_LargeAreaLowGrayLevelEmphasis_249","mkm6d_ptvper_lbp.3D.m1_glcm_ClusterShade_249","mkm6d_ptvper_original_glszm_LargeAreaLowGrayLevelEmphasis_248","mkm6d_ptvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_248","mkm6d_ptvper_wavelet.HHL_glcm_ClusterShade_248","mkm6d_ptvper_original_firstorder_10Percentile_247","mkm6d_ptvper_wavelet.HHH_firstorder_Skewness_247","mkm6d_ptvper_lbp.3D.m2_firstorder_90Percentile_247","mkm6d_ptvper_lbp.3D.m2_gldm_LargeDependenceHighGrayLevelEmphasis_246","mkm6d_ptvper_wavelet.HLH_gldm_LargeDependenceLowGrayLevelEmphasis_245","mkm6d_ptvper_wavelet.HHH_firstorder_Mean_245","mkm6d_ptvper_lbp.3D.m2_glrlm_GrayLevelVariance_245","mkm6d_ptvper_wavelet.LHL_glszm_GrayLevelVariance_244","sub"
-0.515828260391808,0.2381825114929,0.459242058190962,-0.326365832311315,-0.910156270671204,-0.570891148235835,-0.13314708757638,-0.388519297258078,-0.168721997662314,-1.62018878397719,-0.254028015250077,0.092283002202449,0.236038910102823,0.296414352994645,-0.288199570832939,0.865540932326273,0.0349732276622078,-0.00208471142344514,-1.0989242106172,1085983
0.588242545534352,0.280169705594158,0.011006285044799,-0.179057519965498,-0.370656657504839,-0.489265264878074,0.280121386196933,0.541336896020205,-0.275125354686069,0.048421419551889,0.439805329324308,-0.0237092613624773,0.414753892024795,-0.265564217923851,0.8616582207449,0.557598271727859,0.429194114290671,-0.98167223666344,-0.242490455370394,1125173
1.2906799097023,0.322650235670055,0.497567759147877,-0.139746233832575,0.263511229677696,0.993540162224281,-0.316988990371705,0.855816058446817,0.131423360144195,0.446781090906015,-0.325374320118811,0.444719617881884,0.768547325476296,-0.151582940234996,-0.963560561317516,-0.272642647009477,0.408110451113642,-0.99911166874054,-0.039824350934284,1154608
-0.469919775455992,-0.0667151132431395,0.887262009639066,0.290467328006316,0.16323434964523,-0.518984924362852,-0.3318848746982,0.0895186590798991,0.0332843277575369,0.418264290673855,0.582454318018155,-0.438825857244653,-0.506449925740739,0.836065776858678,0.303512531380325,-0.435882853289461,-0.888745483386653,-0.152920170154474,1.15267990317157,1181124
1.64137859972981,0.509507615296469,-1.44356219594305,-0.253616099753834,0.419387205442939,1.21437796825196,-0.444836017784241,-2.31868090657507,-0.138784274305217,-0.567477830581057,-0.656275320625033,-0.550701564491323,0.826695026802009,0.135511431964624,-0.588854799897939,-0.249270079805081,-0.942947963282889,2.29610349636066,-0.610946654224065,1183075
0.611751829593984,0.297594485388211,-0.290164844417652,-0.293467879028851,-2.44643821509111,-1.49773579218475,-0.462682985855403,-2.66513683822533,0.0619768147990236,1.71131970616923,-0.446843038123365,0.368359412750595,-0.103198525804294,-0.116179557938777,-0.921749874984145,-0.0706424711774753,0.744024570674496,3.49364370630284,-0.811327965831556,1232870
-0.732282707915984,0.0409646511873536,1.412423766475,0.275243533018702,-0.699154677388812,-0.617957745170398,0.464952442473372,0.184461667622308,-0.252031033392918,0.0818380189622525,0.879497195089989,0.868645011429696,-1.80682009699786,0.582002103663046,1.95918903027438,0.434942845497062,0.7189420357725,-0.247813122683684,1.20947487990078,1279943
0.451012882096109,-2.03244652233613,-0.0542726464907813,0.204136519627306,-0.0146954529395137,-0.0356479232870199,-0.476060101638588,0.0171050478218756,-0.23359671016631,0.412692873157385,0.161344953029464,-0.259130209906284,-0.706438987686977,0.0708111802218473,-0.158680679655151,-0.413005502433727,0.199749294747563,0.0277848375146265,0.791360627890331,1329352
-0.882286448463902,0.0622964107812049,-0.378591362136033,-0.184599368053259,-0.258051486386413,0.250318091355276,-0.197349691532463,0.920231021630149,-0.239570333974147,0.238781136994187,-0.406536483575547,-0.624483889245531,-0.52013496102862,1.10130099271869,2.36501783674736,-0.358768098258159,-0.382708590318863,-0.376805898803756,-0.221890555540078,1330263
-0.560365025168883,-1.58182447349632,-0.317417659154405,-0.309096701157516,-0.425946206372047,-0.140028849105456,-0.47843147195012,0.831002862176684,-0.11226227263538,0.480893476397829,-0.327989796195684,-0.362755279920488,-1.04557915581263,-1.14092116062457,-1.60385337546053,-0.456651230458357,-3.40324751722624,-1.39372105495848,-0.9189269879032,1364384
0.0600415179350869,0.586219175441044,0.251394857031734,-0.097857536927817,1.4885120956436,2.39606490801507,-0.421046989918982,0.818010191664324,0.0125364489082438,-0.0215082037125516,-0.495526187396724,-2.70213028722688,1.33663342193227,0.906822436954578,-0.681583663798393,-0.443783544330689,-0.121089222282035,-0.321829146439678,0.0174403061245723,1386095
1.55287464946438,0.114023540755181,0.673887968238464,-0.0463830241998752,0.148057767542916,-0.566837747659632,-0.466580061475148,-0.447938050620908,-0.262488907900306,0.499093748134285,-0.328869111888681,0.394012302094272,0.197556562828574,1.26191092201213,1.6708049339199,-0.435259423714063,-0.561000420334693,1.23197481308206,0.272169922757644,1458656
2.40938677318051,0.230028174541838,-1.42663638666992,-0.301083378670142,0.584555311074763,0.722852771257667,0.0212344092973791,-1.18893565579102,-0.235380678838487,-0.584450587593415,-0.236467576322231,-0.757030698763791,0.310519259475427,1.02593364279253,0.289272464869381,0.427717440655584,-0.932311829109956,1.27634323727863,-0.834761044474276,1485662
