"letd_prp_wavelet.HHH_firstorder_Median_250","letd_prp_original_shape_Flatness_246","letd_prp_wavelet.HHH_glcm_ClusterShade_245","letd_prp_wavelet.HHH_firstorder_Skewness_237","letd_prp_wavelet.LHH_glcm_ClusterShade_229","letd_prp_wavelet.HHL_firstorder_Skewness_229","letd_prp_wavelet.LHH_glcm_Correlation_227","letd_prp_wavelet.HLH_firstorder_Median_227","sub"
-0.399046285399309,-0.64267421047591,0.138428231091055,0.160854935288682,0.260343522507436,-0.61788110577242,0.451996080141736,0.460486872902503,1916742
0.22220080889407,1.28457608628835,0.0642876623685871,-0.328322902899527,-0.403977719936056,-1.15389817662311,-0.0886365326989765,-2.67300254715474,1980052
0.386486715358214,1.84523036901419,0.104848862427457,0.535974851989262,0.0689583777071307,0.973070946929025,-0.836837180897559,0.150104938771165,1926770
1.01363650820743,0.413043555264404,0.105370628728459,0.809280802061929,-0.102214948612602,0.363505229368108,-0.322513613660231,-0.70550449663309,1979045
-0.0328563057183855,-0.328047517622282,0.0374669722636594,0.20041644783817,-0.0974467052044886,0.495888873529106,-0.140131054886787,-0.271526713689897,2196212
-0.182312938701636,-0.291985151356299,-0.235166890019958,-3.63641815131346,-0.127046589260491,-2.35070174487854,0.511631664706726,0.639320281658037,2393207
-0.21439178576789,-0.528314067990482,0.0483189078013196,0.130211379535752,-0.254222861759559,-0.685809721556681,-0.834050288894265,0.781182859314034,2146138
-0.337180117249493,0.8145535692941,0.0940978645392633,-0.134684683546194,-0.18865809942577,-0.000179320477103463,1.29347736626933,0.188776708551174,2228399
-5.69161767642111,-1.78008913203599,3.83629357503392,0.71509102934248,-0.379423377313363,-0.208236771587963,-1.70937931642203,-0.261987733265127,2144796
-1.06717979121862,0.6377264452726,5.2235011385076,0.744065670834868,-0.17677514506135,0.0250951449658672,-1.73574432407798,0.732622179393217,2234271
-1.09852971851024,0.121211634441,0.103164060336715,0.0518881337349649,-0.0823465613905089,-0.173745459675377,1.40344715534155,1.12273533335171,2296332
-0.825597056175945,1.94747991436161,0.919500943372012,0.985432456145504,-0.082013746970623,-0.637520839863508,-0.706269341320059,0.194172016393663,1684230
-0.328162232121461,-0.6180690513483,-4.17757593951145,-2.31275856656726,0.120485039452062,-0.253116203247369,-0.582159937193708,0.917589411751221,1720713
0.40601356731542,0.575586157211942,-0.342244194796864,-0.282293780941252,-0.104957799561051,0.305602156888141,0.128439635159916,-0.269303979139007,2186951
-1.23231441606176,0.175276587266919,0.0662729222412838,0.743845361549768,-0.186087498349334,1.54907043182994,-0.199915212042429,0.160545710815206,2439458
