"mkm9d_ptv2_lbp.3D.m2_firstorder_Maximum_237","sub"
-0.465059975556836,1085983
-0.231712336954464,1125173
-0.465059975556836,1154608
-0.465059975556836,1181124
-0.465059975556836,1183075
-0.465059975556836,1232870
-0.231712336954464,1279943
-0.465059975556836,1329352
-0.465059975556836,1330263
-0.465059975556836,1364384
-0.465059975556836,1386095
-0.36779228173473,1458656
-0.36779228173473,1485662
1.51406126385939,1497807
-0.231712336954464,1501387
-0.465059975556836,1518948
-0.465059975556836,1526417
3.20079689267727,1565177
-0.0594537202246819,1606693
0.128937072307575,1612262
0.928625821364476,1614566
-0.36779228173473,1644034
-0.36779228173473,1668599
-0.36779228173473,1671370
-0.465059975556836,1684230
-0.465059975556836,1692385
0.839055054877412,1720713
-0.465059975556836,1738800
1.21373947658703,1740845
-0.465059975556836,1742294
-0.231712336954464,1767700
3.24748766631003,1768972
2.4929894477097,1889409
-0.465059975556836,1915938
-0.291500899230567,1916742
-0.465059975556836,1919296
-0.465059975556836,1926770
3.26874843523273,1938156
-0.465059975556836,1938561
-0.465059975556836,1966316
-0.465059975556836,1967281
-0.465059975556836,1973544
-0.36779228173473,1975401
-0.36779228173473,1976407
-0.465059975556836,1978972
-0.465059975556836,1979045
0.403755318152767,1979422
-0.465059975556836,1980052
-0.231712336954464,2001182
-0.36779228173473,2002465
0.849624123883758,2004451
-0.465059975556836,2006164
-0.157317278268366,2007309
-0.36779228173473,2009915
-0.231712336954464,2010259
2.6194624565869,2010554
-0.465059975556836,2026671
0.085517335986539,2033049
-0.36779228173473,2034136
-0.465059975556836,2040495
-3.40147552445525,2047354
-0.231712336954464,2051378
-0.465059975556836,2055667
1.44566186040113,2057358
1.20887319715068,2059713
-0.465059975556836,2069079
-0.465059975556836,2070958
-0.231712336954464,2072215
-0.465059975556836,2075832
-0.465059975556836,2075846
-0.36779228173473,2076301
3.15284793183212,2078198
-0.231712336954464,2078899
-0.465059975556836,2085349
-0.36779228173473,2086044
1.25165124832121,2091555
3.61722836405554,2092954
-0.465059975556836,2096627
-0.36779228173473,2100050
-0.465059975556836,2108003
-0.36779228173473,2109902
-0.465059975556836,2110540
-0.36779228173473,2116787
-0.465059975556836,2119177
-0.465059975556836,2131601
-0.465059975556836,2132424
-0.213612336527511,2132982
-0.465059975556836,2133204
-0.231712336954464,2133380
1.61457372843115,2134220
2.13370388322102,2135748
-0.465059975556836,2137799
-0.465059975556836,2138375
-0.465059975556836,2138678
-0.465059975556836,2139733
-0.465059975556836,2141116
-0.465059975556836,2144796
-0.465059975556836,2145166
-0.465059975556836,2145694
-0.231712336954464,2146138
-0.465059975556836,2151024
-0.465059975556836,215131
-0.465059975556836,2152442
-0.465059975556836,2157529
-0.36779228173473,2158101
-0.36779228173473,2158329
-0.465059975556836,2168082
-0.465059975556836,2172217
-0.465059975556836,2176530
0.304835458388084,2176784
-0.465059975556836,2181724
-0.340018678997607,2183291
-0.465059975556836,2183356
0.0562042419082441,2185290
-0.465059975556836,2186951
-0.0178027129367088,2196212
-0.465059975556836,2199403
-0.465059975556836,2200416
-0.465059975556836,2200813
-0.465059975556836,2205389
-0.36779228173473,2212664
-0.465059975556836,2217034
-0.465059975556836,2218615
0.849695979887166,2219842
-0.211559706807475,2224150
-0.465059975556836,2228399
-0.36779228173473,2228400
-0.36779228173473,2234271
-0.36779228173473,2234422
-0.465059975556836,2237571
-0.465059975556836,2244172
-0.36779228173473,2247869
-0.465059975556836,2250648
-0.231712336954464,2250836
-0.36779228173473,2267382
-0.36779228173473,2269346
-0.36779228173473,2271329
1.25726028327123,2274521
3.47884035244131,2276121
-0.465059975556836,2278618
0.325775226904749,2285214
2.7266609202964,2286108
-0.465059975556836,2293123
0.268794579198949,2294852
0.467719103203552,2294873
-0.36779228173473,2296332
-0.36779228173473,2305114
-0.36779228173473,2305115
-0.465059975556836,2306459
-0.231712336954464,2306893
-0.231712336954464,2317120
4.86351534774583,2319068
-0.36779228173473,2321962
0.684046288300747,2331869
1.76232200604763,2336735
-0.279923819940906,2339674
1.82251858629494,2340155
-0.465059975556836,2340322
-0.465059975556836,2350037
-0.36779228173473,2352038
1.19513430646877,2359944
-0.231712336954464,2381907
-0.465059975556836,2393207
-0.36779228173473,2395415
-0.36779228173473,2395943
-0.465059975556836,2401405
-0.465059975556836,2405144
-0.36779228173473,2414406
-0.417185191686808,2419459
-0.465059975556836,2425694
0.117649486802884,2426863
-0.185030946074966,2430773
-0.465059975556836,2439458
1.11863672060766,2443354
-0.465059975556836,2445526
-0.465059975556836,2448298
-0.193810228281937,2453577
-0.465059975556836,2474709
0.765543327847826,2480056
-0.231712336954464,2480330
-0.465059975556836,2487135
3.01288500516448,2488660
-0.465059975556836,2490180
2.05389372681902,2493534
-0.465059975556836,2498991
-0.36779228173473,2500377
-0.465059975556836,2504802
-0.465059975556836,2510402
0.77465862373228,2520618
-0.465059975556836,2559453
-0.465059975556836,277752
-0.465059975556836,308862
-0.36779228173473,58325
-0.231712336954464,92173
1.49071347703222,923666
0.286344780731776,965005
-0.465059975556836,983079
