"letd_prp_wavelet.LLH_glcm_Correlation_250","letd_prp_wavelet.LHL_firstorder_Skewness_250","letd_prp_lbp.3D.m1_firstorder_Skewness_250","letd_prp_wavelet.LHL_glszm_SmallAreaHighGrayLevelEmphasis_249","letd_prp_wavelet.LHH_firstorder_Mean_249","letd_prp_wavelet.HHL_firstorder_Kurtosis_249","letd_prp_wavelet.HHL_firstorder_Median_249","letd_prp_wavelet.HHH_firstorder_Skewness_249","letd_prp_wavelet.HHH_glcm_ClusterShade_249","letd_prp_lbp.3D.m1_glcm_ClusterShade_249","letd_prp_lbp.3D.k_glcm_ClusterProminence_249","letd_prp_original_shape_SurfaceVolumeRatio_248","letd_prp_lbp.3D.m1_glcm_JointEnergy_248","letd_prp_lbp.3D.k_firstorder_Kurtosis_248","letd_prp_wavelet.LLH_firstorder_Kurtosis_247","letd_prp_wavelet.HHL_firstorder_Skewness_247","letd_prp_lbp.3D.m1_firstorder_Kurtosis_246","letd_prp_lbp.3D.k_firstorder_Range_246","letd_prp_log.sigma.2.0.mm.3D_firstorder_Mean_245","sub"
0.507775269997039,-0.123376170442225,0.599362499053676,0.127268921157866,-0.958758549308332,-0.410531223933885,0.0781649801679069,0.160854935288682,0.138428231091055,0.689180374723526,0.549461238549621,-0.256757964355185,-0.721854548524458,0.045591554724317,0.718287516457978,-0.61788110577242,0.371077628939414,0.290136334067335,0.168804333082578,1916742
0.293701744502715,0.366289211183115,-1.01396214038092,-0.50667861274977,-1.55032701388057,-0.692127915230611,-1.23920453094985,-0.328322902899527,0.0642876623685871,0.233335519063035,-0.600449489918781,0.284803622788312,1.40076097684658,0.659598382891716,-1.00743254905431,-1.15389817662311,0.769952544463869,-1.33747011272377,-0.197274281890087,1980052
1.73907690552267,0.0777423554647856,-0.577227298360772,-0.498652331297686,1.28592420963248,-0.17366812551986,0.277102199777831,0.535974851989262,0.104848862427457,-1.17210030894737,-0.0691202605542763,-0.299500714262716,-0.299265311022924,0.71933563639966,-0.955068035854497,0.973070946929025,-0.590817247783498,-0.104556145279139,-0.574190828952848,1926770
0.320421859356077,0.606453922740551,-0.732071255766023,-0.652530986707511,0.249785506422534,-0.356800279363464,-0.545222923071577,0.809280802061929,0.105370628728459,-1.06513300226357,-0.144967760272945,-0.19672559665882,-0.335697000017024,0.199388142218007,-0.934757401981997,0.363505229368108,-0.292228942091097,-0.0609903875397606,-0.913921409148453,1979045
0.00260536046375385,-0.843253104006542,0.0736141667679797,-0.000761282863743763,0.267285243516324,-0.298397283552508,2.0840643830169,0.20041644783817,0.0374669722636594,-0.0183844145558134,-0.475436050416691,-0.120403864379025,-0.542915211712592,-0.379798148353902,1.70507832802167,0.495888873529106,-0.152434512533735,-0.848511191706871,-0.0779730623170453,2196212
1.0423123900763,1.2035839518812,-0.117551058640519,-0.156558201729908,0.0874560898081552,2.54628180888196,0.143501779801312,-3.63641815131346,-0.235166890019958,0.618593133371247,-0.675791802623831,-0.260404308394023,0.707228130084505,-0.626217798645538,0.398791359539418,-2.35070174487854,1.08550819570744,-0.264826269145717,1.8850719895889,2393207
-0.250780765857242,-0.00409021602640911,-0.338156950562934,-0.18142511324621,-0.276124449956899,-0.656859920916544,-0.0809501754534835,0.130211379535752,0.0483189078013196,0.0483272829767657,-0.188454369086155,-0.243517615880892,1.84443477888635,-1.1501349095602,-0.649543471307532,-0.685809721556681,0.913386575729742,0.332239447486441,0.800181279634249,2146138
0.705706030830902,0.219400534529463,1.78870659362662,-0.712618537256197,0.209028018903339,-0.875872111457002,0.367849970770044,-0.134684683546194,0.0940978645392633,2.22059152224438,1.14550886933219,-0.174600614116378,-1.2869275801354,-1.38169287335568,-0.928346800301722,-0.000179320477103463,-1.8950177049393,0.710968613591176,-0.652214623668868,2228399
-0.0850207940899568,0.0462217927924915,0.124244065789923,-0.200038793049478,-0.527774330788704,0.09042702865517,0.415456795497024,0.71509102934248,3.83629357503392,0.526185581809742,-0.375817586933178,-0.00276291882947408,0.102310089491594,-0.107916786124563,-0.682759169523222,-0.208236771587963,0.231636294382697,-0.609033677614741,0.745696267187195,2144796
-0.299676172654894,-0.170932808484176,1.37920882190371,0.565402316801971,-0.262371763829236,-0.358891263095408,0.033318909480557,0.744065670834868,5.2235011385076,0.731620087215603,-0.141379812185286,-0.304631764173538,-0.0288951679881456,-1.32030978236479,-0.445202835875213,0.0250951449658672,-0.819469930659789,-0.667661423835775,1.0591870970481,2234271
