"mkm2d_ptv4_wavelet.HHL_firstorder_Median_244","mkm2d_ptv4_original_shape_Flatness_241","mkm2d_ptv4_wavelet.HHH_firstorder_Median_241","mkm2d_ptv4_wavelet.HHH_firstorder_Mean_240","mkm2d_ptv4_lbp.3D.k_firstorder_90Percentile_239","mkm2d_ptv4_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_238","mkm2d_ptv4_wavelet.HHH_firstorder_Skewness_234","mkm2d_ptv4_wavelet.HHH_glcm_ClusterShade_231","sub"
-0.474715134788193,1.06854900054944,-0.0291815755185405,0.524170934874721,-0.406897556142254,-0.212197526927916,0.407596736015425,0.30088708130513,1085983
-0.32687405184453,0.354501163226146,-1.10671138055212,-0.437819171639459,1.08627571651544,-0.813198698408912,0.845010161159834,0.391516206106529,1125173
1.55084030458421,-0.0765557024615884,0.966021167622813,-0.141197515980527,-2.83290725776994,0.192754807823667,0.544287687246867,0.169665974900017,1154608
-0.425089544802557,0.940097272090689,-0.103514514680647,-1.51607107702269,-1.73965233352868,-0.911212533156382,-1.01162598246336,-0.523505349574311,1181124
0.625610151001074,0.263638859654381,-0.643358016305352,-1.20024980414604,-0.0159317381722915,-0.224326312105995,-0.0880272712481251,-0.067513500617771,1183075
-0.764749148407526,-0.783737688736107,-0.56660362343352,0.946050305847529,0.196108007645404,2.97791660471856,-0.126146630245006,0.234308034757154,1232870
-0.218887065414217,0.217784317271122,-0.296856819353341,0.215896409476412,0.137045558597365,0.0606085815169876,0.0566698709136031,0.284381721746671,1279943
0.282756099706322,0.0872473650047468,-0.223578686557399,-0.25144172971758,-0.305052186265151,-0.658047484193885,-0.545013668065789,-3.28308356959309,1329352
0.730653236847899,0.336280957137563,0.278052887194478,0.694754600125017,-1.26220051350046,0.619299319143207,0.367642279555969,0.235868998461153,1330263
0.587726084119132,-0.144506452321763,-0.900405887339338,2.54535039684587,1.55799632379388,0.837985774656541,-0.431409967263996,-1.34930049204237,1364384
0.704206280233756,0.398415274521501,0.169060056842884,0.0136539695320358,-0.201933717752241,0.494898263090939,0.810453066549504,0.680079549687386,1386095
0.685200074664258,-0.0809947408050252,0.263685921706429,0.769711305357691,0.309744539778731,0.714293951556718,0.985446313071351,0.972239269953936,1458656
